CELLID,LAT,LON,MONTH,DAY,AEZID,PHIHOXsd2,CRFVOLsd2,SNDPPTsd2,CLYPPTsd2,SLTPPTsd2,CECsd2,NTOxd1,EACKCLsd2,DRAINFAO,BLDsd2,ORCDRCsd2,Country
159,15.375,3.375,6,22,7,61.46036632,16.00369401,59.74311221,20.8379252,19.4135755,10.10374019,0.444728182,0.126044929,4.406649223,1415.32,4.625673388,Mali
160,15.375,4.125,6,9,8,62.52200825,16.76134801,68.71526823,15.32530949,15.98005502,7.680192572,0.536486245,0.123188377,5.319807428,1411.37,6.39133425,Niger
161,15.375,4.375,6,8,8,62.746396,16.13768756,67.75404531,15.34157105,16.89173286,7.788467196,0.552197999,0.120761459,5.481612239,1406.88,7.366284201,Niger
162,15.375,4.625,6,7,8,63.07270408,17.90066964,73.59837372,13.24760842,13.1591199,7.222257653,0.53581537,0.122420265,5.671875,1423.67,7.419005102,Niger
163,15.375,4.875,6,16,7,61.16476721,20.20001767,69.72055835,16.39818005,13.87490061,7.727272727,0.5510652,0.142595963,5.458962806,1407.81,6.543952646,Niger
164,15.375,5.125,6,16,7,63.03511827,28.35582644,65.95095052,19.13989261,14.90538383,11.53548106,0.565031636,0.158435365,5.493832535,1448.6,5.217965462,Niger
165,15.375,5.375,6,16,8,65.93562583,23.62920888,70.0752226,16.08699212,13.8375806,8.629618258,0.543069389,0.09116026,5.894176645,1476.92,4.495957425,Niger
166,15.375,5.625,6,8,8,66.39490648,21.49614287,71.39554053,15.25689528,13.35200254,8.290394167,0.505263553,0.069629306,5.989643876,1465.43,5.713410124,Niger
167,15.375,5.875,6,8,8,66.19218045,17.17473684,76.47799499,11.96972431,11.56190476,7.185062657,0.460403008,0.057726762,5.945864662,1482.73,5.565112782,Niger
168,15.375,6.125,6,8,8,66.46310231,14.75089109,78.26270627,10.32976898,11.39881188,6.750231023,0.42655802,0.030178541,5.888976898,1461.35,6.766732673,Niger
169,15.375,6.375,6,8,8,66.77985231,13.62017556,73.90009753,12.26139055,13.83586457,8.063536297,0.438447401,0.008618181,5.670475129,1462.2,7.115647206,Niger
170,15.375,6.625,6,24,8,67.62953774,12.63933142,71.96343693,13.28519196,14.74549491,7.947375294,0.424050405,0.003914699,5.4488117,1478.65,7.472447114,Niger
171,15.375,7.125,6,25,7,68.43733446,16.0629304,66.56107639,17.23710139,16.19927958,8.914079881,0.428753046,0.000816831,5.876681852,1450.1,8.396122471,Niger
172,15.375,7.375,6,25,7,68.33669016,15.96117265,64.99440528,18.7197046,16.28589012,9.153966655,0.451358397,0.013098184,5.871321473,1437.56,8.068031778,Niger
173,15.375,37.125,6,24,7,75.09290986,26.92725356,50.49538745,28.74143384,20.76251977,24.64971007,0.817462176,0.132652372,5.270690564,1509.78,14.58974697,Eritrea
174,15.375,37.375,6,23,7,71.99530682,29.89100082,50.31538191,26.92115452,22.75560249,21.47072627,0.860624075,0.204044277,5.448081661,1498.99,14.19042591,Eritrea
175,15.375,37.625,6,23,7,76.56522358,28.36998006,50.1518086,27.9925947,21.85958416,21.34762176,0.719284392,0.12494433,5.482910852,1506.36,9.472514953,Eritrea
176,15.375,38.625,5,25,12,67.97753947,30.11475133,50.27273495,27.32905514,22.39255256,26.35953728,1.286081567,0.310147175,5.611078274,1413.39,30.25415857,Eritrea
177,15.375,38.875,5,24,12,66.21194005,20.83900303,47.96126642,29.004968,23.03755473,27.83773998,1.437851381,0.470926238,5.253031324,1407.04,31.97642304,Eritrea
178,15.125,-16.875,6,11,8,65.00542092,14.19759779,70.34640731,14.76541242,14.89041242,6.275085034,0.431589498,0.119695744,4.897427721,1434.46,6.487244898,Senegal
179,15.125,-16.625,6,9,8,64.85419995,10.48810225,82.32128143,8.910115194,8.770116875,3.305473808,0.293896914,0.05078567,4.999411418,1392.64,3.401076263,Senegal
180,15.125,-16.375,6,12,8,63.92096856,11.51235917,82.11669749,9.431478056,8.448545485,4.030435514,0.402679166,0.063243059,5.007398688,1442.92,3.234487977,Senegal
181,15.125,-16.125,6,12,8,66.08077667,12.2475414,81.79036732,9.538959402,8.674287636,5.207195091,0.401919055,0.024294332,5.011515508,1460.21,3.116752122,Senegal
182,15.125,-14.625,6,18,8,67.25073573,18.46918355,60.48028252,22.43731607,17.08265366,13.35962331,0.535365509,0.101761876,4.472883209,1541.51,4.362313966,Senegal
183,15.125,-14.375,6,18,8,68.22833123,17.98327028,55.28793611,25.9678016,18.74846574,16.52694409,0.644842791,0.099823022,3.9691467,1586.18,5.852374947,Senegal
184,15.125,-14.125,6,18,8,68.23986543,17.74474348,53.39638352,27.10058873,19.50235492,18.14381833,0.627642136,0.089319033,3.883263246,1587.83,7.312447435,Senegal
185,15.125,-13.875,6,13,8,67.82111018,14.32523129,52.23481918,27.0608074,20.69873844,18.70269134,0.628167199,0.064186218,3.272497897,1606.65,7.290328007,Senegal
186,15.125,-13.125,6,9,8,67.7916071,10.56008746,49.98545118,28.6374569,21.37658734,18.04490791,0.492181146,0.052935376,3.224287276,1562.37,6.152047767,Senegal
187,15.125,-12.875,6,9,8,66.30620713,7.850537725,58.70683377,23.35125752,17.94309425,14.49513083,0.455370395,0.131058658,4.28317385,1489.06,4.170547887,Senegal
188,15.125,-12.625,6,6,8,64.09033578,4.120845407,61.06587694,21.89296063,17.03860576,11.80057951,0.479887932,0.194168834,4.373274246,1465.06,4.535622976,Mauritania
189,15.125,-12.375,6,6,8,62.56676508,5.333698861,63.63795867,19.09042598,17.27760439,8.404048925,0.390518768,0.180869574,4.887979755,1446.32,3.486461409,Mauritania
190,15.125,-12.125,6,6,8,64.80600404,5.148166835,60.59964682,21.24545913,18.15691221,8.693407333,0.382047175,0.133079473,4.933148335,1428.31,3.433316515,Mauritania
191,15.125,-11.875,6,6,8,63.99083572,4.614595594,60.41087943,21.50327896,18.09567849,8.267025391,0.368455188,0.142703545,4.629729275,1449.47,3.315200942,Mauritania
192,15.125,-11.375,6,8,8,63.94191325,9.879203093,55.0577505,23.1179388,21.81531607,8.026479489,0.529142233,0.090797351,4.545897781,1545.04,5.315147949,Mali
193,15.125,-11.125,6,7,8,64.18738966,9.615384615,53.12374947,25.26406053,21.61538462,9.966876839,0.497530055,0.08744424,4.468095839,1512.09,5.529970576,Mali
194,15.125,-10.875,6,12,8,64.42286675,5.952669189,55.89928541,23.66153846,20.44363178,9.64270702,0.504557377,0.068366794,4.392938209,1471.29,5.864985288,Mali
195,15.125,-10.625,6,16,8,65.07577159,6.867630981,54.57278614,23.72962745,21.70414599,10.41316962,0.544419897,0.049856628,4.176520057,1495.08,5.795307375,Mali
196,15.125,-10.375,6,12,8,66.86926181,16.89490499,44.67328065,30.70817219,24.61804271,24.35480074,0.938711198,0.077916683,4.571632756,1546.84,11.00622162,Mali
197,15.125,-10.125,6,12,8,66.43918635,10.14558292,48.0848113,29.65571152,22.27099269,24.01210389,0.608942591,0.025476268,4.149029167,1514.45,6.393460536,Mali
198,15.125,-9.875,6,10,8,63.28696384,7.943313709,60.49243061,21.65719092,17.84272498,12.47300252,0.400882086,0.143795399,4.395794786,1500.41,3.33902439,Mali
199,15.125,-9.625,6,10,8,63.30119368,7.232094822,66.36239072,18.22368863,15.41719906,9.289004707,0.259408986,0.78949764,4.635928043,1501.54,3.855329523,Mali
200,15.125,-9.375,6,13,8,62.7428283,7.083452511,65.18810465,18.53714142,16.27450156,8.873727602,0.317434508,0.87685749,4.61302263,1513.94,3.891646336,Mali
201,15.125,-9.125,6,13,8,62.13841474,3.360317729,73.5147034,12.81164441,13.67593375,6.244887612,0.254024336,0.896010562,4.752746324,1525.76,3.320939665,Mali
202,15.125,-8.875,6,13,8,62.43374513,2.930868167,76.90311389,10.78202742,12.31443561,5.401336944,0.261362244,0.651887206,4.825774243,1534.48,3.504569301,Mali
203,15.125,-8.625,6,13,8,64.2897024,2.41471337,78.19831446,10.15442016,11.64656308,5.648933368,0.240847213,0.546290493,4.804319199,1538.49,3.282415942,Mali
204,15.125,-8.375,6,7,8,65.10252313,3.051555929,74.35517241,12.74667788,12.8960471,6.214213625,0.220839605,0.287642784,3.996551724,1547.51,3.682338099,Mali
205,15.125,-8.125,6,7,8,65.51193679,3.76706456,72.7365501,14.09145931,13.16803968,7.418375925,0.311852707,0.174017981,3.869367855,1551.16,3.672579018,Mali
206,15.125,-7.875,6,7,8,64.05884826,3.878100042,75.51811686,12.18730559,12.28793611,6.339638504,0.310100126,0.187976604,4.798738966,1543.12,4.076418663,Mali
207,15.125,-7.625,6,7,8,63.80936764,3.08745375,75.41607804,12.54683821,12.03615876,7.085015136,0.36039598,0.128831677,4.619912546,1547.77,4.049865456,Mali
208,15.125,-7.375,6,7,8,63.96636677,2.071470613,81.00605398,9.256032961,9.729672917,6.017909695,0.278974859,0.31159551,4.919280249,1526.45,3.640292609,Mali
209,15.125,-7.125,6,16,8,66.77514295,4.812058527,67.94071645,17.71123444,14.34283552,9.142616885,0.376735284,0.089375572,4.845862765,1546.93,3.938277834,Mali
210,15.125,-6.875,6,16,8,72.42388562,7.742052145,63.77897393,20.69562658,15.52598823,10.93288478,0.39185349,0.06225561,4.666694701,1582.38,4.028679563,Mali
211,15.125,-6.625,6,16,8,73.23681333,10.71573988,60.49095651,23.47901068,16.02692016,12.93884075,0.406027762,0.064305248,4.450996887,1607.59,4.340624211,Mali
212,15.125,-6.375,6,16,8,73.08633457,10.34668462,59.94353753,23.85989566,16.19252777,13.10501515,0.43390584,0.112987341,4.41164591,1599.74,4.33263211,Mali
213,15.125,-6.125,6,16,8,74.72260072,9.896711246,51.58861132,30.3286231,18.08343847,18.17848431,0.504899487,0.146742846,3.394145849,1595.3,5.280259063,Mali
214,15.125,-5.625,6,22,8,72.90417941,7.825433231,58.7867822,26.79221882,14.4298335,14.59811417,0.483399592,0.104886476,3.804111451,1620.75,3.494393476,Mali
215,15.125,-5.375,6,24,8,69.10583319,8.771277503,58.61922224,26.53087157,14.8476889,13.14600034,0.469322616,0.079514901,4.050997783,1609.77,3.531809654,Mali
216,15.125,-5.125,6,25,7,67.83556876,8.548217317,59.35449915,24.5089983,16.13599321,12.85042445,0.66612589,0.063431379,4.173259762,1595.3,3.442444822,Mali
217,15.125,-4.875,6,23,7,67.76706794,9.944103039,61.63877431,22.71277044,15.64946544,13.42023739,0.626497012,0.078821374,3.863035609,1600.96,3.827174005,Mali
218,15.125,-4.625,6,24,7,66.54998739,11.72076011,49.18187169,31.32615824,19.48549567,19.80122761,1.268035902,0.613729092,2.956529051,1510.32,12.45480535,Mali
219,15.125,-4.375,6,24,7,63.36969389,10.48029765,42.33282598,34.54650769,23.12328767,20.48875359,1.756537798,1.664341714,2.231270083,1471.07,24.92330458,Mali
220,15.125,-4.125,6,22,8,64.28592189,10.72370572,46.55177112,31.51126249,21.93324251,18.58519528,1.61367811,0.979179264,2.626702997,1491.86,17.6595822,Mali
221,15.125,-3.875,6,22,8,61.88425555,16.39392319,49.64528201,29.90715495,20.44266239,15.03617571,0.96518863,0.462704232,3.870533725,1514.83,11.21732157,Mali
222,15.125,-1.375,6,22,7,65.62821084,7.28908686,62.78767632,22.49265033,14.72011878,10.3844098,0.374460876,0.057340432,4.305122494,1589.23,3.52501856,Mali
223,15.125,-1.125,6,22,7,65.38704279,6.098493904,63.35572556,22.46378197,14.19077217,10.02235238,0.37249235,0.022263359,4.340186469,1581.19,3.322137222,Mali
224,15.125,-0.875,6,28,7,64.5249024,5.638234946,59.96971489,25.14243464,14.89033479,10.62948066,0.393076896,0.008020749,3.915414646,1585.15,3.346740802,Mali
225,15.125,-0.625,6,27,7,61.12184874,5.837535014,62.5987395,22.45774977,14.93580766,9.400326797,0.383039916,0.01759107,4.239262372,1557.66,3.513305322,Mali
226,15.125,-0.375,6,27,7,62.54922861,13.53267882,61.20869565,22.45077139,16.3368864,10.485554,0.361900701,0.014510039,4.721458626,1559.81,4.242636746,Mali
227,15.125,1.125,6,24,7,63.18611176,16.56979191,61.71007716,20.54664484,17.74362871,10.96644845,0.510416647,0.050843728,5.440261866,1449.54,4.504559271,Mali
228,15.125,2.625,6,27,7,61.3766768,18.84290057,67.46038276,13.67993203,18.8721159,8.966285101,0.483636981,0.01033089,5.002056509,1370.09,5.170511445,Niger
229,15.125,3.125,6,22,7,60.65671958,24.93978836,64.3189418,15.1373545,20.5410582,9.538201058,0.425522328,0.051541761,4.75026455,1350.99,5.18984127,Niger
230,15.125,4.125,6,8,8,62.58367347,20.28182702,63.32691934,16.77259475,19.90223518,9.805247813,0.573139359,0.079242954,4.945772595,1350.5,6.244703596,Niger
231,15.125,4.375,6,8,8,60.83702532,20.49556962,63.12405063,16.28987342,20.6056962,9.623417722,0.577364241,0.147357089,4.66835443,1357.45,7.612341772,Niger
232,15.125,4.625,6,7,8,60.2218973,23.96081413,65.36518891,16.67095567,17.96982103,8.909580068,0.535208796,0.130648509,4.863024915,1379.87,7.002339455,Niger
233,15.125,4.875,6,2,8,60.86680786,21.39263443,67.38545711,15.90928345,16.69302271,7.915754795,0.510664314,0.145782528,5.110365925,1408.32,6.697729145,Niger
234,15.125,5.125,6,2,8,62.07137778,24.94186667,63.86942222,18.99768889,17.12506667,10.6944,0.572950134,0.199343573,5.135111111,1453.94,5.2672,Niger
235,15.125,5.375,6,8,8,64.89738395,24.38817934,67.72597551,16.69453008,15.58337003,9.673566458,0.562305118,0.146215467,5.645732406,1480.64,5.198802079,Niger
236,15.125,5.625,6,8,8,65.94886112,21.21191173,75.22467429,12.98626252,11.78808827,7.202782948,0.490835593,0.091094044,5.897722237,1462.61,5.917752371,Niger
237,15.125,5.875,6,8,8,66.16510877,18.61361319,78.52574779,10.84100952,10.63383753,6.806424201,0.456897859,0.077795335,5.851461591,1473.93,5.831067301,Niger
238,15.125,6.125,6,8,8,66.3715098,13.71316885,76.97238298,11.47740887,11.54797441,7.237892172,0.445966291,0.044898948,5.743628795,1480.13,6.581480353,Niger
239,15.125,6.375,6,8,8,67.05937821,13.08701335,77.13238727,11.15936887,11.71235179,7.455232938,0.430095043,0.033644635,5.375408459,1489.31,5.7385865,Niger
240,15.125,9.125,6,25,7,66.36726875,22.08681571,62.99616858,17.8045977,19.19704434,12.80952381,0.397092458,0.035187466,3.545967405,1398.4,7.801713331,Niger
241,15.125,22.125,6,20,7,72.86737304,14.7053952,65.42918037,19.07502131,15.4970162,12.7454634,0.291151139,0.008319104,5.515162587,1429.02,5.128364389,Tchad
242,15.125,36.375,6,25,7,79.0889196,9.609997696,42.25408892,36.22368118,21.52983184,27.65653075,0.546413499,0.016570541,3.414190279,1570.71,5.699608385,Soudan
243,15.125,36.625,6,25,7,79.33072651,10.25422192,40.83531679,35.12025388,24.04397597,30.20911255,0.649851864,0.032704918,3.509690581,1556.4,7.098039216,Eritrea
244,15.125,36.875,6,25,7,76.53547728,17.72792241,47.60064659,30.3760422,22.03062787,25.15433044,0.653183086,0.064585686,4.533435426,1526.12,6.778288242,Eritrea
245,15.125,37.125,6,24,7,72.82667205,23.40627103,51.25810793,27.37908761,21.36791818,19.87256089,0.711314224,0.084895561,5.151258243,1498.83,9.217198224,Eritrea
246,15.125,37.375,6,23,7,69.80349566,28.39442312,50.25772883,26.81673065,22.92402506,17.74055365,0.731758739,0.069719632,5.160739543,1494.91,10.36724591,Eritrea
247,15.125,37.625,6,22,7,70.4895672,31.95963554,51.05849658,27.36583144,21.56601367,20.36510251,0.740642733,0.079839951,5.280637813,1507.04,12.61494305,Eritrea
248,15.125,37.875,6,11,8,70.46222956,29.5986432,51.48248992,27.61963696,20.89512285,21.19655299,0.787761734,0.075490772,5.276769344,1496.03,12.60322699,Eritrea
249,15.125,38.625,5,26,12,68.75220718,31.48196418,46.56747667,29.34650635,24.08425124,32.79744387,1.222619776,0.39601812,5.802572942,1394.12,23.52055831,Eritrea
250,15.125,38.875,5,26,12,68.78681356,19.68976537,39.68135565,34.69910016,25.6192919,35.13741485,1.337817004,0.448176856,5.237322345,1393.69,24.6647885,Eritrea
251,15.125,39.125,5,24,12,66.52556915,30.94384981,50.71899422,27.37062521,21.91360856,23.92150866,1.320148488,0.758474006,5.70030581,1430.91,28.80759429,Eritrea
252,15.125,39.625,6,13,7,73.4553719,25.98479339,54.52347107,25.09867769,20.3938843,22.24446281,1.475184627,1.271235372,4.969752066,1369.52,10.97900826,Eritrea
253,14.875,-17.125,6,12,8,62.91298262,15.63699988,61.752712,19.65449668,18.58194331,11.78373965,0.916800537,0.373454422,4.185932579,1560.37,9.475679459,Senegal
254,14.875,-16.875,6,12,8,65.29825298,18.65126827,61.87854863,20.5183101,17.60498908,11.51889803,0.535856543,0.106853411,4.876028893,1497.31,8.041911641,Senegal
255,14.875,-16.625,6,13,8,61.28789788,12.32132359,80.27462837,9.435794071,10.29016545,3.800033594,0.225445662,0.038637198,4.977492231,1458.44,3.596203914,Senegal
256,14.875,-16.375,6,13,8,61.06931026,14.02310342,76.63202554,10.96320255,12.40435184,5.568680165,0.372058977,0.133014948,4.975384357,1505.27,4.609006133,Senegal
257,14.875,-16.125,6,13,8,62.18646061,13.96883924,78.01075088,10.79573324,11.19469175,6.177221569,0.417853267,0.041815306,4.999412061,1503.99,4.562993449,Senegal
258,14.875,-15.875,6,13,8,64.00310742,12.9537247,79.39665743,10.06139246,10.54564542,6.868228773,0.434410347,0.074971137,5.005962879,1479.93,3.882170152,Senegal
259,14.875,-15.625,6,13,8,63.06329966,16.00547138,79.04941077,10.45075758,10.49579125,8.072811448,0.48266936,0.223301598,4.921632997,1522.09,4.486363636,Senegal
260,14.875,-15.375,6,13,8,63.8223137,18.98076115,71.56111905,14.57170461,13.8574309,11.30378896,0.504575569,0.177171667,4.243804083,1556.38,5.983953625,Senegal
261,14.875,-14.625,6,11,8,65.8696565,16.48878811,59.88091039,21.36608718,18.75350634,14.25405224,0.585476862,0.190935722,3.743932141,1579.64,7.125388427,Senegal
262,14.875,-14.375,6,12,8,67.12472703,16.24122291,53.28573828,26.34083655,20.37577692,17.16605073,0.707637914,0.119941005,3.632202251,1601.07,6.829749706,Senegal
263,14.875,-12.875,6,6,8,66.84793014,8.55126375,49.0691074,28.78839533,22.14123772,18.16575699,0.511098329,0.061668732,2.738097237,1599.01,6.621378789,Senegal
264,14.875,-12.625,6,6,8,63.7120868,6.40903356,63.66288166,19.77592733,16.56278913,9.971570359,0.404589032,0.161933027,4.283707629,1490.34,4.468079738,Senegal
265,14.875,-12.375,6,6,8,65.50734732,6.371697953,58.35870212,23.50284549,18.13913191,11.2161726,0.568324471,0.177351441,4.442707891,1488.46,4.955151618,Mauritania
266,14.875,-12.125,6,8,8,65.37058326,6.105832629,57.46635672,23.19881657,19.32806424,10.64699915,0.490111919,0.151558318,4.382502113,1508.64,4.856551141,Mauritania
267,14.875,-11.875,6,8,8,64.92771287,5.382533412,57.45524082,23.52492225,19.01546608,9.711523914,0.433150626,0.174399721,4.379759603,1481.31,3.82886442,Mauritania
268,14.875,-11.625,6,8,8,64.33431307,8.778048371,54.6253779,24.13654686,21.23983876,9.196254619,0.398205408,0.101479148,4.211958347,1525.55,4.586244541,Mali
269,14.875,-11.375,6,8,8,64.53314291,12.13526002,53.58934722,24.57582122,21.83894816,10.09157355,0.515041754,0.09635573,3.996051416,1577.53,6.736116945,Mali
270,14.875,-11.125,6,11,8,64.38590745,7.643822961,55.31166541,22.52540522,22.16763249,9.359536407,0.513619971,0.073703949,3.766943815,1574.38,6.076089695,Mali
271,14.875,-10.875,6,11,8,65.72271386,8.425368732,50.40623683,26.27534766,23.31630847,11.10788032,0.536542773,0.075001473,3.529287821,1544.25,6.331142014,Mali
272,14.875,-10.625,6,11,8,67.06184874,17.99571429,40.86210084,31.6484874,27.48554622,21.77596639,1.140834368,0.280102409,4.196722689,1566.91,12.57537815,Mali
273,14.875,-10.375,6,8,8,67.08909228,18.12889411,39.79259384,32.74254765,27.45839281,25.32261315,1.005297254,0.228485302,4.40171299,1591.75,11.03644303,Mali
274,14.875,-10.125,6,8,8,63.55090726,12.39171707,53.63734879,24.49705981,21.8687836,11.04326277,0.539998404,0.011224795,4.369035618,1571.2,5.601982527,Mali
275,14.875,-9.875,6,8,8,63.88889822,9.008901579,62.90435002,18.58716829,18.49840443,8.271666107,0.378209607,0.064209989,3.596741686,1584.22,3.145028552,Mali
276,14.875,-9.625,6,8,8,62.6829596,7.165028975,69.39422189,14.25589989,16.35113799,6.28739397,0.333114386,0.187250878,3.758209457,1563.96,3.815570673,Mali
277,14.875,-9.375,6,7,8,62.35609305,4.298059965,72.93516419,12.25186865,14.81800621,5.613168724,0.288853951,0.665657411,4.258419417,1544.01,3.583018393,Mali
278,14.875,-9.125,6,7,8,62.35077698,2.945905082,74.08156237,12.09063419,13.83200336,5.32448551,0.298528517,0.417283074,4.25249895,1537.42,3.545653087,Mali
279,14.875,-8.875,6,7,8,64.61451247,4.957336021,70.91903922,13.84387335,15.23431595,6.43797766,0.309742756,0.361993029,3.402452339,1553.52,3.893843957,Mali
280,14.875,-8.625,6,7,8,64.87953629,6.493783602,71.51134073,13.84929435,14.63877688,6.740339382,0.300886173,0.3219958,3.955477151,1550.79,4.289818548,Mali
