FID,LAT,LON
12666,-15.125,26.125
12667,-15.125,26.375
12668,-15.125,26.625
12669,-15.125,26.875
12670,-15.125,27.125
12671,-15.125,27.375
12672,-15.125,27.625
12673,-15.125,27.875
12674,-15.125,28.125
12675,-15.125,28.375
12676,-15.125,28.625
12677,-15.125,28.875
12678,-15.125,29.125
12679,-15.125,29.375
12680,-15.125,29.625
12681,-15.125,29.875
12682,-15.125,30.125
12683,-15.125,30.375
12684,-15.125,30.625
12685,-15.125,30.875
12686,-15.125,31.125
12687,-15.125,31.625
12688,-15.125,31.875
12689,-15.125,32.125
12690,-15.125,32.375
12691,-15.125,32.625
12692,-15.125,32.875
12693,-15.125,33.125
12694,-15.125,33.375
12695,-15.125,33.625
12696,-15.125,33.875
12697,-15.125,34.125
12698,-15.125,34.375
12699,-15.125,34.625
12700,-15.125,34.875
12701,-15.125,35.125
12702,-15.125,35.375
12703,-15.125,35.625
12704,-15.125,35.875
12705,-15.125,36.125
12706,-15.125,36.625
12707,-15.125,36.875
12708,-15.125,37.125
12709,-15.125,37.375
12710,-15.125,37.625
12711,-15.125,37.875
12712,-15.125,38.125
12713,-15.125,38.375
12714,-15.125,38.625
12715,-15.125,38.875
12716,-15.125,39.125
12717,-15.125,39.375
12718,-15.125,39.625
12719,-15.125,39.875
12720,-15.125,40.125
12721,-15.125,40.375
12722,-15.125,40.625
12723,-15.125,46.875
12724,-15.125,47.125
12725,-15.125,47.375
12726,-15.125,47.625
12727,-15.125,47.875
12728,-15.125,48.125
12729,-15.125,48.375
12730,-15.125,48.625
12731,-15.125,48.875
12732,-15.125,49.125
12733,-15.125,49.375
12734,-15.125,49.625
12735,-15.125,49.875
12736,-15.125,50.125
12737,-15.125,50.375
12738,-15.375,13.625
12739,-15.375,13.875
12740,-15.375,14.125
12741,-15.375,15.375
12742,-15.375,15.625
12743,-15.375,15.875
12744,-15.375,16.375
12745,-15.375,16.625
12746,-15.375,16.875
12747,-15.375,17.125
12748,-15.375,17.375
12749,-15.375,17.625
12750,-15.375,17.875
12751,-15.375,18.125
12752,-15.375,18.375
12753,-15.375,18.625
12754,-15.375,18.875
12755,-15.375,19.125
12756,-15.375,19.375
12757,-15.375,19.625
12758,-15.375,19.875
12759,-15.375,20.125
12760,-15.375,20.375
12761,-15.375,20.625
12762,-15.375,20.875
12763,-15.375,21.125
12764,-15.375,21.375
12765,-15.375,21.625
12766,-15.375,21.875
12767,-15.375,22.125
12768,-15.375,22.375
12769,-15.375,22.625
12770,-15.375,22.875
12771,-15.375,23.125
12772,-15.375,23.375
12773,-15.375,23.625
12774,-15.375,23.875
12775,-15.375,24.125
12776,-15.375,24.375
12777,-15.375,24.625
12778,-15.375,24.875
12779,-15.375,25.125
12780,-15.375,25.375
12781,-15.375,25.625
12782,-15.375,25.875
12783,-15.375,26.125
12784,-15.375,26.375
12785,-15.375,26.625
12786,-15.375,26.875
12787,-15.375,27.125
12788,-15.375,27.375
12789,-15.375,27.625
12790,-15.375,27.875
12791,-15.375,28.125
12792,-15.375,28.375
12793,-15.375,28.625
12794,-15.375,28.875
12795,-15.375,29.125
12796,-15.375,29.375
12797,-15.375,29.625
12798,-15.375,29.875
12799,-15.375,30.125
12800,-15.375,30.375
12801,-15.375,30.625
12802,-15.375,30.875
12803,-15.375,31.125
12804,-15.375,31.375
12805,-15.375,31.625
12806,-15.375,32.125
12807,-15.375,32.375
12808,-15.375,32.625
12809,-15.375,32.875
12810,-15.375,33.125
12811,-15.375,33.625
12812,-15.375,34.125
12813,-15.375,34.375
12814,-15.375,34.625
12815,-15.375,34.875
12816,-15.375,35.125
12817,-15.375,35.375
12818,-15.375,35.625
12819,-15.375,35.875
12820,-15.375,36.125
12821,-15.375,36.375
12822,-15.375,36.625
12823,-15.375,36.875
12824,-15.375,37.125
12825,-15.375,37.375
12826,-15.375,37.625
12827,-15.375,37.875
12828,-15.375,38.125
12829,-15.375,38.375
12830,-15.375,38.625
12831,-15.375,38.875
12832,-15.375,39.125
12833,-15.375,39.375
12834,-15.375,39.625
12835,-15.375,39.875
12836,-15.375,40.125
12837,-15.375,40.375
12838,-15.375,40.625
12839,-15.375,46.625
12840,-15.375,46.875
12841,-15.375,47.125
12842,-15.375,47.375
12843,-15.375,47.625
12844,-15.375,47.875
12845,-15.375,48.125
12846,-15.375,48.375
12847,-15.375,48.625
12848,-15.375,48.875
12849,-15.375,49.125
12850,-15.375,49.375
12851,-15.375,49.625
12852,-15.375,49.875
12853,-15.375,50.125
12854,-15.375,50.375
12855,-15.625,15.375
12856,-15.625,15.625
12857,-15.625,15.875
12858,-15.625,16.125
12859,-15.625,16.375
12860,-15.625,16.625
12861,-15.625,16.875
12862,-15.625,17.125
12863,-15.625,17.375
12864,-15.625,17.625
12865,-15.625,17.875
12866,-15.625,18.125
12867,-15.625,18.375
12868,-15.625,18.625
12869,-15.625,18.875
12870,-15.625,19.125
12871,-15.625,19.375
12872,-15.625,19.625
12873,-15.625,19.875
12874,-15.625,20.125
12875,-15.625,20.375
12876,-15.625,20.625
12877,-15.625,20.875
12878,-15.625,21.125
12879,-15.625,21.375
12880,-15.625,21.625
12881,-15.625,21.875
12882,-15.625,22.125
12883,-15.625,22.375
12884,-15.625,22.625
12885,-15.625,22.875
12886,-15.625,23.125
12887,-15.625,23.375
12888,-15.625,23.625
12889,-15.625,23.875
12890,-15.625,24.125
12891,-15.625,24.375
12892,-15.625,24.625
12893,-15.625,24.875
12894,-15.625,25.125
12895,-15.625,25.375
12896,-15.625,25.625
12897,-15.625,25.875
12898,-15.625,26.125
12899,-15.625,26.375
12900,-15.625,26.625
12901,-15.625,26.875
12902,-15.625,27.125
12903,-15.625,27.375
12904,-15.625,27.625
12905,-15.625,27.875
12906,-15.625,28.125
12907,-15.625,28.375
12908,-15.625,28.625
12909,-15.625,28.875
12910,-15.625,29.125
12911,-15.625,29.375
12912,-15.625,29.625
12913,-15.625,29.875
12914,-15.625,30.125
12915,-15.625,30.375
12916,-15.625,30.625
12917,-15.625,30.875
12918,-15.625,31.125
12919,-15.625,31.375
12920,-15.625,31.625
12921,-15.625,31.875
12922,-15.625,32.125
12923,-15.625,32.375
12924,-15.625,32.625
12925,-15.625,32.875
12926,-15.625,33.125
12927,-15.625,33.375
12928,-15.625,34.125
12929,-15.625,34.375
12930,-15.625,34.625
12931,-15.625,34.875
12932,-15.625,35.125
12933,-15.625,35.375
12934,-15.625,35.625
12935,-15.625,35.875
12936,-15.625,36.125
12937,-15.625,36.375
12938,-15.625,36.625
12939,-15.625,36.875
12940,-15.625,37.125
12941,-15.625,37.375
12942,-15.625,37.625
12943,-15.625,37.875
12944,-15.625,38.125
12945,-15.625,38.375
12946,-15.625,38.625
12947,-15.625,38.875
12948,-15.625,39.125
12949,-15.625,39.375
12950,-15.625,39.625
12951,-15.625,39.875
12952,-15.625,40.125
12953,-15.625,40.375
12954,-15.625,46.125
12955,-15.625,46.375
12956,-15.625,46.625
12957,-15.625,46.875
12958,-15.625,47.125
12959,-15.625,47.375
12960,-15.625,47.625
12961,-15.625,47.875
12962,-15.625,48.125
12963,-15.625,48.375
12964,-15.625,48.625
12965,-15.625,48.875
12966,-15.625,49.125
12967,-15.625,49.375
12968,-15.625,49.625
12969,-15.625,49.875
12970,-15.625,50.125
12971,-15.625,50.375
12972,-15.875,14.375
12973,-15.875,14.625
12974,-15.875,14.875
12975,-15.875,15.375
12976,-15.875,15.625
12977,-15.875,15.875
12978,-15.875,16.125
12979,-15.875,16.375
12980,-15.875,16.625
12981,-15.875,16.875
12982,-15.875,17.125
12983,-15.875,17.375
12984,-15.875,17.625
12985,-15.875,17.875
12986,-15.875,18.125
12987,-15.875,18.375
12988,-15.875,18.625
12989,-15.875,18.875
12990,-15.875,19.125
12991,-15.875,19.375
12992,-15.875,19.625
12993,-15.875,19.875
12994,-15.875,20.125
12995,-15.875,20.375
12996,-15.875,20.625
12997,-15.875,20.875
12998,-15.875,21.125
12999,-15.875,21.375
13000,-15.875,21.625
13001,-15.875,21.875
13002,-15.875,22.125
13003,-15.875,22.375
13004,-15.875,22.625
13005,-15.875,22.875
13006,-15.875,23.125
13007,-15.875,23.375
13008,-15.875,23.625
13009,-15.875,23.875
13010,-15.875,24.125
13011,-15.875,24.375
13012,-15.875,24.625
13013,-15.875,24.875
13014,-15.875,25.125
13015,-15.875,25.375
13016,-15.875,25.625
13017,-15.875,25.875
13018,-15.875,26.125
13019,-15.875,26.375
13020,-15.875,26.625
13021,-15.875,26.875
13022,-15.875,27.125
13023,-15.875,27.375
13024,-15.875,27.625
13025,-15.875,27.875
13026,-15.875,28.125
13027,-15.875,28.375
13028,-15.875,28.625
13029,-15.875,28.875
13030,-15.875,29.125
13031,-15.875,29.375
13032,-15.875,29.625
13033,-15.875,29.875
13034,-15.875,30.125
13035,-15.875,30.375
13036,-15.875,30.625
13037,-15.875,30.875
13038,-15.875,31.125
13039,-15.875,31.375
13040,-15.875,31.625
13041,-15.875,31.875
13042,-15.875,32.125
13043,-15.875,32.375
13044,-15.875,32.625
13045,-15.875,32.875
13046,-15.875,33.125
13047,-15.875,33.375
13048,-15.875,33.625
13049,-15.875,33.875
13050,-15.875,34.125
13051,-15.875,34.375
13052,-15.875,34.625
13053,-15.875,34.875
13054,-15.875,35.125
13055,-15.875,35.375
13056,-15.875,35.625
13057,-15.875,35.875
13058,-15.875,36.125
13059,-15.875,36.375
13060,-15.875,36.625
13061,-15.875,36.875
13062,-15.875,37.125
13063,-15.875,37.375
13064,-15.875,37.625
13065,-15.875,37.875
13066,-15.875,38.125
13067,-15.875,38.375
13068,-15.875,38.625
13069,-15.875,38.875
13070,-15.875,39.125
13071,-15.875,39.375
13072,-15.875,39.625
13073,-15.875,39.875
13074,-15.875,40.125
13075,-15.875,45.125
13076,-15.875,45.625
13077,-15.875,45.875
13078,-15.875,46.125
13079,-15.875,46.375
13080,-15.875,46.625
13081,-15.875,46.875
13082,-15.875,47.125
13083,-15.875,47.375
13084,-15.875,47.625
13085,-15.875,47.875
13086,-15.875,48.125
13087,-15.875,48.375
13088,-15.875,48.625
13089,-15.875,48.875
13090,-15.875,49.125
13091,-15.875,49.375
13092,-15.875,49.625
13093,-15.875,50.125
13094,-15.875,50.375
13095,-16.125,14.125
13096,-16.125,14.375
13097,-16.125,14.625
13098,-16.125,14.875
13099,-16.125,15.125
13100,-16.125,15.375
13101,-16.125,15.625
13102,-16.125,15.875
13103,-16.125,16.125
13104,-16.125,16.375
13105,-16.125,16.625
13106,-16.125,16.875
13107,-16.125,17.125
13108,-16.125,17.375
13109,-16.125,17.625
13110,-16.125,17.875
13111,-16.125,18.125
13112,-16.125,18.375
13113,-16.125,18.625
13114,-16.125,18.875
13115,-16.125,19.125
13116,-16.125,19.375
13117,-16.125,19.625
13118,-16.125,19.875
13119,-16.125,20.125
13120,-16.125,20.375
13121,-16.125,20.625
13122,-16.125,20.875
13123,-16.125,21.125
13124,-16.125,21.375
13125,-16.125,21.625
13126,-16.125,21.875
13127,-16.125,22.125
13128,-16.125,22.375
13129,-16.125,22.625
13130,-16.125,22.875
13131,-16.125,23.125
13132,-16.125,23.375
13133,-16.125,23.625
13134,-16.125,23.875
13135,-16.125,24.125
13136,-16.125,24.375
13137,-16.125,24.625
13138,-16.125,24.875
13139,-16.125,25.125
13140,-16.125,25.375
13141,-16.125,25.625
13142,-16.125,25.875
13143,-16.125,26.125
13144,-16.125,26.375
13145,-16.125,26.625
13146,-16.125,26.875
13147,-16.125,27.125
13148,-16.125,27.375
13149,-16.125,27.625
13150,-16.125,27.875
13151,-16.125,28.125
13152,-16.125,28.375
13153,-16.125,28.625
13154,-16.125,28.875
13155,-16.125,29.125
13156,-16.125,29.375
13157,-16.125,29.625
13158,-16.125,29.875
13159,-16.125,30.125
13160,-16.125,30.375
13161,-16.125,30.625
13162,-16.125,30.875
13163,-16.125,31.125
13164,-16.125,31.375
13165,-16.125,31.625
13166,-16.125,31.875
13167,-16.125,32.125
13168,-16.125,32.375
13169,-16.125,32.625
13170,-16.125,32.875
13171,-16.125,33.125
13172,-16.125,33.375
13173,-16.125,33.625
13174,-16.125,33.875
13175,-16.125,34.125
13176,-16.125,34.375
13177,-16.125,34.625
13178,-16.125,34.875
13179,-16.125,35.125
13180,-16.125,35.375
13181,-16.125,35.625
13182,-16.125,35.875
13183,-16.125,36.125
13184,-16.125,36.375
13185,-16.125,36.625
13186,-16.125,36.875
13187,-16.125,37.125
13188,-16.125,37.375
13189,-16.125,37.625
13190,-16.125,37.875
13191,-16.125,38.125
13192,-16.125,38.375
13193,-16.125,38.625
13194,-16.125,38.875
13195,-16.125,39.125
13196,-16.125,39.375
13197,-16.125,39.625
13198,-16.125,39.875
13199,-16.125,40.125
13200,-16.125,44.625
13201,-16.125,44.875
13202,-16.125,45.125
13203,-16.125,45.375
13204,-16.125,45.625
13205,-16.125,45.875
13206,-16.125,46.125
13207,-16.125,46.375
13208,-16.125,46.625
13209,-16.125,46.875
13210,-16.125,47.125
13211,-16.125,47.375
13212,-16.125,47.625
13213,-16.125,47.875
13214,-16.125,48.125
13215,-16.125,48.375
13216,-16.125,48.625
13217,-16.125,48.875
13218,-16.125,49.125
13219,-16.125,49.375
13220,-16.125,49.625
13221,-16.375,13.375
13222,-16.375,13.625
13223,-16.375,13.875
13224,-16.375,14.125
13225,-16.375,14.375
13226,-16.375,14.625
13227,-16.375,14.875
13228,-16.375,15.125
13229,-16.375,15.375
13230,-16.375,15.625
13231,-16.375,15.875
13232,-16.375,16.125
13233,-16.375,16.375
13234,-16.375,16.625
13235,-16.375,16.875
13236,-16.375,17.125
13237,-16.375,17.375
13238,-16.375,17.625
13239,-16.375,17.875
13240,-16.375,18.125
13241,-16.375,18.375
13242,-16.375,18.625
13243,-16.375,18.875
13244,-16.375,19.125
13245,-16.375,19.375
13246,-16.375,19.625
13247,-16.375,19.875
13248,-16.375,20.125
13249,-16.375,20.375
13250,-16.375,20.625
13251,-16.375,20.875
13252,-16.375,21.125
13253,-16.375,21.375
13254,-16.375,21.625
13255,-16.375,21.875
13256,-16.375,22.125
13257,-16.375,22.375
13258,-16.375,22.625
13259,-16.375,22.875
13260,-16.375,23.125
13261,-16.375,23.375
13262,-16.375,23.625
13263,-16.375,23.875
13264,-16.375,24.125
13265,-16.375,24.375
13266,-16.375,24.625
13267,-16.375,24.875
13268,-16.375,25.125
13269,-16.375,25.375
13270,-16.375,25.625
13271,-16.375,25.875
13272,-16.375,26.125
13273,-16.375,26.375
13274,-16.375,26.625
13275,-16.375,26.875
13276,-16.375,27.125
13277,-16.375,27.375
13278,-16.375,27.625
13279,-16.375,27.875
13280,-16.375,28.125
13281,-16.375,28.375
13282,-16.375,28.625
13283,-16.375,28.875
13284,-16.375,29.125
13285,-16.375,29.375
13286,-16.375,29.625
13287,-16.375,29.875
13288,-16.375,30.125
13289,-16.375,30.375
13290,-16.375,30.625
13291,-16.375,30.875
13292,-16.375,31.125
13293,-16.375,31.375
13294,-16.375,31.625
13295,-16.375,31.875
13296,-16.375,32.125
13297,-16.375,32.375
13298,-16.375,32.625
13299,-16.375,32.875
13300,-16.375,33.125
13301,-16.375,33.375
13302,-16.375,33.625
13303,-16.375,33.875
13304,-16.375,34.125
13305,-16.375,34.375
13306,-16.375,34.625
13307,-16.375,34.875
13308,-16.375,35.125
13309,-16.375,35.375
13310,-16.375,35.625
13311,-16.375,35.875
13312,-16.375,36.125
13313,-16.375,36.375
13314,-16.375,36.625
13315,-16.375,36.875
13316,-16.375,37.125
13317,-16.375,37.375
13318,-16.375,37.625
13319,-16.375,37.875
13320,-16.375,38.125
13321,-16.375,38.625
13322,-16.375,38.875
13323,-16.375,39.125
13324,-16.375,39.375
13325,-16.375,39.625
13326,-16.375,39.875
13327,-16.375,44.375
13328,-16.375,44.625
13329,-16.375,44.875
13330,-16.375,45.125
13331,-16.375,45.375
13332,-16.375,45.625
13333,-16.375,45.875
13334,-16.375,46.125
13335,-16.375,46.375
13336,-16.375,46.625
13337,-16.375,46.875
13338,-16.375,47.125
13339,-16.375,47.375
13340,-16.375,47.625
13341,-16.375,47.875
13342,-16.375,48.125
13343,-16.375,48.375
13344,-16.375,48.625
13345,-16.375,48.875
13346,-16.375,49.125
13347,-16.375,49.375
13348,-16.375,49.625
13349,-16.375,49.875
13350,-16.625,13.125
13351,-16.625,13.375
13352,-16.625,13.625
13353,-16.625,13.875
13354,-16.625,14.125
13355,-16.625,14.375
13356,-16.625,14.625
13357,-16.625,14.875
13358,-16.625,15.125
13359,-16.625,15.375
13360,-16.625,15.625
13361,-16.625,15.875
13362,-16.625,16.125
13363,-16.625,16.375
13364,-16.625,16.625
13365,-16.625,16.875
13366,-16.625,17.125
13367,-16.625,17.375
13368,-16.625,17.625
13369,-16.625,17.875
13370,-16.625,18.125
13371,-16.625,18.375
13372,-16.625,18.625
13373,-16.625,18.875
13374,-16.625,19.125
13375,-16.625,19.375
13376,-16.625,19.625
13377,-16.625,19.875
13378,-16.625,20.125
13379,-16.625,20.375
13380,-16.625,20.625
13381,-16.625,20.875
13382,-16.625,21.125
13383,-16.625,21.375
13384,-16.625,21.625
13385,-16.625,21.875
13386,-16.625,22.125
13387,-16.625,22.375
13388,-16.625,22.625
13389,-16.625,22.875
13390,-16.625,23.125
13391,-16.625,23.375
13392,-16.625,23.625
13393,-16.625,23.875
13394,-16.625,24.125
13395,-16.625,24.375
13396,-16.625,24.625
13397,-16.625,24.875
13398,-16.625,25.125
13399,-16.625,25.375
13400,-16.625,25.625
13401,-16.625,25.875
13402,-16.625,26.125
13403,-16.625,26.375
13404,-16.625,26.625
13405,-16.625,26.875
13406,-16.625,27.125
13407,-16.625,27.375
13408,-16.625,27.625
13409,-16.625,27.875
13410,-16.625,28.125
13411,-16.625,28.375
13412,-16.625,28.625
13413,-16.625,28.875
13414,-16.625,29.125
13415,-16.625,29.375
13416,-16.625,29.625
13417,-16.625,29.875
13418,-16.625,30.125
13419,-16.625,30.375
13420,-16.625,30.625
13421,-16.625,30.875
13422,-16.625,31.125
13423,-16.625,31.375
13424,-16.625,31.625
13425,-16.625,31.875
13426,-16.625,32.125
13427,-16.625,32.375
13428,-16.625,32.625
13429,-16.625,32.875
13430,-16.625,33.125
13431,-16.625,33.375
13432,-16.625,33.625
13433,-16.625,33.875
13434,-16.625,34.125
13435,-16.625,34.375
13436,-16.625,34.625
13437,-16.625,34.875
13438,-16.625,35.125
13439,-16.625,35.375
13440,-16.625,35.875
13441,-16.625,36.125
13442,-16.625,36.375
13443,-16.625,36.625
13444,-16.625,36.875
13445,-16.625,37.125
13446,-16.625,37.375
13447,-16.625,37.625
13448,-16.625,38.625
13449,-16.625,38.875
13450,-16.625,39.125
13451,-16.625,39.375
13452,-16.625,39.625
13453,-16.625,44.375
13454,-16.625,44.625
13455,-16.625,44.875
13456,-16.625,45.125
13457,-16.625,45.375
13458,-16.625,45.625
13459,-16.625,45.875
13460,-16.625,46.125
13461,-16.625,46.375
13462,-16.625,46.625
13463,-16.625,46.875
13464,-16.625,47.125
13465,-16.625,47.375
13466,-16.625,47.625
13467,-16.625,47.875
13468,-16.625,48.125
13469,-16.625,48.375
13470,-16.625,48.625
13471,-16.625,48.875
13472,-16.625,49.125
13473,-16.625,49.375
13474,-16.625,49.625
13475,-16.625,49.875
13476,-16.875,13.375
13477,-16.875,13.625
13478,-16.875,13.875
13479,-16.875,14.125
13480,-16.875,14.375
13481,-16.875,14.625
13482,-16.875,14.875
13483,-16.875,15.125
13484,-16.875,15.375
13485,-16.875,15.625
13486,-16.875,15.875
13487,-16.875,16.125
13488,-16.875,16.375
13489,-16.875,16.625
13490,-16.875,16.875
13491,-16.875,17.125
13492,-16.875,17.375
13493,-16.875,17.625
13494,-16.875,17.875
13495,-16.875,18.125
13496,-16.875,18.375
13497,-16.875,18.625
13498,-16.875,18.875
13499,-16.875,19.125
13500,-16.875,19.375
13501,-16.875,19.625
13502,-16.875,19.875
13503,-16.875,20.125
13504,-16.875,20.375
13505,-16.875,20.625
13506,-16.875,20.875
13507,-16.875,21.125
13508,-16.875,21.375
13509,-16.875,21.625
13510,-16.875,21.875
13511,-16.875,22.125
13512,-16.875,22.375
13513,-16.875,22.625
13514,-16.875,22.875
13515,-16.875,23.125
13516,-16.875,23.375
13517,-16.875,23.625
13518,-16.875,23.875
13519,-16.875,24.125
13520,-16.875,24.375
13521,-16.875,24.625
13522,-16.875,24.875
13523,-16.875,25.125
13524,-16.875,25.375
13525,-16.875,25.625
13526,-16.875,25.875
13527,-16.875,26.125
13528,-16.875,26.375
13529,-16.875,26.625
13530,-16.875,26.875
13531,-16.875,27.125
13532,-16.875,27.375
13533,-16.875,27.625
13534,-16.875,27.875
13535,-16.875,28.125
13536,-16.875,28.375
13537,-16.875,28.625
13538,-16.875,28.875
13539,-16.875,29.125
13540,-16.875,29.375
13541,-16.875,29.625
13542,-16.875,29.875
13543,-16.875,30.125
13544,-16.875,30.375
13545,-16.875,30.625
13546,-16.875,30.875
13547,-16.875,31.125
13548,-16.875,31.375
13549,-16.875,31.625
13550,-16.875,31.875
13551,-16.875,32.125
13552,-16.875,32.375
13553,-16.875,32.625
13554,-16.875,32.875
13555,-16.875,33.125
13556,-16.875,33.375
13557,-16.875,33.625
13558,-16.875,33.875
13559,-16.875,34.125
13560,-16.875,34.375
13561,-16.875,34.625
13562,-16.875,34.875
13563,-16.875,35.125
13564,-16.875,35.375
13565,-16.875,35.625
13566,-16.875,35.875
13567,-16.875,36.125
13568,-16.875,36.375
13569,-16.875,36.625
13570,-16.875,36.875
13571,-16.875,37.125
13572,-16.875,37.375
13573,-16.875,37.625
13574,-16.875,37.875
13575,-16.875,38.125
13576,-16.875,38.375
13577,-16.875,38.625
13578,-16.875,38.875
13579,-16.875,39.125
13580,-16.875,44.375
13581,-16.875,44.625
13582,-16.875,44.875
13583,-16.875,45.125
13584,-16.875,45.375
13585,-16.875,45.625
13586,-16.875,45.875
13587,-16.875,46.125
13588,-16.875,46.375
13589,-16.875,46.625
13590,-16.875,46.875
13591,-16.875,47.125
13592,-16.875,47.375
13593,-16.875,47.625
13594,-16.875,47.875
13595,-16.875,48.125
13596,-16.875,48.375
13597,-16.875,48.625
13598,-16.875,48.875
13599,-16.875,49.125
13600,-16.875,49.375
13601,-16.875,49.625
13602,-17.125,12.875
13603,-17.125,13.125
13604,-17.125,13.625
13605,-17.125,13.875
13606,-17.125,14.125
13607,-17.125,14.375
13608,-17.125,14.625
13609,-17.125,14.875
13610,-17.125,15.125
13611,-17.125,15.375
13612,-17.125,15.625
13613,-17.125,15.875
13614,-17.125,16.125
13615,-17.125,16.375
13616,-17.125,16.625
13617,-17.125,16.875
13618,-17.125,17.125
13619,-17.125,17.375
13620,-17.125,17.625
13621,-17.125,17.875
13622,-17.125,18.125
13623,-17.125,18.375
13624,-17.125,18.625
13625,-17.125,18.875
13626,-17.125,19.125
13627,-17.125,19.375
13628,-17.125,19.625
13629,-17.125,19.875
13630,-17.125,20.125
13631,-17.125,20.375
13632,-17.125,20.625
13633,-17.125,20.875
13634,-17.125,21.125
13635,-17.125,21.375
13636,-17.125,21.625
13637,-17.125,21.875
13638,-17.125,22.125
13639,-17.125,22.375
13640,-17.125,22.625
13641,-17.125,22.875
13642,-17.125,23.125
13643,-17.125,23.375
13644,-17.125,23.625
13645,-17.125,23.875
13646,-17.125,24.125
13647,-17.125,24.375
13648,-17.125,24.625
13649,-17.125,24.875
13650,-17.125,25.125
13651,-17.125,25.375
13652,-17.125,25.625
13653,-17.125,25.875
13654,-17.125,26.125
13655,-17.125,26.375
13656,-17.125,26.625
13657,-17.125,26.875
13658,-17.125,27.125
13659,-17.125,27.375
13660,-17.125,27.625
13661,-17.125,27.875
13662,-17.125,28.125
13663,-17.125,28.375
13664,-17.125,28.625
13665,-17.125,28.875
13666,-17.125,29.125
13667,-17.125,29.375
13668,-17.125,29.625
13669,-17.125,29.875
13670,-17.125,30.125
13671,-17.125,30.375
13672,-17.125,30.625
13673,-17.125,30.875
13674,-17.125,31.125
13675,-17.125,31.375
13676,-17.125,31.625
13677,-17.125,31.875
13678,-17.125,32.125
13679,-17.125,32.375
13680,-17.125,32.625
13681,-17.125,32.875
13682,-17.125,33.125
13683,-17.125,33.375
13684,-17.125,33.625
13685,-17.125,33.875
13686,-17.125,34.125
13687,-17.125,34.375
13688,-17.125,34.625
13689,-17.125,34.875
13690,-17.125,35.125
13691,-17.125,35.375
13692,-17.125,35.625
13693,-17.125,35.875
13694,-17.125,36.125
13695,-17.125,36.625
13696,-17.125,36.875
13697,-17.125,37.125
13698,-17.125,37.375
13699,-17.125,37.625
13700,-17.125,37.875
13701,-17.125,38.125
13702,-17.125,38.375
13703,-17.125,38.625
13704,-17.125,44.125
13705,-17.125,44.375
13706,-17.125,44.625
13707,-17.125,44.875
13708,-17.125,45.125
13709,-17.125,45.375
13710,-17.125,45.625
13711,-17.125,45.875
13712,-17.125,46.125
13713,-17.125,46.375
13714,-17.125,46.625
13715,-17.125,46.875
13716,-17.125,47.125
13717,-17.125,47.375
13718,-17.125,47.625
13719,-17.125,47.875
13720,-17.125,48.125
13721,-17.125,48.375
13722,-17.125,48.625
13723,-17.125,48.875
13724,-17.125,49.125
13725,-17.125,49.375
13726,-17.375,12.875
13727,-17.375,13.125
13728,-17.375,13.875
13729,-17.375,14.125
13730,-17.375,14.375
13731,-17.375,14.625
13732,-17.375,14.875
13733,-17.375,15.375
13734,-17.375,15.625
13735,-17.375,15.875
13736,-17.375,16.125
13737,-17.375,16.375
13738,-17.375,16.625
13739,-17.375,16.875
13740,-17.375,17.125
13741,-17.375,17.375
13742,-17.375,17.625
13743,-17.375,17.875
13744,-17.375,18.125
13745,-17.375,18.375
13746,-17.375,18.625
13747,-17.375,18.875
13748,-17.375,19.125
13749,-17.375,19.375
13750,-17.375,19.625
13751,-17.375,19.875
13752,-17.375,20.125
13753,-17.375,20.375
13754,-17.375,20.625
13755,-17.375,20.875
13756,-17.375,21.125
13757,-17.375,21.375
13758,-17.375,21.625
13759,-17.375,21.875
13760,-17.375,22.125
13761,-17.375,22.375
13762,-17.375,22.625
13763,-17.375,22.875
13764,-17.375,23.125
13765,-17.375,23.375
13766,-17.375,23.625
13767,-17.375,23.875
13768,-17.375,24.125
13769,-17.375,24.375
13770,-17.375,24.625
13771,-17.375,24.875
13772,-17.375,25.125
13773,-17.375,25.375
13774,-17.375,25.625
13775,-17.375,25.875
13776,-17.375,26.125
13777,-17.375,26.375
13778,-17.375,26.625
13779,-17.375,26.875
13780,-17.375,27.125
13781,-17.375,27.375
13782,-17.375,27.625
13783,-17.375,27.875
13784,-17.375,28.125
13785,-17.375,28.375
13786,-17.375,28.625
13787,-17.375,28.875
13788,-17.375,29.125
13789,-17.375,29.375
13790,-17.375,29.625
13791,-17.375,29.875
13792,-17.375,30.125
13793,-17.375,30.375
13794,-17.375,30.625
13795,-17.375,30.875
13796,-17.375,31.125
13797,-17.375,31.375
13798,-17.375,31.625
13799,-17.375,31.875
13800,-17.375,32.125
13801,-17.375,32.375
13802,-17.375,32.625
13803,-17.375,32.875
13804,-17.375,33.125
13805,-17.375,33.375
13806,-17.375,33.625
13807,-17.375,33.875
13808,-17.375,34.125
13809,-17.375,34.375
13810,-17.375,34.625
13811,-17.375,34.875
13812,-17.375,35.125
13813,-17.375,35.375
13814,-17.375,35.625
13815,-17.375,35.875
13816,-17.375,36.125
13817,-17.375,36.375
13818,-17.375,36.625
13819,-17.375,36.875
13820,-17.375,37.125
13821,-17.375,37.375
13822,-17.375,37.625
13823,-17.375,37.875
13824,-17.375,43.875
13825,-17.375,44.125
13826,-17.375,44.375
13827,-17.375,44.625
13828,-17.375,44.875
13829,-17.375,45.125
13830,-17.375,45.375
