FID,DOY,LAT,LON
135147,294,-24.125,46.875
135148,204,-24.125,46.875
135149,246,-24.125,46.875
135150,255,-24.125,47.125
135151,246,-24.125,47.125
135152,270,-24.125,47.125
135153,255,-24.125,47.125
135154,174,-24.125,47.125
135155,270,-24.125,47.125
135156,252,-24.125,47.125
135157,297,-24.125,47.125
135158,270,-24.125,47.125
135159,270,-24.125,47.375
135160,270,-24.125,47.375
135161,270,-24.125,47.375
135162,270,-24.125,47.375
135163,270,-24.125,47.375
135164,341,-24.375,27.125
135165,341,-24.375,27.125
135166,338,-24.375,27.125
135167,340,-24.375,27.125
135168,341,-24.375,27.125
135169,338,-24.375,27.125
135170,340,-24.375,27.125
135171,340,-24.375,27.125
135172,337,-24.375,27.125
135173,311,-24.375,29.125
135174,303,-24.375,29.125
135175,44,-24.375,30.375
135176,29,-24.375,30.375
135177,313,-24.375,30.375
135178,49,-24.375,30.375
135179,48,-24.375,30.375
135180,26,-24.375,30.375
135181,34,-24.375,30.375
135182,55,-24.375,30.375
135183,332,-24.375,30.625
135184,337,-24.375,30.625
135185,337,-24.375,30.625
135186,328,-24.375,30.625
135187,333,-24.375,30.625
135188,337,-24.375,30.625
135189,56,-24.375,30.625
135190,44,-24.375,30.625
135191,26,-24.375,30.625
135192,337,-24.375,30.875
135193,337,-24.375,30.875
135194,336,-24.375,30.875
135195,337,-24.375,30.875
135196,337,-24.375,30.875
135197,337,-24.375,30.875
135198,330,-24.375,30.875
135199,337,-24.375,30.875
135200,337,-24.375,30.875
135201,336,-24.375,31.125
135202,337,-24.375,31.125
135203,338,-24.375,31.125
135204,336,-24.375,31.125
135205,336,-24.375,31.125
135206,337,-24.375,31.125
135207,337,-24.375,31.125
135208,336,-24.375,31.125
135209,336,-24.375,31.125
135210,338,-24.375,32.125
135211,338,-24.375,32.125
135212,338,-24.375,32.125
135213,338,-24.375,32.125
135214,338,-24.375,32.125
135215,338,-24.375,32.125
135216,338,-24.375,32.125
135217,338,-24.375,32.125
135218,338,-24.375,32.125
135219,338,-24.375,32.375
135220,338,-24.375,32.375
135221,341,-24.375,32.375
135222,338,-24.375,32.375
135223,341,-24.375,32.375
135224,346,-24.375,32.375
135225,338,-24.375,32.375
135226,341,-24.375,32.375
135227,346,-24.375,32.375
135228,346,-24.375,32.625
135229,346,-24.375,32.625
135230,346,-24.375,32.625
135231,346,-24.375,32.625
135232,346,-24.375,32.625
135233,346,-24.375,32.625
135234,346,-24.375,32.625
135235,346,-24.375,32.625
135236,346,-24.375,32.625
135237,346,-24.375,32.875
135238,346,-24.375,32.875
135239,346,-24.375,32.875
135240,346,-24.375,32.875
135241,346,-24.375,32.875
135242,349,-24.375,32.875
135243,346,-24.375,32.875
135244,346,-24.375,32.875
135245,346,-24.375,32.875
135246,347,-24.375,33.125
135247,338,-24.375,33.125
135248,324,-24.375,33.125
135249,341,-24.375,33.125
135250,332,-24.375,33.125
135251,324,-24.375,33.125
135252,338,-24.375,33.125
135253,329,-24.375,33.125
135254,324,-24.375,33.125
135255,324,-24.375,33.375
135256,321,-24.375,33.375
135257,318,-24.375,33.375
135258,321,-24.375,33.375
135259,321,-24.375,33.375
135260,318,-24.375,33.375
135261,321,-24.375,33.375
135262,318,-24.375,33.375
135263,318,-24.375,33.375
135264,318,-24.375,33.625
135265,318,-24.375,33.625
135266,315,-24.375,33.625
135267,318,-24.375,33.625
135268,315,-24.375,33.625
135269,315,-24.375,33.625
135270,318,-24.375,33.625
135271,315,-24.375,33.625
135272,315,-24.375,33.625
135273,315,-24.375,33.875
135274,312,-24.375,33.875
135275,312,-24.375,33.875
135276,315,-24.375,33.875
135277,312,-24.375,33.875
135278,309,-24.375,33.875
135279,312,-24.375,33.875
135280,312,-24.375,33.875
135281,309,-24.375,33.875
135282,312,-24.375,34.125
135283,312,-24.375,34.125
135284,309,-24.375,34.125
135285,309,-24.375,34.125
135286,312,-24.375,34.125
135287,309,-24.375,34.125
135288,309,-24.375,34.125
135289,309,-24.375,34.125
135290,310,-24.375,34.125
135291,309,-24.375,34.375
135292,306,-24.375,34.375
135293,306,-24.375,34.375
135294,309,-24.375,34.375
135295,309,-24.375,34.375
135296,305,-24.375,34.375
135297,307,-24.375,34.375
135298,307,-24.375,34.375
135299,304,-24.375,34.375
135300,303,-24.375,34.625
135301,303,-24.375,34.625
135302,303,-24.375,34.625
135303,305,-24.375,34.625
135304,302,-24.375,34.625
135305,302,-24.375,34.625
135306,302,-24.375,34.625
135307,302,-24.375,34.625
135308,302,-24.375,34.625
135309,303,-24.375,34.875
135310,300,-24.375,34.875
135311,300,-24.375,34.875
135312,302,-24.375,34.875
135313,299,-24.375,34.875
135314,299,-24.375,34.875
135315,302,-24.375,34.875
135316,302,-24.375,34.875
135317,299,-24.375,34.875
135318,300,-24.375,35.125
135319,300,-24.375,35.125
135320,297,-24.375,35.125
135321,299,-24.375,35.125
135322,300,-24.375,35.125
135323,297,-24.375,35.125
135324,299,-24.375,35.125
135325,300,-24.375,35.125
135326,297,-24.375,35.375
135327,338,-24.375,43.625
135328,341,-24.375,43.625
135329,338,-24.375,43.875
135330,330,-24.375,43.875
135331,327,-24.375,43.875
135332,333,-24.375,43.875
135333,327,-24.375,43.875
135334,318,-24.375,43.875
135335,318,-24.375,43.875
135336,315,-24.375,43.875
135337,272,-24.375,45.375
135338,276,-24.375,45.375
135339,282,-24.375,45.375
135340,270,-24.375,45.375
135341,276,-24.375,45.375
135342,285,-24.375,45.375
135343,273,-24.375,45.375
135344,279,-24.375,45.375
135345,282,-24.375,45.375
135346,291,-24.375,45.625
135347,297,-24.375,45.625
135348,297,-24.375,45.625
135349,294,-24.375,45.625
135350,294,-24.375,45.625
135351,285,-24.375,45.625
135352,288,-24.375,45.625
135353,294,-24.375,45.625
135354,285,-24.375,45.625
135355,297,-24.375,45.875
135356,267,-24.375,45.875
135357,267,-24.375,45.875
135358,276,-24.375,45.875
135359,267,-24.375,45.875
135360,270,-24.375,45.875
135361,273,-24.375,45.875
135362,270,-24.375,45.875
135363,270,-24.375,45.875
135364,282,-24.375,46.125
135365,285,-24.375,46.125
135366,270,-24.375,46.125
135367,270,-24.375,46.125
135368,270,-24.375,46.125
135369,270,-24.375,46.125
135370,270,-24.375,46.125
135371,270,-24.375,46.125
135372,270,-24.375,46.125
135373,276,-24.375,46.375
135374,273,-24.375,46.375
135375,279,-24.375,46.375
135376,273,-24.375,46.375
135377,273,-24.375,46.375
135378,288,-24.375,46.375
135379,270,-24.375,46.375
135380,270,-24.375,46.375
135381,285,-24.375,46.375
135382,273,-24.375,46.625
135383,282,-24.375,46.625
135384,297,-24.375,46.625
135385,285,-24.375,46.625
135386,297,-24.375,46.625
135387,174,-24.375,46.625
135388,297,-24.375,46.625
135389,297,-24.375,46.625
135390,204,-24.375,46.625
135391,297,-24.375,46.875
135392,204,-24.375,46.875
135393,249,-24.375,46.875
135394,159,-24.375,46.875
135395,192,-24.375,46.875
135396,297,-24.375,46.875
135397,165,-24.375,46.875
135398,198,-24.375,46.875
135399,297,-24.375,46.875
135400,174,-24.375,47.125
135401,297,-24.375,47.125
135402,270,-24.375,47.125
135403,270,-24.375,47.125
135404,270,-24.375,47.125
135405,270,-24.375,47.125
135406,270,-24.375,47.125
135407,276,-24.375,47.125
135408,273,-24.375,47.125
135409,270,-24.375,47.375
135410,273,-24.375,47.375
135411,273,-24.375,47.375
135412,61,-24.625,25.375
135413,334,-24.625,25.375
135414,337,-24.625,25.375
135415,334,-24.625,25.375
135416,337,-24.625,25.375
135417,334,-24.625,25.375
135418,337,-24.625,25.375
135419,339,-24.625,25.875
135420,339,-24.625,25.875
135421,339,-24.625,25.875
135422,337,-24.625,25.875
135423,336,-24.625,25.875
135424,339,-24.625,25.875
135425,337,-24.625,25.875
135426,337,-24.625,25.875
135427,336,-24.625,25.875
135428,339,-24.625,26.125
135429,339,-24.625,26.125
135430,339,-24.625,26.125
135431,339,-24.625,26.125
135432,336,-24.625,26.125
135433,336,-24.625,26.125
135434,336,-24.625,26.125
135435,337,-24.625,26.125
135436,337,-24.625,26.125
135437,340,-24.625,26.375
135438,340,-24.625,26.375
135439,340,-24.625,26.375
135440,339,-24.625,26.375
135441,340,-24.625,26.375
135442,340,-24.625,26.375
135443,337,-24.625,26.375
135444,337,-24.625,26.375
135445,336,-24.625,26.375
135446,340,-24.625,26.625
135447,340,-24.625,26.625
135448,337,-24.625,26.625
135449,337,-24.625,26.625
135450,337,-24.625,26.625
135451,337,-24.625,26.625
135452,337,-24.625,26.625
135453,337,-24.625,26.625
135454,337,-24.625,26.625
135455,55,-24.625,30.375
135456,309,-24.625,30.375
135457,36,-24.625,30.375
135458,309,-24.625,30.375
135459,28,-24.625,30.375
135460,190,-24.625,30.375
135461,22,-24.625,30.375
135462,18,-24.625,30.625
135463,27,-24.625,30.625
135464,35,-24.625,30.625
135465,21,-24.625,30.625
135466,30,-24.625,30.625
135467,279,-24.625,30.625
135468,25,-24.625,30.625
135469,21,-24.625,30.625
135470,261,-24.625,30.625
135471,47,-24.625,30.875
135472,29,-24.625,30.875
135473,337,-24.625,30.875
135474,11,-24.625,30.875
135475,2,-24.625,30.875
135476,50,-24.625,30.875
135477,11,-24.625,30.875
135478,263,-24.625,30.875
135479,50,-24.625,30.875
135480,337,-24.625,31.125
135481,337,-24.625,31.125
135482,336,-24.625,31.125
135483,337,-24.625,31.125
135484,337,-24.625,31.125
135485,337,-24.625,31.125
135486,330,-24.625,31.125
135487,337,-24.625,31.125
135488,337,-24.625,31.125
135489,336,-24.625,31.375
135490,336,-24.625,31.375
135491,337,-24.625,31.375
135492,336,-24.625,31.375
135493,336,-24.625,31.375
135494,337,-24.625,31.375
135495,337,-24.625,31.375
135496,339,-24.625,31.375
135497,337,-24.625,31.375
135498,338,-24.625,32.375
135499,340,-24.625,32.375
135500,343,-24.625,32.375
135501,340,-24.625,32.375
135502,343,-24.625,32.375
135503,343,-24.625,32.375
135504,340,-24.625,32.375
135505,343,-24.625,32.375
135506,343,-24.625,32.375
135507,343,-24.625,32.625
135508,346,-24.625,32.625
135509,346,-24.625,32.625
135510,352,-24.625,32.625
135511,346,-24.625,32.625
135512,347,-24.625,32.625
135513,344,-24.625,32.625
135514,347,-24.625,32.625
135515,346,-24.625,32.625
135516,346,-24.625,32.875
135517,349,-24.625,32.875
135518,340,-24.625,32.875
135519,346,-24.625,32.875
135520,343,-24.625,32.875
135521,337,-24.625,32.875
135522,346,-24.625,32.875
135523,337,-24.625,32.875
135524,328,-24.625,32.875
135525,332,-24.625,33.125
135526,324,-24.625,33.125
135527,320,-24.625,33.125
135528,328,-24.625,33.125
135529,320,-24.625,33.125
135530,320,-24.625,33.125
135531,320,-24.625,33.125
135532,320,-24.625,33.125
135533,320,-24.625,33.125
135534,320,-24.625,33.375
135535,318,-24.625,33.375
135536,318,-24.625,33.375
135537,317,-24.625,33.375
135538,317,-24.625,33.375
135539,318,-24.625,33.375
135540,317,-24.625,33.375
135541,317,-24.625,33.375
135542,317,-24.625,33.375
135543,318,-24.625,33.625
135544,315,-24.625,33.625
135545,315,-24.625,33.625
135546,315,-24.625,33.625
135547,315,-24.625,33.625
135548,313,-24.625,33.625
135549,316,-24.625,33.625
135550,313,-24.625,33.625
135551,313,-24.625,33.625
135552,312,-24.625,33.875
135553,312,-24.625,33.875
135554,309,-24.625,33.875
135555,313,-24.625,33.875
135556,310,-24.625,33.875
135557,310,-24.625,33.875
135558,310,-24.625,33.875
135559,310,-24.625,33.875
135560,310,-24.625,33.875
135561,310,-24.625,34.125
135562,310,-24.625,34.125
135563,310,-24.625,34.125
135564,310,-24.625,34.125
135565,310,-24.625,34.125
135566,307,-24.625,34.125
135567,310,-24.625,34.125
135568,310,-24.625,34.125
135569,307,-24.625,34.125
135570,307,-24.625,34.375
135571,307,-24.625,34.375
135572,304,-24.625,34.375
135573,307,-24.625,34.375
135574,307,-24.625,34.375
135575,304,-24.625,34.375
135576,307,-24.625,34.375
135577,304,-24.625,34.375
135578,304,-24.625,34.375
135579,304,-24.625,34.625
135580,304,-24.625,34.625
135581,302,-24.625,34.625
135582,304,-24.625,34.625
135583,304,-24.625,34.625
135584,304,-24.625,34.625
135585,304,-24.625,34.625
135586,304,-24.625,34.625
135587,301,-24.625,34.625
135588,302,-24.625,34.875
135589,302,-24.625,34.875
135590,302,-24.625,34.875
135591,301,-24.625,34.875
135592,301,-24.625,34.875
135593,301,-24.625,34.875
135594,301,-24.625,34.875
135595,302,-24.625,35.125
135596,299,-24.625,35.125
135597,306,-24.625,43.875
135598,303,-24.625,43.875
135599,302,-24.625,43.875
135600,282,-24.625,45.625
135601,288,-24.625,45.625
135602,282,-24.625,45.625
135603,282,-24.625,45.625
135604,285,-24.625,45.625
135605,273,-24.625,45.625
135606,276,-24.625,45.625
135607,282,-24.625,45.625
135608,273,-24.625,45.625
135609,282,-24.625,45.875
135610,270,-24.625,45.875
135611,270,-24.625,45.875
135612,285,-24.625,45.875
135613,270,-24.625,45.875
135614,270,-24.625,45.875
135615,276,-24.625,45.875
135616,270,-24.625,45.875
135617,270,-24.625,45.875
135618,270,-24.625,46.125
135619,270,-24.625,46.125
135620,270,-24.625,46.125
135621,270,-24.625,46.125
135622,270,-24.625,46.125
135623,270,-24.625,46.125
135624,270,-24.625,46.125
135625,270,-24.625,46.125
135626,270,-24.625,46.125
135627,297,-24.625,46.625
135628,297,-24.625,46.625
135629,255,-24.625,46.625
135630,297,-24.625,46.625
135631,162,-24.625,46.625
135632,255,-24.625,46.625
135633,300,-24.625,46.625
135634,300,-24.625,46.625
135635,198,-24.625,46.625
135636,192,-24.625,46.875
135637,297,-24.625,46.875
135638,270,-24.625,46.875
135639,297,-24.625,46.875
135640,270,-24.625,46.875
135641,270,-24.625,46.875
135642,297,-24.625,46.875
135643,273,-24.625,46.875
135644,300,-24.625,46.875
135645,270,-24.625,47.125
135646,300,-24.625,47.125
135647,273,-24.625,47.125
135648,300,-24.625,47.125
135649,273,-24.625,47.125
135650,273,-24.625,47.125
135651,273,-24.625,47.125
135652,273,-24.625,47.125
135653,339,-24.875,24.125
135654,337,-24.875,24.125
135655,337,-24.875,24.125
135656,339,-24.875,24.125
135657,337,-24.875,24.125
135658,337,-24.875,24.125
135659,339,-24.875,24.125
135660,336,-24.875,24.125
135661,337,-24.875,24.125
135662,334,-24.875,25.375
135663,334,-24.875,25.375
135664,61,-24.875,25.375
135665,61,-24.875,25.375
135666,58,-24.875,25.375
135667,61,-24.875,25.375
135668,331,-24.875,25.375
135669,331,-24.875,25.625
135670,334,-24.875,25.625
135671,61,-24.875,25.625
135672,61,-24.875,25.625
135673,334,-24.875,25.625
135674,334,-24.875,25.625
135675,334,-24.875,25.625
135676,337,-24.875,25.625
135677,337,-24.875,25.875
135678,337,-24.875,25.875
135679,331,-24.875,25.875
135680,337,-24.875,25.875
135681,337,-24.875,25.875
135682,334,-24.875,25.875
135683,337,-24.875,25.875
135684,337,-24.875,25.875
135685,334,-24.875,25.875
135686,64,-24.875,26.375
135687,334,-24.875,26.375
135688,337,-24.875,26.375
135689,337,-24.875,26.375
135690,337,-24.875,26.375
135691,337,-24.875,26.375
135692,334,-24.875,26.375
135693,337,-24.875,26.375
135694,337,-24.875,26.375
135695,309,-24.875,29.125
135696,303,-24.875,29.125
135697,303,-24.875,29.125
135698,309,-24.875,29.125
135699,309,-24.875,29.125
135700,307,-24.875,29.125
135701,308,-24.875,29.125
135702,306,-24.875,29.125
135703,307,-24.875,29.375
135704,307,-24.875,29.375
135705,307,-24.875,29.375
135706,307,-24.875,29.375
135707,297,-24.875,29.375
135708,297,-24.875,29.375
135709,297,-24.875,29.375
135710,238,-24.875,30.125
135711,199,-24.875,30.125
135712,241,-24.875,30.125
135713,217,-24.875,30.125
135714,193,-24.875,30.125
135715,241,-24.875,30.125
135716,196,-24.875,30.375
135717,55,-24.875,30.375
135718,22,-24.875,30.375
135719,226,-24.875,30.375
135720,202,-24.875,30.375
135721,1,-24.875,30.375
135722,244,-24.875,30.375
135723,226,-24.875,30.375
135724,272,-24.875,30.375
135725,16,-24.875,30.625
135726,261,-24.875,30.625
135727,255,-24.875,30.625
135728,7,-24.875,30.625
135729,260,-24.875,30.625
135730,254,-24.875,30.625
135731,263,-24.875,30.625
135732,260,-24.875,30.625
135733,254,-24.875,30.625
135734,311,-24.875,31.125
135735,336,-24.875,31.125
135736,337,-24.875,31.125
135737,44,-24.875,31.125
135738,302,-24.875,31.125
135739,337,-24.875,31.125
135740,44,-24.875,31.125
135741,302,-24.875,31.125
135742,327,-24.875,31.125
135743,337,-24.875,31.375
135744,337,-24.875,31.375
135745,338,-24.875,31.375
135746,337,-24.875,31.375
135747,337,-24.875,31.375
135748,337,-24.875,31.375
135749,331,-24.875,31.375
135750,337,-24.875,31.375
135751,337,-24.875,31.375
135752,340,-24.875,32.125
135753,340,-24.875,32.125
135754,340,-24.875,32.125
135755,340,-24.875,32.125
135756,340,-24.875,32.125
135757,340,-24.875,32.125
135758,340,-24.875,32.125
135759,340,-24.875,32.125
135760,340,-24.875,32.125
135761,349,-24.875,32.375
135762,343,-24.875,32.375
135763,343,-24.875,32.375
135764,349,-24.875,32.375
135765,343,-24.875,32.375
135766,344,-24.875,32.375
135767,343,-24.875,32.375
135768,343,-24.875,32.375
135769,352,-24.875,32.375
135770,344,-24.875,32.625
135771,352,-24.875,32.625
135772,346,-24.875,32.625
135773,352,-24.875,32.625
135774,352,-24.875,32.625
135775,343,-24.875,32.625
135776,352,-24.875,32.625
135777,352,-24.875,32.625
135778,340,-24.875,32.625
135779,340,-24.875,32.875
135780,331,-24.875,32.875
135781,328,-24.875,32.875
135782,337,-24.875,32.875
135783,328,-24.875,32.875
135784,320,-24.875,32.875
135785,337,-24.875,32.875
135786,328,-24.875,32.875
135787,321,-24.875,32.875
135788,320,-24.875,33.125
135789,320,-24.875,33.125
135790,317,-24.875,33.125
135791,320,-24.875,33.125
135792,318,-24.875,33.125
135793,316,-24.875,33.125
135794,318,-24.875,33.125
135795,315,-24.875,33.125
135796,316,-24.875,33.125
135797,317,-24.875,33.375
135798,316,-24.875,33.375
135799,316,-24.875,33.375
135800,316,-24.875,33.375
135801,316,-24.875,33.375
135802,313,-24.875,33.375
135803,316,-24.875,33.375
135804,313,-24.875,33.375
135805,313,-24.875,33.375
135806,313,-24.875,33.625
135807,313,-24.875,33.625
135808,313,-24.875,33.625
135809,313,-24.875,33.625
135810,313,-24.875,33.625
135811,310,-24.875,33.625
135812,313,-24.875,33.625
135813,313,-24.875,33.625
135814,310,-24.875,33.625
135815,310,-24.875,33.875
135816,310,-24.875,33.875
135817,310,-24.875,33.875
135818,310,-24.875,33.875
135819,310,-24.875,33.875
135820,310,-24.875,33.875
135821,310,-24.875,33.875
135822,310,-24.875,33.875
135823,310,-24.875,33.875
135824,310,-24.875,34.125
135825,310,-24.875,34.125
135826,307,-24.875,34.125
135827,307,-24.875,34.125
135828,307,-24.875,34.125
135829,304,-24.875,34.125
135830,310,-24.875,34.125
135831,304,-24.875,34.375
135832,304,-24.875,34.375
135833,304,-24.875,34.375
135834,304,-24.875,34.375
135835,304,-24.875,34.625
135836,299,-24.875,44.125
135837,297,-24.875,44.125
135838,297,-24.875,44.125
135839,299,-24.875,44.125
135840,297,-24.875,44.125
135841,297,-24.875,44.125
135842,297,-24.875,44.125
135843,297,-24.875,44.125
135844,295,-24.875,44.125
135845,270,-24.875,46.125
135846,270,-24.875,46.125
135847,270,-24.875,46.125
135848,273,-24.875,46.125
135849,273,-24.875,46.125
135850,273,-24.875,46.125
135851,273,-24.875,46.125
135852,273,-24.875,46.125
135853,273,-24.875,46.125
135854,273,-24.875,46.375
135855,273,-24.875,46.375
135856,270,-24.875,46.375
135857,273,-24.875,46.375
135858,273,-24.875,46.375
135859,273,-24.875,46.375
135860,273,-24.875,46.375
135861,273,-24.875,46.375
135862,273,-24.875,46.375
135863,270,-24.875,46.625
135864,270,-24.875,46.625
135865,297,-24.875,46.625
135866,273,-24.875,46.625
135867,276,-24.875,46.625
135868,171,-24.875,46.625
135869,273,-24.875,46.625
135870,273,-24.875,46.625
135871,165,-24.875,46.625
135872,189,-24.875,46.875
135873,273,-24.875,46.875
135874,300,-24.875,46.875
135875,291,-24.875,46.875
135876,273,-24.875,46.875
135877,273,-24.875,46.875
135878,273,-24.875,46.875
135879,273,-24.875,46.875
135880,273,-24.875,46.875
135881,273,-24.875,47.125
135882,273,-24.875,47.125
135883,273,-24.875,47.125
135884,273,-24.875,47.125
135885,273,-24.875,47.125
135886,331,-25.125,25.625
135887,331,-25.125,25.625
135888,334,-25.125,25.625
135889,64,-25.125,25.625
135890,64,-25.125,25.625
135891,58,-25.125,25.625
135892,61,-25.125,25.625
135893,334,-25.125,25.875
135894,334,-25.125,25.875
135895,334,-25.125,25.875
135896,331,-25.125,25.875
135897,334,-25.125,25.875
135898,67,-25.125,25.875
135899,328,-25.125,25.875
135900,332,-25.125,25.875
135901,63,-25.125,25.875
135902,333,-25.125,26.375
135903,336,-25.125,26.375
135904,334,-25.125,26.375
135905,334,-25.125,26.375
135906,334,-25.125,26.375
135907,334,-25.125,26.375
135908,333,-25.125,26.375
135909,333,-25.125,26.375
135910,334,-25.125,26.375
135911,63,-25.125,27.125
135912,63,-25.125,27.125
135913,49,-25.125,27.125
135914,63,-25.125,27.125
135915,63,-25.125,27.125
135916,18,-25.125,27.125
135917,24,-25.125,27.125
135918,58,-25.125,27.125
135919,310,-25.125,27.625
135920,307,-25.125,27.625
135921,307,-25.125,27.625
135922,310,-25.125,27.625
135923,313,-25.125,27.625
135924,313,-25.125,27.625
135925,309,-25.125,27.625
135926,309,-25.125,27.625
135927,312,-25.125,27.625
135928,308,-25.125,29.125
135929,308,-25.125,29.125
135930,297,-25.125,29.375
135931,307,-25.125,29.375
135932,220,-25.125,29.625
135933,238,-25.125,29.625
135934,309,-25.125,29.625
135935,208,-25.125,29.625
135936,232,-25.125,29.625
135937,309,-25.125,29.625
135938,232,-25.125,29.625
135939,241,-25.125,29.875
135940,217,-25.125,29.875
135941,292,-25.125,29.875
135942,202,-25.125,29.875
135943,241,-25.125,29.875
135944,235,-25.125,29.875
135945,235,-25.125,29.875
135946,290,-25.125,29.875
135947,300,-25.125,30.125
135948,229,-25.125,30.125
135949,281,-25.125,30.125
135950,284,-25.125,30.125
135951,284,-25.125,30.125
135952,266,-25.125,30.125
135953,278,-25.125,30.125
135954,266,-25.125,30.125
135955,266,-25.125,30.125
135956,266,-25.125,30.375
135957,266,-25.125,30.375
135958,263,-25.125,30.375
135959,266,-25.125,30.375
135960,266,-25.125,30.375
135961,263,-25.125,30.375
135962,266,-25.125,30.375
135963,266,-25.125,30.375
135964,260,-25.125,30.375
135965,227,-25.125,30.875
135966,33,-25.125,30.875
135967,44,-25.125,30.875
135968,230,-25.125,30.875
135969,255,-25.125,30.875
135970,30,-25.125,30.875
135971,254,-25.125,30.875
135972,20,-25.125,30.875
135973,27,-25.125,30.875
135974,50,-25.125,31.125
135975,296,-25.125,31.125
135976,302,-25.125,31.125
135977,41,-25.125,31.125
135978,50,-25.125,31.125
135979,302,-25.125,31.125
135980,33,-25.125,31.125
135981,47,-25.125,31.125
135982,290,-25.125,31.125
135983,340,-25.125,32.125
135984,340,-25.125,32.125
135985,343,-25.125,32.125
135986,340,-25.125,32.125
135987,340,-25.125,32.125
135988,343,-25.125,32.125
135989,340,-25.125,32.125
135990,343,-25.125,32.125
135991,343,-25.125,32.125
135992,343,-25.125,32.375
135993,343,-25.125,32.375
135994,343,-25.125,32.375
135995,343,-25.125,32.375
135996,343,-25.125,32.375
135997,343,-25.125,32.375
135998,343,-25.125,32.375
135999,343,-25.125,32.375
136000,343,-25.125,32.375
136001,352,-25.125,32.625
136002,346,-25.125,32.625
136003,337,-25.125,32.625
136004,352,-25.125,32.625
136005,340,-25.125,32.625
136006,337,-25.125,32.625
136007,343,-25.125,32.625
136008,337,-25.125,32.625
136009,328,-25.125,32.625
136010,331,-25.125,32.875
136011,321,-25.125,32.875
136012,321,-25.125,32.875
136013,328,-25.125,32.875
136014,321,-25.125,32.875
136015,318,-25.125,32.875
136016,321,-25.125,32.875
136017,318,-25.125,32.875
136018,315,-25.125,32.875
136019,315,-25.125,33.125
136020,315,-25.125,33.125
136021,315,-25.125,33.125
136022,315,-25.125,33.125
136023,315,-25.125,33.125
136024,315,-25.125,33.125
136025,315,-25.125,33.125
136026,315,-25.125,33.125
136027,312,-25.125,33.125
136028,313,-25.125,33.375
136029,313,-25.125,33.375
136030,313,-25.125,33.375
136031,313,-25.125,33.375
136032,313,-25.125,33.375
136033,313,-25.125,33.375
136034,313,-25.125,33.375
136035,313,-25.125,33.375
136036,313,-25.125,33.625
136037,313,-25.125,33.625
136038,310,-25.125,33.625
136039,313,-25.125,33.625
136040,310,-25.125,33.875
136041,294,-25.125,44.125
136042,292,-25.125,44.375
136043,292,-25.125,44.375
136044,289,-25.125,44.375
136045,292,-25.125,44.375
136046,289,-25.125,44.375
136047,292,-25.125,44.375
136048,289,-25.125,44.375
136049,287,-25.125,44.625
136050,287,-25.125,44.625
136051,284,-25.125,44.625
136052,288,-25.125,44.625
136053,287,-25.125,44.625
136054,284,-25.125,44.625
136055,287,-25.125,44.625
136056,284,-25.125,44.625
136057,280,-25.125,44.625
136058,280,-25.125,44.875
136059,271,-25.125,44.875
136060,272,-25.125,44.875
136061,277,-25.125,44.875
136062,271,-25.125,44.875
136063,272,-25.125,44.875
136064,271,-25.125,44.875
136065,271,-25.125,44.875
136066,272,-25.125,44.875
136067,273,-25.125,46.125
136068,273,-25.125,46.125
136069,276,-25.125,46.125
136070,273,-25.125,46.125
136071,273,-25.125,46.125
136072,276,-25.125,46.125
136073,273,-25.125,46.125
136074,273,-25.125,46.125
136075,273,-25.125,46.375
136076,273,-25.125,46.375
136077,273,-25.125,46.375
136078,282,-25.125,46.375
136079,273,-25.125,46.375
136080,273,-25.125,46.375
136081,273,-25.125,46.625
136082,273,-25.125,46.625
136083,273,-25.125,46.625
136084,273,-25.125,46.625
136085,273,-25.125,46.625
136086,273,-25.125,46.625
136087,273,-25.125,46.875
136088,273,-25.125,46.875
136089,61,-25.375,25.125
136090,61,-25.375,25.125
136091,61,-25.375,25.125
136092,61,-25.375,25.125
136093,61,-25.375,25.125
136094,61,-25.375,25.125
136095,61,-25.375,25.125
136096,61,-25.375,25.375
136097,63,-25.375,25.375
136098,58,-25.375,25.375
136099,58,-25.375,25.375
136100,58,-25.375,25.375
136101,58,-25.375,25.375
136102,58,-25.375,25.375
136103,58,-25.375,25.375
136104,58,-25.375,25.375
136105,50,-25.375,25.875
136106,62,-25.375,25.875
136107,62,-25.375,25.875
136108,14,-25.375,25.875
136109,59,-25.375,25.875
136110,29,-25.375,25.875
136111,20,-25.375,25.875
136112,26,-25.375,25.875
136113,26,-25.375,25.875
136114,64,-25.375,26.375
136115,333,-25.375,26.375
136116,63,-25.375,26.375
136117,51,-25.375,26.375
136118,63,-25.375,26.375
136119,51,-25.375,26.375
136120,30,-25.375,26.375
136121,51,-25.375,26.375
136122,51,-25.375,26.375
136123,63,-25.375,26.625
136124,51,-25.375,26.625
136125,27,-25.375,26.625
136126,51,-25.375,26.625
136127,48,-25.375,26.625
136128,27,-25.375,26.625
136129,27,-25.375,26.625
136130,27,-25.375,26.625
136131,45,-25.375,26.625
136132,24,-25.375,26.875
136133,27,-25.375,26.875
136134,27,-25.375,26.875
136135,27,-25.375,26.875
136136,27,-25.375,26.875
136137,27,-25.375,26.875
136138,45,-25.375,26.875
136139,27,-25.375,26.875
136140,51,-25.375,26.875
136141,309,-25.375,27.375
136142,309,-25.375,27.375
136143,309,-25.375,27.375
136144,309,-25.375,27.375
136145,309,-25.375,27.375
