FID,LAT,LON,MONTH,DAY
947,13.375,18.125,6,7
948,13.375,18.375,5,29
949,13.375,18.625,5,29
950,13.375,19.625,5,28
951,13.375,19.875,5,28
952,13.375,20.125,5,29
953,13.375,20.375,5,28
954,13.375,20.625,5,29
955,13.375,20.875,5,29
956,13.375,21.125,5,29
957,13.375,21.375,5,27
958,13.375,21.625,5,27
959,13.375,21.875,5,27
960,13.375,22.125,5,28
961,13.375,36.375,5,26
962,13.375,36.625,5,26
963,13.375,37.125,5,20
964,13.375,37.375,5,10
965,13.375,37.625,5,15
966,13.375,37.875,5,15
967,13.375,38.125,5,18
968,13.375,38.375,5,12
969,13.375,38.625,5,24
970,13.375,38.875,6,5
971,13.375,39.125,5,27
972,13.375,39.375,5,22
973,13.375,39.625,5,22
974,13.125,-16.625,6,10
975,13.125,-16.375,6,10
976,13.125,-16.125,6,7
977,13.125,-15.875,6,5
978,13.125,-15.625,6,5
979,13.125,-15.375,6,4
980,13.125,-15.125,6,3
981,13.125,-14.875,6,3
982,13.125,-14.625,6,2
983,13.125,-14.375,5,30
984,13.125,-14.125,5,30
985,13.125,-13.875,5,30
986,13.125,-13.625,5,30
987,13.125,-12.875,5,28
988,13.125,-12.625,5,25
989,13.125,-11.875,5,25
990,13.125,-11.625,5,25
991,13.125,-11.375,5,25
992,13.125,-11.125,5,23
993,13.125,-10.875,5,23
994,13.125,-10.625,5,22
995,13.125,-10.375,5,25
996,13.125,-10.125,5,25
997,13.125,-9.875,5,25
998,13.125,-9.625,5,26
999,13.125,-9.375,5,27
1000,13.125,-9.125,5,27
1001,13.125,-8.875,5,29
1002,13.125,-8.625,5,29
1003,13.125,-8.375,5,29
1004,13.125,-8.125,5,29
1005,13.125,-7.875,5,31
1006,13.125,-7.625,5,31
1007,13.125,-7.375,6,1
1008,13.125,-7.125,6,1
1009,13.125,-6.875,6,1
1010,13.125,-6.625,6,1
1011,13.125,-6.375,6,1
1012,13.125,-6.125,5,31
1013,13.125,-5.875,5,26
1014,13.125,-5.625,5,23
1015,13.125,-5.375,5,21
1016,13.125,-5.125,5,21
1017,13.125,-4.875,5,22
1018,13.125,-4.625,5,25
1019,13.125,-4.375,5,28
1020,13.125,-4.125,5,28
1021,13.125,-3.875,6,3
1022,13.125,-3.625,6,3
1023,13.125,-3.375,6,6
1024,13.125,-3.125,6,6
1025,13.125,-2.875,6,3
1026,13.125,-2.625,6,3
1027,13.125,-2.375,6,3
1028,13.125,-2.125,5,31
1029,13.125,-1.875,5,31
1030,13.125,-1.625,5,28
1031,13.125,-1.375,6,12
1032,13.125,-1.125,6,12
1033,13.125,-0.875,6,12
1034,13.125,-0.625,6,12
1035,13.125,-0.375,6,12
1036,13.125,-0.125,6,12
1037,13.125,0.125,6,7
1038,13.125,0.375,6,1
1039,13.125,0.625,5,29
1040,13.125,0.875,5,29
1041,13.125,1.125,5,26
1042,13.125,1.375,5,24
1043,13.125,2.625,5,29
1044,13.125,2.875,5,29
1045,13.125,3.125,5,29
1046,13.125,3.375,5,29
1047,13.125,3.625,5,29
1048,13.125,7.625,5,30
1049,13.125,7.875,5,29
1050,13.125,8.125,5,27
1051,13.125,8.375,5,26
1052,13.125,8.625,5,26
1053,13.125,9.875,6,8
1054,13.125,10.125,6,5
1055,13.125,11.875,6,4
1056,13.125,12.125,6,4
1057,13.125,12.375,6,18
1058,13.125,12.625,6,18
1059,13.125,12.875,6,18
1060,13.125,13.125,6,18
1061,13.125,14.125,6,8
1062,13.125,14.375,6,7
1063,13.125,14.625,6,7
1064,13.125,14.875,6,8
1065,13.125,15.125,6,8
1066,13.125,15.375,6,8
1067,13.125,15.625,6,7
1068,13.125,16.125,6,7
1069,13.125,16.375,6,6
1070,13.125,16.625,5,31
1071,13.125,16.875,5,31
1072,13.125,17.125,5,31
1073,13.125,17.375,5,30
1074,13.125,17.625,5,29
1075,13.125,17.875,5,30
1076,13.125,18.125,5,30
1077,13.125,18.375,5,30
1078,13.125,18.625,5,30
1079,13.125,18.875,5,29
1080,13.125,19.125,5,29
1081,13.125,19.375,5,29
1082,13.125,19.625,5,29
1083,13.125,19.875,5,30
1084,13.125,20.125,5,30
1085,13.125,20.375,5,30
1086,13.125,20.625,5,28
1087,13.125,20.875,5,28
1088,13.125,21.125,5,28
1089,13.125,21.375,5,28
1090,13.125,21.625,5,28
1091,13.125,21.875,5,28
1092,13.125,22.125,5,28
1093,13.125,37.375,5,15
1094,13.125,37.625,5,7
1095,13.125,37.875,4,30
1096,13.125,38.125,3,31
1097,13.125,38.375,4,6
1098,13.125,38.625,5,21
1099,13.125,38.875,6,8
1100,13.125,39.125,5,27
1101,13.125,39.375,5,24
1102,13.125,39.625,5,25
1103,12.875,-16.625,6,7
1104,12.875,-16.375,6,7
1105,12.875,-16.125,6,7
1106,12.875,-15.875,6,5
1107,12.875,-15.625,6,3
1108,12.875,-15.375,6,2
1109,12.875,-15.125,6,2
1110,12.875,-14.875,5,30
1111,12.875,-14.625,5,30
1112,12.875,-14.375,5,30
1113,12.875,-14.125,5,28
1114,12.875,-13.875,5,28
1115,12.875,-13.625,5,27
1116,12.875,-13.125,5,24
1117,12.875,-12.375,5,22
1118,12.875,-12.125,5,22
1119,12.875,-11.875,5,23
1120,12.875,-11.375,5,20
1121,12.875,-11.125,5,20
1122,12.875,-10.875,5,20
1123,12.875,-10.375,5,22
1124,12.875,-10.125,5,22
1125,12.875,-9.875,5,22
1126,12.875,-9.625,5,25
1127,12.875,-9.375,5,25
1128,12.875,-9.125,5,25
1129,12.875,-8.875,5,27
1130,12.875,-8.625,5,27
1131,12.875,-8.375,5,27
1132,12.875,-8.125,5,26
1133,12.875,-7.875,5,29
1134,12.875,-7.625,5,29
1135,12.875,-7.375,5,30
1136,12.875,-7.125,5,30
1137,12.875,-6.875,5,29
1138,12.875,-6.625,5,29
1139,12.875,-6.375,5,29
1140,12.875,-6.125,5,26
1141,12.875,-5.875,5,23
1142,12.875,-5.625,5,20
1143,12.875,-5.375,5,20
1144,12.875,-5.125,5,20
1145,12.875,-4.875,5,21
1146,12.875,-4.625,5,21
1147,12.875,-4.375,5,24
1148,12.875,-4.125,5,24
1149,12.875,-3.875,5,23
1150,12.875,-3.625,5,23
1151,12.875,-3.375,5,26
1152,12.875,-3.125,5,25
1153,12.875,-2.875,5,26
1154,12.875,-2.625,5,26
1155,12.875,-2.375,5,26
1156,12.875,-2.125,5,25
1157,12.875,-1.875,5,25
1158,12.875,-1.625,5,25
1159,12.875,-1.375,6,15
1160,12.875,-1.125,6,15
1161,12.875,-0.875,6,15
1162,12.875,-0.625,6,14
1163,12.875,-0.375,6,14
1164,12.875,-0.125,6,14
1165,12.875,0.125,6,12
1166,12.875,0.375,6,12
1167,12.875,0.625,6,12
1168,12.875,0.875,6,12
1169,12.875,1.125,6,9
1170,12.875,1.375,6,6
1171,12.875,1.625,6,9
1172,12.875,1.875,6,9
1173,12.875,2.625,6,8
1174,12.875,2.875,6,2
1175,12.875,3.125,5,26
1176,12.875,3.375,5,26
1177,12.875,8.625,5,27
1178,12.875,8.875,5,26
1179,12.875,9.875,5,26
1180,12.875,10.125,6,8
1181,12.875,14.125,6,8
1182,12.875,14.375,6,7
1183,12.875,14.625,6,7
1184,12.875,14.875,6,7
1185,12.875,15.125,6,10
1186,12.875,15.375,6,8
1187,12.875,15.625,6,8
1188,12.875,16.375,5,30
1189,12.875,16.625,5,30
1190,12.875,16.875,5,30
1191,12.875,17.125,5,30
1192,12.875,17.375,5,30
1193,12.875,17.625,5,30
1194,12.875,17.875,5,31
1195,12.875,18.125,5,30
1196,12.875,18.375,5,28
1197,12.875,18.625,5,28
1198,12.875,18.875,5,28
1199,12.875,19.125,5,28
1200,12.875,19.375,5,28
1201,12.875,19.625,5,28
1202,12.875,19.875,5,28
1203,12.875,20.125,5,28
1204,12.875,20.375,5,28
1205,12.875,20.625,5,28
1206,12.875,20.875,5,28
1207,12.875,21.125,5,28
1208,12.875,21.375,5,28
1209,12.875,21.625,5,28
1210,12.875,21.875,5,28
1211,12.875,36.125,5,22
1212,12.875,36.375,5,19
1213,12.875,36.625,5,18
1214,12.875,36.875,5,15
1215,12.875,37.375,5,9
1216,12.875,37.625,4,29
1217,12.875,37.875,4,27
1218,12.875,38.125,5,6
1219,12.875,38.375,5,9
1220,12.875,38.625,5,18
1221,12.875,38.875,5,19
1222,12.875,39.125,5,24
1223,12.875,39.375,5,23
1224,12.875,39.625,5,18
1225,12.875,39.875,6,4
1226,12.625,-16.625,6,4
1227,12.625,-16.375,6,5
1228,12.625,-16.125,6,4
1229,12.625,-15.875,6,3
1230,12.625,-15.625,6,2
1231,12.625,-15.375,5,31
1232,12.625,-15.125,5,30
1233,12.625,-14.875,5,30
1234,12.625,-14.625,5,27
1235,12.625,-14.375,5,27
1236,12.625,-14.125,5,27
1237,12.625,-13.875,5,25
1238,12.625,-13.625,5,24
1239,12.625,-13.375,5,21
1240,12.625,-13.125,5,21
1241,12.625,-12.875,5,19
1242,12.625,-12.375,5,19
1243,12.625,-12.125,5,19
1244,12.625,-11.875,5,19
1245,12.625,-11.375,5,19
1246,12.625,-11.125,5,19
1247,12.625,-10.875,5,19
1248,12.625,-10.125,5,19
1249,12.625,-9.875,5,21
1250,12.625,-9.625,5,21
1251,12.625,-9.375,5,21
1252,12.625,-9.125,5,22
1253,12.625,-8.875,5,22
1254,12.625,-8.375,5,25
1255,12.625,-8.125,5,24
1256,12.625,-7.875,5,26
1257,12.625,-7.625,5,26
1258,12.625,-7.375,5,26
1259,12.625,-7.125,5,28
1260,12.625,-6.875,5,25
1261,12.625,-6.625,5,25
1262,12.625,-6.375,5,25
1263,12.625,-6.125,5,23
1264,12.625,-5.875,5,20
1265,12.625,-5.625,5,20
1266,12.625,-5.375,5,18
1267,12.625,-5.125,5,18
1268,12.625,-4.875,5,18
1269,12.625,-4.625,5,18
1270,12.625,-4.375,5,18
1271,12.625,-4.125,5,18
1272,12.625,-3.875,5,21
1273,12.625,-3.625,5,20
1274,12.625,-3.375,5,23
1275,12.625,-3.125,5,23
1276,12.625,-2.875,5,23
1277,12.625,-2.625,5,23
1278,12.625,-2.375,5,23
1279,12.625,-2.125,5,23
1280,12.625,-1.875,5,20
1281,12.625,-1.625,5,20
1282,12.625,-1.375,5,22
1283,12.625,-1.125,6,14
1284,12.625,-0.875,6,13
1285,12.625,-0.625,6,11
1286,12.625,-0.375,6,11
1287,12.625,-0.125,6,11
1288,12.625,0.125,6,14
1289,12.625,0.375,6,14
1290,12.625,0.875,6,15
1291,12.625,1.125,6,12
1292,12.625,1.625,6,12
1293,12.625,1.875,6,12
1294,12.625,2.125,6,11
1295,12.625,2.625,5,30
1296,12.625,2.875,5,21
1297,12.625,3.125,5,21
1298,12.625,3.375,5,21
1299,12.625,3.625,5,21
1300,12.625,3.875,5,21
1301,12.625,14.125,5,30
1302,12.625,14.375,5,30
1303,12.625,14.625,5,30
1304,12.625,14.875,6,2
1305,12.625,15.125,6,1
1306,12.625,15.375,6,1
1307,12.625,15.625,6,1
1308,12.625,16.375,5,31
1309,12.625,16.625,5,31
1310,12.625,16.875,5,31
1311,12.625,17.125,5,31
1312,12.625,17.375,5,31
1313,12.625,17.625,5,31
1314,12.625,17.875,5,31
1315,12.625,18.125,5,28
1316,12.625,18.375,5,30
1317,12.625,18.625,6,2
1318,12.625,18.875,6,6
1319,12.625,19.125,6,6
1320,12.625,19.375,6,6
1321,12.625,19.625,6,8
1322,12.625,19.875,6,8
1323,12.625,20.125,6,8
1324,12.625,20.375,6,6
1325,12.625,20.625,6,2
1326,12.625,20.875,6,2
1327,12.625,21.125,6,2
1328,12.625,21.375,5,30
1329,12.625,21.625,5,30
1330,12.625,21.875,5,30
1331,12.625,22.125,5,28
1332,12.625,22.375,5,28
1333,12.625,36.125,5,21
1334,12.625,36.375,5,18
1335,12.625,36.875,5,12
1336,12.625,37.125,5,2
1337,12.625,37.375,4,30
1338,12.625,37.625,4,24
1339,12.625,37.875,4,29
1340,12.625,38.125,5,2
1341,12.625,38.375,5,6
1342,12.625,38.625,5,10
1343,12.625,38.875,5,13
1344,12.625,39.125,5,22
1345,12.625,39.375,5,16
1346,12.625,39.625,5,26
1347,12.625,39.875,6,9
1348,12.375,-16.625,6,3
1349,12.375,-16.375,6,3
1350,12.375,-16.125,6,2
1351,12.375,-15.875,6,2
1352,12.375,-15.625,5,30
1353,12.375,-15.375,5,30
1354,12.375,-15.125,5,27
1355,12.375,-14.875,5,27
1356,12.375,-14.625,5,27
1357,12.375,-14.375,5,25
1358,12.375,-14.125,5,25
1359,12.375,-13.875,5,22
1360,12.375,-13.625,5,19
1361,12.375,-13.375,5,16
1362,12.375,-12.875,5,13
1363,12.375,-12.625,5,13
1364,12.375,-12.375,5,13
1365,12.375,-12.125,5,13
1366,12.375,-11.875,5,16
1367,12.375,-11.375,5,16
1368,12.375,-11.125,5,16
1369,12.375,-10.625,5,16
1370,12.375,-9.625,5,19
1371,12.375,-9.375,5,18
1372,12.375,-9.125,5,18
1373,12.375,-8.875,5,19
1374,12.375,-8.625,5,21
1375,12.375,-8.375,5,22
1376,12.375,-8.125,5,22
1377,12.375,-7.875,5,21
1378,12.375,-7.625,5,21
1379,12.375,-7.375,5,21
1380,12.375,-7.125,5,22
1381,12.375,-6.875,5,19
1382,12.375,-6.625,5,19
1383,12.375,-6.375,5,19
1384,12.375,-6.125,5,19
1385,12.375,-5.875,5,17
1386,12.375,-5.625,5,17
1387,12.375,-5.375,5,17
1388,12.375,-5.125,5,17
1389,12.375,-4.875,5,17
1390,12.375,-4.625,5,17
1391,12.375,-4.375,5,17
1392,12.375,-4.125,5,17
1393,12.375,-3.875,5,19
1394,12.375,-3.625,5,19
1395,12.375,-3.375,5,20
1396,12.375,-3.125,5,20
1397,12.375,-2.875,5,20
1398,12.375,-2.625,5,20
1399,12.375,-2.375,5,20
1400,12.375,-2.125,5,20
1401,12.375,-1.875,5,20
1402,12.375,-1.625,5,20
1403,12.375,-1.375,5,20
1404,12.375,-1.125,5,23
1405,12.375,-0.875,6,10
1406,12.375,-0.625,6,10
1407,12.375,-0.375,6,10
1408,12.375,-0.125,6,10
1409,12.375,0.125,6,10
1410,12.375,0.375,6,11
1411,12.375,0.625,6,13
1412,12.375,1.625,6,11
1413,12.375,1.875,6,11
1414,12.375,2.125,6,11
1415,12.375,2.375,6,5
1416,12.375,2.625,5,21
1417,12.375,2.875,5,18
1418,12.375,3.125,5,18
1419,12.375,3.375,5,18
1420,12.375,3.625,5,18
1421,12.375,3.875,5,18
1422,12.375,4.125,5,18
1423,12.375,4.375,5,18
1424,12.375,14.375,5,30
1425,12.375,14.625,5,30
1426,12.375,14.875,6,1
1427,12.375,15.125,6,1
1428,12.375,15.375,6,1
1429,12.375,15.625,6,1
1430,12.375,15.875,6,1
1431,12.375,16.125,6,1
1432,12.375,16.375,6,1
1433,12.375,16.625,5,31
1434,12.375,16.875,5,31
1435,12.375,17.125,5,31
1436,12.375,17.375,5,31
1437,12.375,17.625,5,31
1438,12.375,17.875,5,30
1439,12.375,18.125,6,5
1440,12.375,18.375,6,6
1441,12.375,18.625,6,6
1442,12.375,18.875,6,6
1443,12.375,19.125,6,6
1444,12.375,19.375,6,6
1445,12.375,19.625,6,7
1446,12.375,19.875,6,8
1447,12.375,20.125,6,6
1448,12.375,20.375,6,6
1449,12.375,20.625,6,8
1450,12.375,20.875,6,8
1451,12.375,21.125,6,8
1452,12.375,21.375,6,8
1453,12.375,21.625,6,2
1454,12.375,21.875,6,6
1455,12.375,22.125,6,6
1456,12.375,22.375,5,30
1457,12.375,36.125,5,18
1458,12.375,36.375,5,18
1459,12.375,36.625,5,11
1460,12.375,36.875,5,8
1461,12.375,37.125,3,13
1462,12.375,37.375,3,22
1463,12.375,37.625,4,24
1464,12.375,37.875,4,24
1465,12.375,38.125,4,29
1466,12.375,38.375,5,2
1467,12.375,38.625,5,8
1468,12.375,38.875,5,9
1469,12.375,39.125,5,5
1470,12.375,39.375,5,13
1471,12.375,39.625,6,8
1472,12.375,39.875,6,9
1473,12.125,-16.375,6,1
1474,12.125,-16.125,6,1
1475,12.125,-15.875,5,30
1476,12.125,-15.625,5,29
1477,12.125,-15.375,5,28
1478,12.125,-15.125,5,25
1479,12.125,-14.875,5,25
1480,12.125,-14.625,5,24
1481,12.125,-14.375,5,24
1482,12.125,-14.125,5,21
1483,12.125,-13.875,5,19
1484,12.125,-12.625,5,7
1485,12.125,-12.375,5,7
1486,12.125,-12.125,5,10
1487,12.125,-11.375,5,10
1488,12.125,-11.125,5,13
1489,12.125,-10.875,5,13
1490,12.125,-10.625,5,13
1491,12.125,-10.375,5,13
1492,12.125,-10.125,5,13
1493,12.125,-9.875,5,13
1494,12.125,-9.625,5,13
1495,12.125,-9.375,5,13
1496,12.125,-8.875,5,16
1497,12.125,-8.625,5,16
1498,12.125,-8.375,5,19
1499,12.125,-8.125,5,19
1500,12.125,-7.875,5,19
1501,12.125,-7.625,5,19
1502,12.125,-7.375,5,19
1503,12.125,-7.125,5,19
1504,12.125,-6.875,5,16
1505,12.125,-6.625,5,16
1506,12.125,-6.375,5,16
1507,12.125,-6.125,5,14
1508,12.125,-5.875,5,14
1509,12.125,-5.625,5,14
1510,12.125,-5.375,5,14
1511,12.125,-5.125,5,14
1512,12.125,-4.875,5,14
1513,12.125,-4.625,5,14
1514,12.125,-4.375,5,16
1515,12.125,-4.125,5,16
1516,12.125,-3.875,5,16
1517,12.125,-3.625,5,19
1518,12.125,-3.375,5,19
1519,12.125,-3.125,5,19
1520,12.125,-2.875,5,19
1521,12.125,-2.625,5,18
1522,12.125,-2.375,5,18
1523,12.125,-2.125,5,19
1524,12.125,-1.875,5,19
1525,12.125,-1.625,5,17
1526,12.125,-1.375,5,20
1527,12.125,-1.125,5,20
1528,12.125,-0.875,6,7
1529,12.125,-0.625,6,7
1530,12.125,-0.375,6,7
1531,12.125,-0.125,6,7
1532,12.125,0.125,6,18
1533,12.125,0.375,6,18
1534,12.125,0.625,6,18
1535,12.125,0.875,6,10
1536,12.125,1.125,6,10
1537,12.125,1.375,6,7
1538,12.125,1.625,6,7
1539,12.125,1.875,6,7
1540,12.125,2.375,5,18
1541,12.125,3.125,5,12
1542,12.125,3.375,5,12
1543,12.125,3.625,5,12
1544,12.125,3.875,5,12
1545,12.125,4.125,5,12
1546,12.125,4.375,5,15
1547,12.125,4.625,5,15
1548,12.125,4.875,5,18
1549,12.125,5.125,5,18
1550,12.125,5.375,5,18
1551,12.125,5.625,5,18
1552,12.125,5.875,5,18
1553,12.125,14.625,5,29
1554,12.125,14.875,6,1
1555,12.125,15.125,6,1
1556,12.125,15.375,6,1
1557,12.125,15.625,5,29
1558,12.125,15.875,5,29
1559,12.125,16.125,5,29
1560,12.125,16.375,5,31
1561,12.125,16.625,5,31
1562,12.125,16.875,5,31
1563,12.125,17.125,5,31
1564,12.125,17.375,6,2
1565,12.125,17.625,6,6
1566,12.125,17.875,6,9
1567,12.125,18.125,6,6
1568,12.125,18.375,6,3
1569,12.125,18.625,6,3
1570,12.125,18.875,5,31
1571,12.125,19.125,6,3
1572,12.125,19.375,6,4
1573,12.125,19.625,6,4
1574,12.125,19.875,6,4
1575,12.125,20.125,6,4
1576,12.125,20.375,6,4
1577,12.125,20.625,6,6
1578,12.125,20.875,6,6
1579,12.125,21.125,6,7
1580,12.125,21.375,6,8
1581,12.125,21.625,6,8
1582,12.125,21.875,6,8
1583,12.125,22.125,6,8
1584,12.125,22.375,6,2
1585,12.125,22.625,5,30
1586,12.125,32.875,6,6
1587,12.125,33.125,5,29
1588,12.125,35.875,5,18
1589,12.125,36.375,5,11
1590,12.125,36.625,5,9
1591,12.125,36.875,4,29
1592,12.125,37.125,3,15
1593,12.125,37.625,4,25
1594,12.125,37.875,4,24
1595,12.125,38.125,4,18
1596,12.125,38.375,4,29
1597,12.125,38.625,4,29
1598,12.125,38.875,5,5
1599,12.125,39.625,6,8
1600,11.875,-16.125,5,31
1601,11.875,-15.875,5,29
1602,11.875,-15.625,5,27
1603,11.875,-15.375,5,25
1604,11.875,-15.125,5,25
1605,11.875,-14.875,5,22
1606,11.875,-14.625,5,22
1607,11.875,-14.375,5,19
1608,11.875,-14.125,5,19
1609,11.875,-13.875,5,13
1610,11.875,-12.625,5,3
1611,11.875,-12.375,5,2
1612,11.875,-12.125,5,4
1613,11.875,-11.875,5,6
1614,11.875,-10.875,5,7
1615,11.875,-10.625,5,7
1616,11.875,-10.375,5,10
1617,11.875,-10.125,5,10
1618,11.875,-9.875,5,10
1619,11.875,-9.625,5,10
1620,11.875,-9.125,5,13
1621,11.875,-8.875,5,16
1622,11.875,-8.625,5,16
1623,11.875,-8.375,5,16
1624,11.875,-8.125,5,16
1625,11.875,-7.875,5,16
1626,11.875,-7.625,5,16
1627,11.875,-7.375,5,16
1628,11.875,-7.125,5,16
1629,11.875,-6.875,5,16
1630,11.875,-6.625,5,13
1631,11.875,-6.375,5,13
1632,11.875,-6.125,5,13
1633,11.875,-5.875,5,10
1634,11.875,-5.625,5,10
1635,11.875,-5.375,5,10
1636,11.875,-5.125,5,10
1637,11.875,-4.875,5,10
1638,11.875,-4.625,5,10
1639,11.875,-4.375,5,11
1640,11.875,-4.125,5,13
1641,11.875,-3.875,5,13
1642,11.875,-3.625,5,16
1643,11.875,-3.375,5,16
1644,11.875,-3.125,5,16
1645,11.875,-2.875,5,16
1646,11.875,-2.625,5,16
1647,11.875,-2.375,5,16
1648,11.875,-2.125,5,16
1649,11.875,-1.875,5,16
1650,11.875,-1.625,5,16
1651,11.875,-1.375,5,16
1652,11.875,-1.125,5,19
1653,11.875,-0.875,5,19
1654,11.875,-0.625,6,6
1655,11.875,-0.375,6,20
1656,11.875,-0.125,6,20
1657,11.875,0.125,6,21
1658,11.875,0.375,6,21
1659,11.875,0.625,6,21
1660,11.875,1.125,6,21
1661,11.875,1.375,6,18
1662,11.875,1.625,6,18
1663,11.875,1.875,6,7
1664,11.875,3.125,5,9
1665,11.875,3.375,5,12
1666,11.875,3.625,5,12
1667,11.875,3.875,5,12
1668,11.875,4.125,5,12
1669,11.875,4.375,5,12
1670,11.875,4.625,5,12
1671,11.875,4.875,5,12
1672,11.875,5.125,5,14
1673,11.875,5.375,5,14
1674,11.875,5.625,5,14
1675,11.875,5.875,5,14
1676,11.875,6.125,5,14
1677,11.875,6.375,5,17
1678,11.875,6.625,5,17
1679,11.875,6.875,5,17
1680,11.875,7.125,5,20
1681,11.875,8.625,5,22
1682,11.875,8.875,5,25
1683,11.875,9.125,5,28
1684,11.875,9.375,6,2
1685,11.875,9.625,6,5
1686,11.875,9.875,6,5
1687,11.875,10.125,6,5
1688,11.875,10.375,6,5
1689,11.875,10.625,6,5
1690,11.875,10.875,6,5
1691,11.875,11.125,6,2
1692,11.875,11.375,5,30
1693,11.875,11.625,5,30
1694,11.875,11.875,5,29
1695,11.875,12.125,5,29
1696,11.875,12.375,5,29
1697,11.875,12.625,5,29
1698,11.875,12.875,5,29
1699,11.875,13.125,5,28
1700,11.875,13.375,5,28
1701,11.875,13.625,5,28
1702,11.875,13.875,5,28
1703,11.875,14.125,5,29
1704,11.875,14.375,5,29
1705,11.875,14.625,6,1
1706,11.875,14.875,6,7
1707,11.875,15.125,6,7
1708,11.875,15.375,6,7
1709,11.875,15.625,6,7
1710,11.875,15.875,6,8
1711,11.875,16.125,6,11
1712,11.875,16.375,6,11
1713,11.875,16.625,6,8
1714,11.875,16.875,6,8
1715,11.875,17.125,6,8
1716,11.875,17.375,6,9
1717,11.875,17.625,6,9
1718,11.875,17.875,6,6
1719,11.875,18.125,6,3
1720,11.875,18.375,5,31
1721,11.875,18.625,5,31
1722,11.875,18.875,5,31
1723,11.875,19.125,5,31
1724,11.875,19.375,5,31
1725,11.875,19.625,5,31
1726,11.875,19.875,5,31
1727,11.875,20.125,5,31
1728,11.875,20.375,5,31
1729,11.875,20.625,6,3
1730,11.875,20.875,6,4
1731,11.875,21.125,6,4
1732,11.875,21.375,6,6
1733,11.875,21.625,6,5
1734,11.875,21.875,6,8
1735,11.875,22.125,6,8
1736,11.875,22.375,6,8
1737,11.875,22.625,6,5
1738,11.875,32.125,6,6
1739,11.875,32.375,6,6
1740,11.875,32.625,6,6
1741,11.875,32.875,6,6
1742,11.875,33.125,5,29
1743,11.875,35.125,6,7
1744,11.875,36.625,5,7
1745,11.875,36.875,4,28
1746,11.875,37.125,6,18
1747,11.875,37.625,6,12
1748,11.875,37.875,4,23
1749,11.875,38.125,4,11
1750,11.875,38.375,4,10
1751,11.875,38.625,4,23
1752,11.875,38.875,5,3
1753,11.875,39.125,4,18
1754,11.875,39.625,6,7
1755,11.875,39.875,6,16
1756,11.875,41.125,4,24
1757,11.625,-16.375,5,28
1758,11.625,-15.875,5,26
1759,11.625,-15.625,5,24
1760,11.625,-15.375,5,23
1761,11.625,-15.125,5,22
1762,11.625,-14.875,5,22
1763,11.625,-14.625,5,19
1764,11.625,-14.375,5,16
1765,11.625,-14.125,5,13
1766,11.625,-13.875,5,10
1767,11.625,-13.625,5,7
1768,11.625,-13.375,5,2
1769,11.625,-13.125,5,2
1770,11.625,-12.875,4,28
1771,11.625,-12.625,4,28
1772,11.625,-12.375,4,27
1773,11.625,-12.125,4,27
1774,11.625,-11.875,4,28
1775,11.625,-10.875,5,1
1776,11.625,-10.625,5,3
1777,11.625,-9.375,5,4
1778,11.625,-9.125,5,7
1779,11.625,-8.875,5,10
1780,11.625,-8.625,5,13
1781,11.625,-8.375,5,13
1782,11.625,-8.125,5,13
1783,11.625,-7.875,5,13
1784,11.625,-7.625,5,13
1785,11.625,-7.375,5,13
1786,11.625,-7.125,5,13
1787,11.625,-6.875,5,10
1788,11.625,-6.625,5,7
1789,11.625,-6.375,5,7
1790,11.625,-6.125,5,4
1791,11.625,-5.875,5,4
1792,11.625,-5.625,5,4
1793,11.625,-5.375,5,7
1794,11.625,-5.125,5,7
1795,11.625,-4.875,5,7
1796,11.625,-4.625,5,4
1797,11.625,-4.375,5,6
1798,11.625,-4.125,5,6
1799,11.625,-3.875,5,9
1800,11.625,-3.625,5,9
1801,11.625,-3.375,5,12
1802,11.625,-3.125,5,12
1803,11.625,-2.875,5,12
1804,11.625,-2.625,5,12
1805,11.625,-2.375,5,12
1806,11.625,-2.125,5,12
1807,11.625,-1.875,5,12
1808,11.625,-1.625,5,12
1809,11.625,-1.375,5,13
1810,11.625,-1.125,5,13
1811,11.625,-0.875,5,13
1812,11.625,-0.625,5,7
1813,11.625,-0.375,5,4
1814,11.625,-0.125,6,20
1815,11.625,0.125,6,20
1816,11.625,0.625,6,21
1817,11.625,1.625,4,26
1818,11.625,1.875,4,26
1819,11.625,2.375,5,2
1820,11.625,2.625,5,5
1821,11.625,3.125,5,8
1822,11.625,3.375,5,8
1823,11.625,3.625,5,8
1824,11.625,3.875,5,8
1825,11.625,4.125,5,8
1826,11.625,4.375,5,11
1827,11.625,4.625,5,11
1828,11.625,4.875,5,11
1829,11.625,5.125,5,11
1830,11.625,5.375,5,11
1831,11.625,5.625,5,11
1832,11.625,5.875,5,11
1833,11.625,6.125,5,11
1834,11.625,6.375,5,14
1835,11.625,6.625,5,14
1836,11.625,6.875,5,17
1837,11.625,7.125,5,17
1838,11.625,7.375,5,20
1839,11.625,8.375,5,23
1840,11.625,8.625,5,22
1841,11.625,8.875,5,25
1842,11.625,9.125,5,25
1843,11.625,9.375,5,28
1844,11.625,9.625,5,28
1845,11.625,9.875,6,5
1846,11.625,10.125,6,5
1847,11.625,10.375,6,5
1848,11.625,10.625,6,6
1849,11.625,10.875,6,6
1850,11.625,11.125,6,5
1851,11.625,11.375,6,6
1852,11.625,11.625,6,2
1853,11.625,11.875,5,30
