cellid,robust_vcr_10,robust_vcr_20,robust_vcr_30,robust_vcr_40,robust_vcr_50,robust_vcr_60,robust_vcr_70,robust_vcr_80,robust_vcr_90,robust_profitable_10,robust_profitable_20,robust_profitable_30,robust_profitable_40,robust_profitable_50,robust_profitable_60,robust_profitable_70,robust_profitable_80,robust_profitable_90,naive_vcr_10,naive_vcr_20,naive_vcr_30,naive_vcr_40,naive_vcr_50,naive_vcr_60,naive_vcr_70,naive_vcr_80,naive_vcr_90,naive_profitable_10,naive_profitable_20,naive_profitable_30,naive_profitable_40,naive_profitable_50,naive_profitable_60,naive_profitable_70,naive_profitable_80,naive_profitable_90,class_nono_10,class_yesyes_10,class_type1_10,class_type2_10,class_nono_20,class_yesyes_20,class_type1_20,class_type2_20,class_nono_30,class_yesyes_30,class_type1_30,class_type2_30,class_nono_40,class_yesyes_40,class_type1_40,class_type2_40,class_nono_50,class_yesyes_50,class_type1_50,class_type2_50,class_nono_60,class_yesyes_60,class_type1_60,class_type2_60,class_nono_70,class_yesyes_70,class_type1_70,class_type2_70,class_nono_80,class_yesyes_80,class_type1_80,class_type2_80,class_nono_90,class_yesyes_90,class_type1_90,class_type2_90,lat,lon,f_to_m_prratio_robust,prneeded_robust,prneeded_val_robust,f_to_m_prratio_naive,prneeded_naive,prneeded_val_naive
14115,4.949693,5.369602,5.909446,6.314057,6.735833,7.025493,7.28809,7.7112,8.277225,1,1,1,1,1,1,1,1,1,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,31.125,12.09163,Profitable even if F to M above 10,4,18.20692,Profitable even if F to M above 10,4
14116,4.552852,4.95198,5.50243,5.870914,6.162591,6.590267,7.011634,7.613879,8.055519,1,1,1,1,1,1,1,1,1,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,31.375,11.25882,Profitable even if F to M above 10,4,18.20692,Profitable even if F to M above 10,4
14117,4.938224,5.229776,5.97034,6.514903,6.848344,7.10028,7.501335,7.962331,8.431715,1,1,1,1,1,1,1,1,1,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,31.625,12.21624,Profitable even if F to M above 10,4,18.20692,Profitable even if F to M above 10,4
14118,4.946328,5.255573,5.696641,5.905758,6.171555,6.423292,6.97166,7.515745,7.964474,1,1,1,1,1,1,1,1,1,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,31.875,11.6562,Profitable even if F to M above 10,4,18.20692,Profitable even if F to M above 10,4
14119,5.179067,5.58826,5.793453,6.379486,6.694419,6.840318,7.289614,7.434978,8.03455,1,1,1,1,1,1,1,1,1,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,13.68942,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,32.125,11.8543,Profitable even if F to M above 10,4,18.20692,Profitable even if F to M above 10,4
14120,5.722,6.508779,6.740341,7.043659,7.40848,7.770189,8.328961,8.743299,9.438545,1,1,1,1,1,1,1,1,1,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,32.375,13.79177,Profitable even if F to M above 10,4,12.26373,Profitable even if F to M above 10,4
14121,5.796026,6.508888,6.763998,6.987091,7.219736,7.466581,8.008705,8.419686,9.203205,1,1,1,1,1,1,1,1,1,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,32.625,13.83262,Profitable even if F to M above 10,4,12.26373,Profitable even if F to M above 10,4
14122,3.682511,4.443624,4.996583,5.313326,5.518668,5.75644,5.99586,6.869441,7.647667,1,1,1,1,1,1,1,1,1,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,9.220853,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,32.875,10.15922,Profitable even if F to M above 10,4,12.26373,Profitable even if F to M above 10,4
14123,4.390566,4.934741,5.742469,5.930367,6.46084,6.596325,6.909535,7.371564,8.471888,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,33.125,11.70589,Profitable even if F to M above 10,4,-1.108805,Profitable at no price,1
14124,4.095926,4.816039,5.026213,5.425893,6.0358,6.513291,6.754486,7.236535,7.787704,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,33.375,10.26126,Profitable even if F to M above 10,4,-1.108805,Profitable at no price,1
14125,3.396438,4.03441,4.704971,5.147363,5.356637,5.808656,6.119459,6.6025,7.228288,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,33.625,9.627094,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14126,3.400979,3.887908,4.298293,4.780633,5.166053,5.427807,6.028682,6.510492,6.716093,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,33.875,8.756286,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14127,3.444337,4.200057,4.633654,5.088288,5.377682,5.929886,6.212717,6.5575,7.354434,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,34.125,9.476603,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14128,3.109699,4.144992,4.654795,4.900447,5.305511,5.646142,5.926514,6.236561,6.677554,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,34.375,9.524426,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14130,2.880443,3.496355,3.932235,4.251106,4.517978,4.838657,5.142729,5.770042,6.51932,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,34.875,8.025327,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14131,3.610609,4.271481,4.726429,5.155828,5.498235,5.688398,6.091366,6.764201,7.216759,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,35.125,9.671002,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14133,2.230383,2.892594,3.387029,3.84969,4.050409,4.28839,4.547304,4.984197,5.75294,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,35.875,6.845758,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14134,2.771238,3.746645,4.219273,4.449823,4.900537,5.328231,5.795614,6.264798,7.467424,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,36.125,8.619956,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14135,3.928342,4.522321,4.934439,5.359771,5.707901,5.98264,6.133919,6.580102,7.602359,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,36.375,10.0903,Profitable even if F to M above 10,4,-1.108805,Profitable at no price,1
14136,4.250717,5.205228,5.575197,5.969523,6.292076,6.448658,6.732394,7.057749,8.06286,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,36.625,11.38475,Profitable even if F to M above 10,4,-1.108805,Profitable at no price,1
14137,3.415344,3.955861,4.419995,4.743586,5.0765,5.388936,5.580838,6.092771,7.035381,1,1,1,1,1,1,1,1,1,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,-0.8336879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-18.125,36.875,9.013136,Profitable if F to M below 10,3,-1.108805,Profitable at no price,1
14138,-0.2797959,-0.0562291,0.1338989,0.3291449,0.5555502,0.7776542,0.9579748,1.104448,1.307332,1,0,0,0,0,0,0,0,0,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-18.125,44.125,0.2497673,Profitable if F to M below 5,2,4.888548,Profitable if F to M below 5,2
14139,0.5148802,0.7018057,0.8985512,1.047604,1.204737,1.335329,1.523005,1.741608,2.027428,1,1,1,1,0,0,0,0,0,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-18.125,44.625,1.838574,Profitable if F to M below 5,2,4.888548,Profitable if F to M below 5,2
14140,1.517621,1.683067,1.952039,2.205186,2.431497,2.670832,2.86104,3.124199,3.407241,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,44.875,3.994171,Profitable if F to M below 5,2,4.888548,Profitable if F to M below 5,2
14141,2.287902,2.615887,2.803432,2.971368,3.169708,3.399541,3.724545,3.842855,4.030224,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,45.125,5.716832,Profitable if F to M below 10,3,4.888548,Profitable if F to M below 5,2
14142,2.02825,2.317205,2.483706,2.659384,2.769553,2.936058,3.115077,3.384735,3.640811,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,45.375,5.082044,Profitable if F to M below 10,3,4.888548,Profitable if F to M below 5,2
14143,1.569652,2.082587,2.326983,2.538521,2.627024,2.935036,3.069068,3.276726,3.652677,1,1,1,1,1,1,1,1,1,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,45.625,4.740398,Profitable if F to M below 5,2,9.187481,Profitable if F to M below 10,3
14144,2.331531,2.49702,2.604845,2.750062,2.924155,3.069971,3.262198,3.442461,3.932978,1,1,1,1,1,1,1,1,1,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,45.875,5.329913,Profitable if F to M below 10,3,9.187481,Profitable if F to M below 10,3
14145,1.505082,1.798325,2.021528,2.200585,2.382298,2.602185,2.774407,3.162331,3.702399,1,1,1,1,1,1,1,1,1,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,46.125,4.098738,Profitable if F to M below 5,2,9.187481,Profitable if F to M below 10,3
14146,2.460435,2.87764,3.115427,3.383,3.588518,3.817725,4.025521,4.24063,4.594148,1,1,1,1,1,1,1,1,1,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,46.375,6.374643,Profitable if F to M below 10,3,9.187481,Profitable if F to M below 10,3
14147,2.084798,2.61076,2.851674,3.185649,3.320641,3.530706,3.674762,3.961013,4.319861,1,1,1,1,1,1,1,1,1,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,46.625,5.833527,Profitable if F to M below 10,3,9.187481,Profitable if F to M below 10,3
14148,3.076294,3.365163,3.646884,3.944482,4.21987,4.558589,4.827141,5.053465,5.3514,1,1,1,1,1,1,1,1,1,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,46.875,7.441373,Profitable if F to M below 10,3,9.187481,Profitable if F to M below 10,3
14149,2.824622,3.19899,3.435696,3.633512,3.95598,4.21246,4.308102,4.460872,5.058241,1,1,1,1,1,1,1,1,1,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,6.90788,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,47.125,7.029243,Profitable if F to M below 10,3,9.187481,Profitable if F to M below 10,3
14150,2.147847,2.654536,2.759763,3.036051,3.307604,3.37318,3.764516,4.017912,4.303718,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,47.375,5.6469,Profitable if F to M below 10,3,4.569558,Profitable if F to M below 5,2
14151,3.878495,4.42692,4.597932,4.801233,5.104953,5.338164,5.529801,5.775863,6.052599,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,47.625,9.395326,Profitable if F to M below 10,3,4.569558,Profitable if F to M below 5,2
14152,3.861511,4.132315,4.359826,4.681143,4.776038,4.998863,5.14053,5.449952,5.833253,1,1,1,1,1,1,1,1,1,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,47.875,8.920875,Profitable if F to M below 10,3,15.85468,Profitable even if F to M above 10,4
14153,4.309173,4.628674,5.033554,5.307173,5.502369,5.84743,6.071773,6.428801,6.648519,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,48.125,10.29943,Profitable even if F to M above 10,4,4.569558,Profitable if F to M below 5,2
14154,3.623571,4.081826,4.365331,4.567059,4.928559,5.24719,5.594225,6.15709,6.37042,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,48.375,8.917319,Profitable if F to M below 10,3,4.569558,Profitable if F to M below 5,2
14155,2.947352,3.356099,3.583225,3.856804,4.053548,4.46452,4.664931,4.983768,5.579834,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,48.625,7.331544,Profitable if F to M below 10,3,4.569558,Profitable if F to M below 5,2
14156,3.940529,4.54054,5.177572,5.681942,6.03446,6.479807,7.080543,7.366348,8.326848,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,48.875,10.5879,Profitable even if F to M above 10,4,4.569558,Profitable if F to M below 5,2
14157,4.286911,5.078649,5.958212,6.385441,6.798124,7.302025,8.146731,8.94203,10.04363,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.125,49.125,12.19142,Profitable even if F to M above 10,4,4.569558,Profitable if F to M below 5,2
14159,5.447552,5.861324,6.075317,6.317268,6.575915,6.776252,7.044461,7.25211,7.76275,1,1,1,1,1,1,1,1,1,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,13.875,12.43103,Profitable even if F to M above 10,4,17.66601,Profitable even if F to M above 10,4
14160,9.345399,9.709663,10.06769,10.25196,10.50996,10.78964,10.8788,11.33108,11.57061,1,1,1,1,1,1,1,1,1,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,13.28272,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,14.375,20.58891,Profitable even if F to M above 10,4,17.66601,Profitable even if F to M above 10,4
14161,9.449707,9.784019,10.20128,10.49919,10.68538,10.81965,11.13634,11.4802,12.00169,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,15.625,20.87339,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14162,9.320662,9.853907,10.16011,10.37715,10.5656,10.75114,10.91962,11.30545,11.82475,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,15.875,20.78914,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14163,8.222503,8.722834,9.076241,9.389089,9.799358,10.04808,10.21242,10.57907,11.25427,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,16.125,18.52787,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14164,8.173911,8.473324,8.770122,9.078268,9.329112,9.593136,9.829589,10.20406,10.84764,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,16.375,17.94502,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14165,7.838397,8.118159,8.39312,8.642431,8.931093,9.200321,9.461943,9.620666,10.14507,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,16.875,17.15662,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14166,7.470431,7.947626,8.178973,8.316906,8.482586,8.763309,9.104212,9.434669,9.970014,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,17.125,16.7319,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14167,7.565858,8.0755,8.413158,8.690684,8.987899,9.224499,9.54847,9.844188,10.03406,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,17.375,17.20912,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14168,8.331688,8.769886,9.037771,9.196029,9.38806,9.692276,9.865543,10.08593,10.50548,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,17.625,18.48245,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
14169,8.16672,8.665311,8.925685,9.017645,9.438352,9.590483,9.725256,10.03141,10.55936,1,1,1,1,1,1,1,1,1,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-18.375,17.875,18.26332,Profitable even if F to M above 10,4,4.888548,Profitable if F to M below 5,2
