sitecode,iter,irr_sim,cumul_irr_sim,latgrid,longrid,lat,lon
2510,927,-.5853629,.354,"-14.125","34.375",-14.125,34.375
2510,366,-.5853369,.355,"-14.125","34.375",-14.125,34.375
2510,555,-.5850884,.356,"-14.125","34.375",-14.125,34.375
2510,83,-.5827443,.357,"-14.125","34.375",-14.125,34.375
2510,184,-.5823964,.358,"-14.125","34.375",-14.125,34.375
2510,179,-.5823308,.359,"-14.125","34.375",-14.125,34.375
2510,945,-.5820436,.36,"-14.125","34.375",-14.125,34.375
2510,883,-.5818058,.361,"-14.125","34.375",-14.125,34.375
2510,248,-.5808497,.362,"-14.125","34.375",-14.125,34.375
2510,999,-.5803896,.363,"-14.125","34.375",-14.125,34.375
2510,102,-.5792479,.364,"-14.125","34.375",-14.125,34.375
2510,820,-.5784768,.365,"-14.125","34.375",-14.125,34.375
2510,703,-.5783676,.366,"-14.125","34.375",-14.125,34.375
2510,24,-.5776125,.367,"-14.125","34.375",-14.125,34.375
2510,3,-.577042,.368,"-14.125","34.375",-14.125,34.375
2510,274,-.5766799,.369,"-14.125","34.375",-14.125,34.375
2510,356,-.5766464,.37,"-14.125","34.375",-14.125,34.375
2510,110,-.57625,.371,"-14.125","34.375",-14.125,34.375
2510,827,-.5760145,.372,"-14.125","34.375",-14.125,34.375
2510,751,-.5757751,.373,"-14.125","34.375",-14.125,34.375
2510,904,-.5755371,.374,"-14.125","34.375",-14.125,34.375
2510,329,-.5753922,.375,"-14.125","34.375",-14.125,34.375
2510,27,-.5751292,.376,"-14.125","34.375",-14.125,34.375
2510,871,-.574413,.377,"-14.125","34.375",-14.125,34.375
2510,544,-.5740747,.378,"-14.125","34.375",-14.125,34.375
2510,812,-.5739278,.379,"-14.125","34.375",-14.125,34.375
2510,438,-.5734962,.38,"-14.125","34.375",-14.125,34.375
2510,77,-.573421,.381,"-14.125","34.375",-14.125,34.375
2510,989,-.5732244,.382,"-14.125","34.375",-14.125,34.375
2510,691,-.5729561,.383,"-14.125","34.375",-14.125,34.375
2510,46,-.5728862,.384,"-14.125","34.375",-14.125,34.375
2510,444,-.5721555,.385,"-14.125","34.375",-14.125,34.375
2510,944,-.5721263,.386,"-14.125","34.375",-14.125,34.375
2510,314,-.5718632,.387,"-14.125","34.375",-14.125,34.375
2510,924,-.5714475,.388,"-14.125","34.375",-14.125,34.375
2510,974,-.5700843,.389,"-14.125","34.375",-14.125,34.375
2510,105,-.5698675,.39,"-14.125","34.375",-14.125,34.375
2510,512,-.5686128,.391,"-14.125","34.375",-14.125,34.375
2510,711,-.5683841,.392,"-14.125","34.375",-14.125,34.375
2510,549,-.5680351,.393,"-14.125","34.375",-14.125,34.375
2510,724,-.5676237,.394,"-14.125","34.375",-14.125,34.375
2510,806,-.5669444,.395,"-14.125","34.375",-14.125,34.375
2510,268,-.5662449,.396,"-14.125","34.375",-14.125,34.375
2510,277,-.5660629,.397,"-14.125","34.375",-14.125,34.375
2510,769,-.5660461,.398,"-14.125","34.375",-14.125,34.375
2510,323,-.5660263,.399,"-14.125","34.375",-14.125,34.375
2510,704,-.5641781,.4,"-14.125","34.375",-14.125,34.375
2510,475,-.564144,.401,"-14.125","34.375",-14.125,34.375
2510,562,-.5640362,.402,"-14.125","34.375",-14.125,34.375
2510,874,-.5636607,.403,"-14.125","34.375",-14.125,34.375
2510,576,-.5634612,.404,"-14.125","34.375",-14.125,34.375
2510,832,-.5634193,.405,"-14.125","34.375",-14.125,34.375
2510,939,-.5631609,.406,"-14.125","34.375",-14.125,34.375
2510,94,-.562864,.407,"-14.125","34.375",-14.125,34.375
2510,51,-.5625374,.408,"-14.125","34.375",-14.125,34.375
2510,19,-.5617185,.409,"-14.125","34.375",-14.125,34.375
2510,22,-.5613778,.41,"-14.125","34.375",-14.125,34.375
2510,821,-.5610169,.411,"-14.125","34.375",-14.125,34.375
2510,279,-.5608923,.412,"-14.125","34.375",-14.125,34.375
2510,357,-.5607802,.413,"-14.125","34.375",-14.125,34.375
2510,792,-.5604791,.414,"-14.125","34.375",-14.125,34.375
2510,485,-.5603247,.415,"-14.125","34.375",-14.125,34.375
2510,273,-.5589795,.416,"-14.125","34.375",-14.125,34.375
2510,731,-.5566365,.417,"-14.125","34.375",-14.125,34.375
2510,237,-.5555083,.418,"-14.125","34.375",-14.125,34.375
2510,369,-.5547326,.419,"-14.125","34.375",-14.125,34.375
2510,954,-.5545938,.42,"-14.125","34.375",-14.125,34.375
2510,189,-.5544268,.421,"-14.125","34.375",-14.125,34.375
2510,928,-.5543813,.422,"-14.125","34.375",-14.125,34.375
2510,337,-.5531436,.423,"-14.125","34.375",-14.125,34.375
2510,342,-.5529807,.424,"-14.125","34.375",-14.125,34.375
2510,558,-.5529146,.425,"-14.125","34.375",-14.125,34.375
2510,659,-.552616,.426,"-14.125","34.375",-14.125,34.375
2510,414,-.5525557,.427,"-14.125","34.375",-14.125,34.375
2510,881,-.5524926,.428,"-14.125","34.375",-14.125,34.375
2510,416,-.5518958,.429,"-14.125","34.375",-14.125,34.375
2510,29,-.5517322,.43,"-14.125","34.375",-14.125,34.375
2510,354,-.5516368,.431,"-14.125","34.375",-14.125,34.375
2510,87,-.5510961,.432,"-14.125","34.375",-14.125,34.375
2510,527,-.5507627,.433,"-14.125","34.375",-14.125,34.375
2510,942,-.5505492,.434,"-14.125","34.375",-14.125,34.375
2510,387,-.5499067,.435,"-14.125","34.375",-14.125,34.375
2510,829,-.5497833,.436,"-14.125","34.375",-14.125,34.375
2510,111,-.5487499,.437,"-14.125","34.375",-14.125,34.375
2510,661,-.5468125,.438,"-14.125","34.375",-14.125,34.375
2510,935,-.545582,.439,"-14.125","34.375",-14.125,34.375
2510,381,-.5433702,.44,"-14.125","34.375",-14.125,34.375
2510,851,-.5433093,.441,"-14.125","34.375",-14.125,34.375
2510,712,-.5431454,.442,"-14.125","34.375",-14.125,34.375
2510,433,-.5426753,.443,"-14.125","34.375",-14.125,34.375
2510,44,-.5422419,.444,"-14.125","34.375",-14.125,34.375
2510,746,-.5421866,.445,"-14.125","34.375",-14.125,34.375
2510,31,-.5421405,.446,"-14.125","34.375",-14.125,34.375
2510,670,-.5419959,.447,"-14.125","34.375",-14.125,34.375
2510,38,-.5419068,.448,"-14.125","34.375",-14.125,34.375
2510,868,-.5416252,.449,"-14.125","34.375",-14.125,34.375
2510,261,-.54098,.45,"-14.125","34.375",-14.125,34.375
2510,217,-.5408645,.451,"-14.125","34.375",-14.125,34.375
2510,743,-.5398696,.452,"-14.125","34.375",-14.125,34.375
2510,777,-.5378913,.453,"-14.125","34.375",-14.125,34.375
2510,960,-.5376648,.454,"-14.125","34.375",-14.125,34.375
2510,767,-.5371711,.455,"-14.125","34.375",-14.125,34.375
2510,477,-.5368169,.456,"-14.125","34.375",-14.125,34.375
2510,134,-.5366262,.457,"-14.125","34.375",-14.125,34.375
2510,946,-.5365407,.458,"-14.125","34.375",-14.125,34.375
2510,133,-.5361621,.459,"-14.125","34.375",-14.125,34.375
2510,896,-.5360053,.46,"-14.125","34.375",-14.125,34.375
2510,750,-.5352934,.461,"-14.125","34.375",-14.125,34.375
2510,495,-.5351661,.462,"-14.125","34.375",-14.125,34.375
2510,327,-.5348769,.463,"-14.125","34.375",-14.125,34.375
2510,830,-.5346255,.464,"-14.125","34.375",-14.125,34.375
2510,223,-.5342507,.465,"-14.125","34.375",-14.125,34.375
2510,565,-.534207,.466,"-14.125","34.375",-14.125,34.375
2510,535,-.534147,.467,"-14.125","34.375",-14.125,34.375
2510,705,-.534009,.468,"-14.125","34.375",-14.125,34.375
2510,843,-.5338722,.469,"-14.125","34.375",-14.125,34.375
2510,504,-.5336854,.47,"-14.125","34.375",-14.125,34.375
2510,780,-.5326771,.471,"-14.125","34.375",-14.125,34.375
2510,771,-.5320207,.472,"-14.125","34.375",-14.125,34.375
2510,744,-.5318322,.473,"-14.125","34.375",-14.125,34.375
2510,14,-.5315014,.474,"-14.125","34.375",-14.125,34.375
2510,577,-.5312572,.475,"-14.125","34.375",-14.125,34.375
2510,648,-.5310615,.476,"-14.125","34.375",-14.125,34.375
2510,41,-.5309546,.477,"-14.125","34.375",-14.125,34.375
2510,169,-.5307573,.478,"-14.125","34.375",-14.125,34.375
2510,319,-.5304452,.479,"-14.125","34.375",-14.125,34.375
2510,170,-.5293416,.48,"-14.125","34.375",-14.125,34.375
2510,933,-.5292334,.481,"-14.125","34.375",-14.125,34.375
2510,587,-.5282797,.482,"-14.125","34.375",-14.125,34.375
2510,65,-.5280671,.483,"-14.125","34.375",-14.125,34.375
2510,951,-.5276412,.484,"-14.125","34.375",-14.125,34.375
2510,616,-.5275071,.485,"-14.125","34.375",-14.125,34.375
2510,32,-.5269667,.486,"-14.125","34.375",-14.125,34.375
2510,132,-.5265119,.487,"-14.125","34.375",-14.125,34.375
2510,937,-.525735,.488,"-14.125","34.375",-14.125,34.375
2510,895,-.5257289,.489,"-14.125","34.375",-14.125,34.375
2510,726,-.5255111,.49,"-14.125","34.375",-14.125,34.375
2510,658,-.5247284,.491,"-14.125","34.375",-14.125,34.375
2510,677,-.5236802,.492,"-14.125","34.375",-14.125,34.375
2510,533,-.5225855,.493,"-14.125","34.375",-14.125,34.375
2510,202,-.5221953,.494,"-14.125","34.375",-14.125,34.375
2510,854,-.5221322,.495,"-14.125","34.375",-14.125,34.375
2510,967,-.5218679,.496,"-14.125","34.375",-14.125,34.375
2510,523,-.5203599,.497,"-14.125","34.375",-14.125,34.375
2510,429,-.5203071,.498,"-14.125","34.375",-14.125,34.375
2510,398,-.5202001,.499,"-14.125","34.375",-14.125,34.375
2510,837,-.5201356,.5,"-14.125","34.375",-14.125,34.375
2510,353,-.519958,.501,"-14.125","34.375",-14.125,34.375
2510,739,-.519527,.502,"-14.125","34.375",-14.125,34.375
2510,791,-.5173976,.503,"-14.125","34.375",-14.125,34.375
2510,172,-.5171382,.504,"-14.125","34.375",-14.125,34.375
2510,451,-.516511,.505,"-14.125","34.375",-14.125,34.375
2510,243,-.5165074,.506,"-14.125","34.375",-14.125,34.375
2510,526,-.5163289,.507,"-14.125","34.375",-14.125,34.375
2510,104,-.5162773,.508,"-14.125","34.375",-14.125,34.375
2510,291,-.5156531,.509,"-14.125","34.375",-14.125,34.375
2510,798,-.5147508,.51,"-14.125","34.375",-14.125,34.375
2510,384,-.513492,.511,"-14.125","34.375",-14.125,34.375
2510,57,-.5122425,.512,"-14.125","34.375",-14.125,34.375
2510,735,-.5121024,.513,"-14.125","34.375",-14.125,34.375
2510,530,-.5118881,.514,"-14.125","34.375",-14.125,34.375
2510,690,-.5118003,.515,"-14.125","34.375",-14.125,34.375
2510,505,-.5116114,.516,"-14.125","34.375",-14.125,34.375
2510,423,-.5115075,.517,"-14.125","34.375",-14.125,34.375
2510,599,-.5114916,.518,"-14.125","34.375",-14.125,34.375
2510,216,-.5113848,.519,"-14.125","34.375",-14.125,34.375
2510,742,-.5107862,.52,"-14.125","34.375",-14.125,34.375
2510,770,-.5097021,.521,"-14.125","34.375",-14.125,34.375
2510,52,-.5085487,.522,"-14.125","34.375",-14.125,34.375
2510,151,-.5076539,.523,"-14.125","34.375",-14.125,34.375
2510,910,-.5075201,.524,"-14.125","34.375",-14.125,34.375
2510,796,-.5069274,.525,"-14.125","34.375",-14.125,34.375
2510,758,-.5068082,.526,"-14.125","34.375",-14.125,34.375
2510,608,-.5060832,.527,"-14.125","34.375",-14.125,34.375
2510,338,-.506021,.528,"-14.125","34.375",-14.125,34.375
2510,897,-.5059334,.529,"-14.125","34.375",-14.125,34.375
2510,311,-.5051507,.53,"-14.125","34.375",-14.125,34.375
2510,966,-.5044236,.531,"-14.125","34.375",-14.125,34.375
2510,269,-.5040948,.532,"-14.125","34.375",-14.125,34.375
2510,391,-.5038338,.533,"-14.125","34.375",-14.125,34.375
2510,901,-.5031454,.534,"-14.125","34.375",-14.125,34.375
2510,441,-.5023808,.535,"-14.125","34.375",-14.125,34.375
2510,54,-.5023279,.536,"-14.125","34.375",-14.125,34.375
2510,345,-.5012771,.537,"-14.125","34.375",-14.125,34.375
2510,627,-.50082,.538,"-14.125","34.375",-14.125,34.375
2510,600,-.5005341,.539,"-14.125","34.375",-14.125,34.375
2510,614,-.4985228,.54,"-14.125","34.375",-14.125,34.375
2510,642,-.4978175,.541,"-14.125","34.375",-14.125,34.375
2510,145,-.4977583,.542,"-14.125","34.375",-14.125,34.375
2510,447,-.4971625,.543,"-14.125","34.375",-14.125,34.375
2510,862,-.4971439,.544,"-14.125","34.375",-14.125,34.375
2510,568,-.4967619,.545,"-14.125","34.375",-14.125,34.375
2510,190,-.4967191,.546,"-14.125","34.375",-14.125,34.375
2510,463,-.4966067,.547,"-14.125","34.375",-14.125,34.375
2510,120,-.4964791,.548,"-14.125","34.375",-14.125,34.375
2510,450,-.4964443,.549,"-14.125","34.375",-14.125,34.375
2510,775,-.4959704,.55,"-14.125","34.375",-14.125,34.375
2510,929,-.4952454,.551,"-14.125","34.375",-14.125,34.375
2510,903,-.495223,.552,"-14.125","34.375",-14.125,34.375
2510,474,-.4951075,.553,"-14.125","34.375",-14.125,34.375
2510,699,-.495104,.554,"-14.125","34.375",-14.125,34.375
2510,694,-.4948502,.555,"-14.125","34.375",-14.125,34.375
2510,852,-.4945974,.556,"-14.125","34.375",-14.125,34.375
2510,511,-.4940623,.557,"-14.125","34.375",-14.125,34.375
2510,142,-.4936047,.558,"-14.125","34.375",-14.125,34.375
2510,644,-.4934975,.559,"-14.125","34.375",-14.125,34.375
2510,430,-.4926659,.56,"-14.125","34.375",-14.125,34.375
2510,541,-.4921921,.561,"-14.125","34.375",-14.125,34.375
2510,208,-.4916666,.562,"-14.125","34.375",-14.125,34.375
2510,570,-.4908903,.563,"-14.125","34.375",-14.125,34.375
2510,998,-.4904702,.564,"-14.125","34.375",-14.125,34.375
2510,66,-.4898939,.565,"-14.125","34.375",-14.125,34.375
2510,330,-.4880613,.566,"-14.125","34.375",-14.125,34.375
2510,978,-.486526,.567,"-14.125","34.375",-14.125,34.375
2510,636,-.4863753,.568,"-14.125","34.375",-14.125,34.375
2510,326,-.4861066,.569,"-14.125","34.375",-14.125,34.375
2510,816,-.4860376,.57,"-14.125","34.375",-14.125,34.375
2510,817,-.4859577,.571,"-14.125","34.375",-14.125,34.375
2510,809,-.4854585,.572,"-14.125","34.375",-14.125,34.375
2510,70,-.4853694,.573,"-14.125","34.375",-14.125,34.375
2510,461,-.4852226,.574,"-14.125","34.375",-14.125,34.375
2510,315,-.4846442,.575,"-14.125","34.375",-14.125,34.375
2510,23,-.4846132,.576,"-14.125","34.375",-14.125,34.375
2510,543,-.4841205,.577,"-14.125","34.375",-14.125,34.375
2510,397,-.4832133,.578,"-14.125","34.375",-14.125,34.375
2510,520,-.4825893,.579,"-14.125","34.375",-14.125,34.375
2510,579,-.4823808,.58,"-14.125","34.375",-14.125,34.375
2510,668,-.4818401,.581,"-14.125","34.375",-14.125,34.375
2510,334,-.4815657,.582,"-14.125","34.375",-14.125,34.375
2510,171,-.4811245,.583,"-14.125","34.375",-14.125,34.375
2510,81,-.4806122,.584,"-14.125","34.375",-14.125,34.375
2510,412,-.4801138,.585,"-14.125","34.375",-14.125,34.375
2510,880,-.4800193,.586,"-14.125","34.375",-14.125,34.375
2510,514,-.4797875,.587,"-14.125","34.375",-14.125,34.375
2510,768,-.4794666,.588,"-14.125","34.375",-14.125,34.375
2510,174,-.4788834,.589,"-14.125","34.375",-14.125,34.375
2510,203,-.47657,.59,"-14.125","34.375",-14.125,34.375
2510,393,-.4765505,.591,"-14.125","34.375",-14.125,34.375
2510,782,-.476397,.592,"-14.125","34.375",-14.125,34.375
2510,964,-.4755591,.593,"-14.125","34.375",-14.125,34.375
2510,620,-.4751566,.594,"-14.125","34.375",-14.125,34.375
2510,702,-.4746298,.595,"-14.125","34.375",-14.125,34.375
2510,518,-.4743462,.596,"-14.125","34.375",-14.125,34.375
2510,952,-.4743195,.597,"-14.125","34.375",-14.125,34.375
2510,850,-.4740799,.598,"-14.125","34.375",-14.125,34.375
2510,597,-.4739182,.599,"-14.125","34.375",-14.125,34.375
2510,347,-.4737905,.6,"-14.125","34.375",-14.125,34.375
2510,604,-.4734784,.601,"-14.125","34.375",-14.125,34.375
2510,510,-.473438,.602,"-14.125","34.375",-14.125,34.375
2510,284,-.4725204,.603,"-14.125","34.375",-14.125,34.375
2510,78,-.4705061,.604,"-14.125","34.375",-14.125,34.375
2510,115,-.4704565,.605,"-14.125","34.375",-14.125,34.375
2510,244,-.470037,.606,"-14.125","34.375",-14.125,34.375
2510,814,-.4693663,.607,"-14.125","34.375",-14.125,34.375
2510,25,-.4689787,.608,"-14.125","34.375",-14.125,34.375
2510,864,-.4675168,.609,"-14.125","34.375",-14.125,34.375
2510,351,-.4671203,.61,"-14.125","34.375",-14.125,34.375
2510,736,-.4669391,.611,"-14.125","34.375",-14.125,34.375
2510,831,-.465684,.612,"-14.125","34.375",-14.125,34.375
2510,779,-.4654783,.613,"-14.125","34.375",-14.125,34.375
2510,564,-.4653217,.614,"-14.125","34.375",-14.125,34.375
2510,740,-.4648411,.615,"-14.125","34.375",-14.125,34.375
2510,884,-.4646378,.616,"-14.125","34.375",-14.125,34.375
2510,686,-.4645249,.617,"-14.125","34.375",-14.125,34.375
2510,994,-.4644244,.618,"-14.125","34.375",-14.125,34.375
2510,26,-.4642809,.619,"-14.125","34.375",-14.125,34.375
2510,368,-.4634931,.62,"-14.125","34.375",-14.125,34.375
2510,122,-.4634197,.621,"-14.125","34.375",-14.125,34.375
2510,582,-.4632279,.622,"-14.125","34.375",-14.125,34.375
2510,985,-.4628851,.623,"-14.125","34.375",-14.125,34.375
2510,656,-.4626473,.624,"-14.125","34.375",-14.125,34.375
2510,643,-.4620741,.625,"-14.125","34.375",-14.125,34.375
2510,383,-.4606219,.626,"-14.125","34.375",-14.125,34.375
2510,859,-.4604667,.627,"-14.125","34.375",-14.125,34.375
2510,445,-.459624,.628,"-14.125","34.375",-14.125,34.375
2510,826,-.4590414,.629,"-14.125","34.375",-14.125,34.375
2510,506,-.4584469,.63,"-14.125","34.375",-14.125,34.375
2510,467,-.4583945,.631,"-14.125","34.375",-14.125,34.375
2510,135,-.4578552,.632,"-14.125","34.375",-14.125,34.375
2510,222,-.4578473,.633,"-14.125","34.375",-14.125,34.375
2510,152,-.4571272,.634,"-14.125","34.375",-14.125,34.375
2510,107,-.4560565,.635,"-14.125","34.375",-14.125,34.375
2510,575,-.4556594,.636,"-14.125","34.375",-14.125,34.375
2510,531,-.4548777,.637,"-14.125","34.375",-14.125,34.375
2510,419,-.4545917,.638,"-14.125","34.375",-14.125,34.375
2510,783,-.4539452,.639,"-14.125","34.375",-14.125,34.375
2510,195,-.4516712,.64,"-14.125","34.375",-14.125,34.375
2510,574,-.4513984,.641,"-14.125","34.375",-14.125,34.375
2510,380,-.4513271,.642,"-14.125","34.375",-14.125,34.375
2510,293,-.4504076,.643,"-14.125","34.375",-14.125,34.375
2510,395,-.4500158,.644,"-14.125","34.375",-14.125,34.375
2510,813,-.4498619,.645,"-14.125","34.375",-14.125,34.375
2510,158,-.4494737,.646,"-14.125","34.375",-14.125,34.375
2510,497,-.4474709,.647,"-14.125","34.375",-14.125,34.375
2510,542,-.4474511,.648,"-14.125","34.375",-14.125,34.375
2510,201,-.446896,.649,"-14.125","34.375",-14.125,34.375
2510,921,-.4458559,.65,"-14.125","34.375",-14.125,34.375
2510,983,-.4458531,.651,"-14.125","34.375",-14.125,34.375
2510,88,-.4458021,.652,"-14.125","34.375",-14.125,34.375
2510,848,-.4454183,.653,"-14.125","34.375",-14.125,34.375
2510,684,-.4452399,.654,"-14.125","34.375",-14.125,34.375
2510,997,-.444331,.655,"-14.125","34.375",-14.125,34.375
2510,403,-.444326,.656,"-14.125","34.375",-14.125,34.375
2510,113,-.4440378,.657,"-14.125","34.375",-14.125,34.375
2510,537,-.4435274,.658,"-14.125","34.375",-14.125,34.375
2510,748,-.4433352,.659,"-14.125","34.375",-14.125,34.375
2510,679,-.4432472,.66,"-14.125","34.375",-14.125,34.375
2510,715,-.4404005,.661,"-14.125","34.375",-14.125,34.375
2510,230,-.4396919,.662,"-14.125","34.375",-14.125,34.375
2510,4,-.437311,.663,"-14.125","34.375",-14.125,34.375
2510,752,-.4371891,.664,"-14.125","34.375",-14.125,34.375
2510,15,-.4369356,.665,"-14.125","34.375",-14.125,34.375
2510,401,-.4367561,.666,"-14.125","34.375",-14.125,34.375
2510,789,-.436676,.667,"-14.125","34.375",-14.125,34.375
2510,34,-.4361382,.668,"-14.125","34.375",-14.125,34.375
2510,732,-.4359959,.669,"-14.125","34.375",-14.125,34.375
2510,886,-.435504,.67,"-14.125","34.375",-14.125,34.375
2510,462,-.4334562,.671,"-14.125","34.375",-14.125,34.375
2510,810,-.433237,.672,"-14.125","34.375",-14.125,34.375
2510,75,-.4331312,.673,"-14.125","34.375",-14.125,34.375
2510,469,-.4331243,.674,"-14.125","34.375",-14.125,34.375
2510,212,-.4327589,.675,"-14.125","34.375",-14.125,34.375
2510,986,-.4325458,.676,"-14.125","34.375",-14.125,34.375
2510,908,-.4321317,.677,"-14.125","34.375",-14.125,34.375
2510,331,-.4313315,.678,"-14.125","34.375",-14.125,34.375
2510,778,-.4313107,.679,"-14.125","34.375",-14.125,34.375
2510,339,-.4310822,.68,"-14.125","34.375",-14.125,34.375
2510,68,-.4310114,.681,"-14.125","34.375",-14.125,34.375
2510,875,-.4307213,.682,"-14.125","34.375",-14.125,34.375
2510,873,-.4295683,.683,"-14.125","34.375",-14.125,34.375
2510,487,-.4280704,.684,"-14.125","34.375",-14.125,34.375
2510,458,-.427878,.685,"-14.125","34.375",-14.125,34.375
2510,154,-.4255736,.686,"-14.125","34.375",-14.125,34.375
2510,443,-.4253415,.687,"-14.125","34.375",-14.125,34.375
2510,571,-.4249491,.688,"-14.125","34.375",-14.125,34.375
2510,242,-.4248292,.689,"-14.125","34.375",-14.125,34.375
2510,252,-.4245321,.69,"-14.125","34.375",-14.125,34.375
2510,227,-.4230059,.691,"-14.125","34.375",-14.125,34.375
2510,707,-.4229893,.692,"-14.125","34.375",-14.125,34.375
2510,454,-.4216036,.693,"-14.125","34.375",-14.125,34.375
2510,559,-.4210209,.694,"-14.125","34.375",-14.125,34.375
2510,610,-.4202512,.695,"-14.125","34.375",-14.125,34.375
2510,415,-.4195884,.696,"-14.125","34.375",-14.125,34.375
2510,586,-.4191543,.697,"-14.125","34.375",-14.125,34.375
2510,996,-.4183144,.698,"-14.125","34.375",-14.125,34.375
2510,206,-.418128,.699,"-14.125","34.375",-14.125,34.375
2510,183,-.4177737,.7,"-14.125","34.375",-14.125,34.375
2510,984,-.4171698,.701,"-14.125","34.375",-14.125,34.375
2510,464,-.4169563,.702,"-14.125","34.375",-14.125,34.375
2510,160,-.4168658,.703,"-14.125","34.375",-14.125,34.375
2510,947,-.4162571,.704,"-14.125","34.375",-14.125,34.375
2510,86,-.4156044,.705,"-14.125","34.375",-14.125,34.375
2510,663,-.4151427,.706,"-14.125","34.375",-14.125,34.375
2510,756,-.4149774,.707,"-14.125","34.375",-14.125,34.375
2510,988,-.4148192,.708,"-14.125","34.375",-14.125,34.375
2510,47,-.413515,.709,"-14.125","34.375",-14.125,34.375
2510,922,-.4127801,.71,"-14.125","34.375",-14.125,34.375
2510,729,-.4119428,.711,"-14.125","34.375",-14.125,34.375
2510,815,-.4116485,.712,"-14.125","34.375",-14.125,34.375
2510,632,-.4103748,.713,"-14.125","34.375",-14.125,34.375
2510,125,-.4097612,.714,"-14.125","34.375",-14.125,34.375
2510,251,-.4082741,.715,"-14.125","34.375",-14.125,34.375
2510,805,-.4079267,.716,"-14.125","34.375",-14.125,34.375
2510,98,-.4077362,.717,"-14.125","34.375",-14.125,34.375
2510,676,-.4075109,.718,"-14.125","34.375",-14.125,34.375
2510,674,-.4070036,.719,"-14.125","34.375",-14.125,34.375
2510,16,-.4057116,.72,"-14.125","34.375",-14.125,34.375
2510,328,-.4041551,.721,"-14.125","34.375",-14.125,34.375
2510,219,-.4038788,.722,"-14.125","34.375",-14.125,34.375
2510,71,-.4036265,.723,"-14.125","34.375",-14.125,34.375
2510,628,-.4017738,.724,"-14.125","34.375",-14.125,34.375
2510,589,-.4017235,.725,"-14.125","34.375",-14.125,34.375
2510,161,-.4015417,.726,"-14.125","34.375",-14.125,34.375
2510,85,-.4013616,.727,"-14.125","34.375",-14.125,34.375
2510,645,-.4010309,.728,"-14.125","34.375",-14.125,34.375
2510,781,-.4008209,.729,"-14.125","34.375",-14.125,34.375
2510,613,-.4006307,.73,"-14.125","34.375",-14.125,34.375
2510,127,-.4003978,.731,"-14.125","34.375",-14.125,34.375
2510,263,-.3996462,.732,"-14.125","34.375",-14.125,34.375
2510,5,-.3990817,.733,"-14.125","34.375",-14.125,34.375
2510,706,-.3987834,.734,"-14.125","34.375",-14.125,34.375
2510,61,-.3982893,.735,"-14.125","34.375",-14.125,34.375
2510,399,-.3978896,.736,"-14.125","34.375",-14.125,34.375
2510,581,-.3975568,.737,"-14.125","34.375",-14.125,34.375
2510,649,-.3971979,.738,"-14.125","34.375",-14.125,34.375
2510,911,-.3967963,.739,"-14.125","34.375",-14.125,34.375
2510,167,-.3958304,.74,"-14.125","34.375",-14.125,34.375
2510,631,-.3955805,.741,"-14.125","34.375",-14.125,34.375
2510,249,-.3955671,.742,"-14.125","34.375",-14.125,34.375
2510,981,-.3953129,.743,"-14.125","34.375",-14.125,34.375
2510,708,-.394424,.744,"-14.125","34.375",-14.125,34.375
2510,925,-.3937746,.745,"-14.125","34.375",-14.125,34.375
2510,857,-.393697,.746,"-14.125","34.375",-14.125,34.375
2510,872,-.3930547,.747,"-14.125","34.375",-14.125,34.375
2510,333,-.3918662,.748,"-14.125","34.375",-14.125,34.375
2510,567,-.3913807,.749,"-14.125","34.375",-14.125,34.375
2510,63,-.3913416,.75,"-14.125","34.375",-14.125,34.375
2510,696,-.3911159,.751,"-14.125","34.375",-14.125,34.375
2510,685,-.3903169,.752,"-14.125","34.375",-14.125,34.375
2510,787,-.3900782,.753,"-14.125","34.375",-14.125,34.375
2510,501,-.3896176,.754,"-14.125","34.375",-14.125,34.375
2510,39,-.3871304,.755,"-14.125","34.375",-14.125,34.375
2510,428,-.3865452,.756,"-14.125","34.375",-14.125,34.375
2510,43,-.3851922,.757,"-14.125","34.375",-14.125,34.375
2510,662,-.38431,.758,"-14.125","34.375",-14.125,34.375
2510,683,-.3842426,.759,"-14.125","34.375",-14.125,34.375
2510,672,-.3842258,.76,"-14.125","34.375",-14.125,34.375
2510,344,-.3831373,.761,"-14.125","34.375",-14.125,34.375
2510,892,-.3830442,.762,"-14.125","34.375",-14.125,34.375
2510,595,-.3826592,.763,"-14.125","34.375",-14.125,34.375
2510,224,-.382554,.764,"-14.125","34.375",-14.125,34.375
2510,365,-.3825141,.765,"-14.125","34.375",-14.125,34.375
2510,540,-.3819745,.766,"-14.125","34.375",-14.125,34.375
2510,476,-.3818892,.767,"-14.125","34.375",-14.125,34.375
2510,891,-.3815162,.768,"-14.125","34.375",-14.125,34.375
2510,163,-.3813441,.769,"-14.125","34.375",-14.125,34.375
2510,50,-.3811369,.77,"-14.125","34.375",-14.125,34.375
2510,641,-.3781181,.771,"-14.125","34.375",-14.125,34.375
2510,755,-.3750669,.772,"-14.125","34.375",-14.125,34.375
2510,551,-.3736184,.773,"-14.125","34.375",-14.125,34.375
2510,392,-.3732191,.774,"-14.125","34.375",-14.125,34.375
2510,538,-.3730034,.775,"-14.125","34.375",-14.125,34.375
2510,137,-.3729361,.776,"-14.125","34.375",-14.125,34.375
2510,839,-.3716958,.777,"-14.125","34.375",-14.125,34.375
