cellid,y_pred_sim_dif_probT_naive,vcr_sim_probT_naive,cr_sim_probT_naive,vcr_sim_gtP_naive,y_pred_sim_dif_probT_robust,vcr_sim_probT_robust,cr_sim_probT_robust,vcr_sim_gtP_robust,lat,lon,class_nono_probT,class_yesyes_probT,class_type1_probT,class_type2_probT
"12952",".7955236435","nan","6.119412422","nan",".5643048286","nan","4.340806007","nan","-15.625","47.375","0","0","0","0"
"12953",".7955236435","nan","6.119412422","nan",".4758888483","nan","3.660683632","nan","-15.625","47.625","0","0","0","0"
"12954",".7955236435","nan","6.119412422","nan",".3396726847","nan","2.612866879","nan","-15.625","47.875","0","0","0","0"
"12955",".7955236435","nan","6.119412422","nan",".6889424324","nan","5.299557209","nan","-15.625","48.125","0","0","0","0"
"12956",".9677560329","nan","7.444277287","nan",".7788158655","nan","5.990891457","nan","-15.625","48.375","0","0","0","0"
"12957",".9677560329","nan","7.444277287","nan",".5531775951","nan","4.255212307","nan","-15.625","48.625","0","0","0","0"
"12958",".9677560329","nan","7.444277287","nan",".576649785","nan","4.435767651","nan","-15.625","48.875","0","0","0","0"
"12959",".9677560329","nan","7.444277287","nan","1.198107481","nan","9.216211319","nan","-15.625","49.125","0","0","0","0"
"12960",".9677560329","nan","7.444277287","nan","1.337333918","nan","10.28718376","nan","-15.625","49.375","0","0","0","0"
"12961",".9677560329","nan","7.444277287","nan","1.134123921","nan","8.724030495","nan","-15.625","49.625","0","0","0","0"
"12962","1.497837067","nan","11.52182388","nan","1.058737636","nan","8.144135475","nan","-15.625","49.875","0","0","0","0"
"12963",".9677560329","nan","7.444277287","nan","1.069839358","nan","8.229534149","nan","-15.625","50.125","0","0","0","0"
"12965","1.103052735","4.266668797","8.485020638","1",".7818672657","3.028541565","6.014363766",".8633333445","-15.875","14.375","0","1","0","0"
"12966","1.103052735","4.267918587","8.485020638","1",".2950677872","1.14332521","2.269752264",".6779999733","-15.875","14.625","0","0","0","1"
"12967",".4780912399","1.864751339","3.677624941","1",".3561515808","1.390811443","2.7396276",".7176666856","-15.875","14.875","0","1","0","0"
"12968",".4780912399","1.865829229","3.677624941","1",".5902200937","2.302322626","4.540154457",".8270000219","-15.875","15.375","0","1","0","0"
"12969",".4780912399","1.866364002","3.677624941","1",".6036080122","2.351307392","4.643138885",".8283333182","-15.875","15.625","0","1","0","0"
"12970","1.103052735","4.307303429","8.485020638","1",".4374229908","1.707969904","3.364792347",".7749999762","-15.875","15.875","0","1","0","0"
"12971","1.103052735","4.308522701","8.485020638","1",".327917695","1.28310895","2.522443771",".6966666579","-15.875","16.125","0","0","0","1"
"12972","1.103052735","4.309733391","8.485020638","1",".6518540382","2.551122904","5.014262199",".8403333426","-15.875","16.375","0","1","0","0"
"12973","1.103052735","4.310986996","8.485020638","1",".6110463142","2.39391613","4.700356483",".8183333278","-15.875","16.625","0","1","0","0"
"12974","1.103052735","4.321752548","8.485020638","1",".6451973915","2.528377056","4.963056564",".8493333459","-15.875","16.875","0","1","0","0"
"12975","1.103052735","4.321339607","8.485020638","1",".6528522968","2.560126305","5.021940708",".8376666903","-15.875","17.125","0","1","0","0"
"12976","1.103052735","4.319852352","8.485020638","1",".1939473152",".7584941387","1.491902351",".5906666517","-15.875","17.375","0","0","0","1"
"12977","1.103052735","4.317194939","8.485020638","1",".5976396799","2.335407257","4.59722805",".8113333583","-15.875","17.625","0","1","0","0"
"12978","1.103052735","4.312837601","8.485020638","1",".6342335939","2.483515739","4.878720284",".8519999981","-15.875","17.875","0","1","0","0"
"12979","1.103052735","4.306322098","8.485020638","1",".6342439651","2.479831696","4.878799438",".8500000238","-15.875","18.125","0","1","0","0"
"12980","1.103052735","4.297368526","8.485020638","1",".5902043581","2.296455383","4.54003334",".8550000191","-15.875","18.375","0","1","0","0"
"12981","1.103052735","4.285987854","8.485020638","1",".5343891382","2.075830936","4.110685349",".8093333244","-15.875","18.625","0","1","0","0"
"12982","1.103052735","4.272191525","8.485020638","1",".5183205605","2.008341312","3.987081289",".8083333373","-15.875","18.875","0","1","0","0"
"12983",".4780912399","1.923338175","3.677624941","1",".6000574827","2.41667366","4.615826607",".8280000091","-15.875","19.125","0","1","0","0"
"12984","1.103052735","4.417613983","8.485020638","1",".6019886732","2.410113573","4.630681992",".8413333297","-15.875","19.375","0","1","0","0"
"12985","1.103052735","4.395152092","8.485020638","1",".2010315657",".8021145463","1.546396732",".6056666374","-15.875","19.625","0","0","0","1"
"12986","1.103052735","4.370332241","8.485020638","1",".2700246572","1.074577093","2.077112675",".652666688","-15.875","19.875","0","0","0","1"
"12987","1.103052735","4.343312263","8.485020638","1",".1901316643",".7469478846","1.462551355",".6173333526","-15.875","20.125","0","0","0","1"
"12988",".4780912399","1.869853139","3.677624941","1",".584069252","2.287571907","4.492840767",".8376666903","-15.875","20.375","0","1","0","0"
"12989",".4780912399","1.85644865","3.677624941","1",".6102522612","2.374359608","4.694248199",".850333333","-15.875","20.625","0","1","0","0"
"1299","1.500258923","10.81379509","11.54045296","1",".6330932379","4.565965652","4.86994791",".9409999847","12.625","3.625","0","1","0","0"
"12990",".4780912399","1.842332482","3.677624941","1",".3528387547","1.360151529","2.71414423",".7113333344","-15.875","20.875","0","1","0","0"
"12991",".4780912399","1.827498198","3.677624941","1",".4017801285","1.536483645","3.090616226",".7429999709","-15.875","21.125","0","1","0","0"
"12992",".4780912399","1.811939359","3.677624941","1",".3584975004","1.362548351","2.757673264",".7070000172","-15.875","21.375","0","1","0","0"
"12993",".4780912399","1.795649886","3.677624941","1",".4800941944","1.801236391","3.693032265",".7630000114","-15.875","21.625","0","1","0","0"
"12994",".4780912399","1.434794426","3.677624941","1",".5364192724","1.609847546","4.126302242",".7799999714","-15.875","21.875","0","1","0","0"
"12995","3.8207798","11.35764503","29.39061356","1",".4176205397","1.23922658","3.212465763",".6840000153","-15.875","22.125","0","0","0","1"
"12996","3.8207798","11.24412727","29.39061356","1",".4100272655","1.206195116","3.154056072",".6750000119","-15.875","22.375","0","0","0","1"
"12997","3.8207798","11.35520458","29.39061356","1",".600497365","1.780367136","4.619210243",".8013333082","-15.875","22.625","0","1","0","0"
"12998","3.8207798","11.2204504","29.39061356","1",".3712977171","1.08936286","2.856136322",".6593333483","-15.875","22.875","0","0","0","1"
"12999","3.8207798","11.08089161","29.39061356","1",".6915373802","2.010032177","5.319518089",".8643333316","-15.875","23.125","0","1","0","0"
"13","1.497837067","nan","11.52182388","nan",".2286646366","nan","1.758958817","nan","16.375","-10.625","0","0","0","0"
"130","1.500258923","nan","11.54045296","nan",".3029948473","nan","2.330729485","nan","15.375","-10.625","0","0","0","0"
"1300","1.500258923","10.83145809","11.54045296","1",".7361112833","5.319675446","5.662394524",".9649999738","12.625","3.875","0","1","0","0"
"13000","3.8207798","10.93649864","29.39061356","1",".4765306711","1.361911774","3.665620565",".7200000286","-15.875","23.375","0","1","0","0"
"13001","3.8207798","10.78725147","29.39061356","1",".826015234","2.337155342","6.353962898",".8893333077","-15.875","23.625","0","1","0","0"
"13002","3.8207798","10.63314247","29.39061356","1",".711935997","1.986124396","5.476430893",".8156666756","-15.875","23.875","0","1","0","0"
"13003","3.8207798","10.47418118","29.39061356","1",".387155652","1.061953545","2.978120327",".6409999728","-15.875","24.125","0","0","0","1"
"13004","3.8207798","10.31039429","29.39061356","1",".4007977247","1.075662374","3.083059311",".654333353","-15.875","24.375","0","0","0","1"
"13005","3.8207798","10.14272499","29.39061356","1",".7759875059","2.058247089","5.969134331",".8379999995","-15.875","24.625","0","1","0","0"
"13006","3.8207798","9.972300529","29.39061356","1",".6219571829","1.618458033","4.784286022",".7603333592","-15.875","24.875","0","1","0","0"
"13007","3.8207798","9.798900604","29.39061356","1",".823258996","2.11291647","6.332761288",".8840000033","-15.875","25.125","0","1","0","0"
"13008","3.8207798","9.622689247","29.39061356","1",".7605198622","1.916871786","5.850152969",".8333333135","-15.875","25.375","0","1","0","0"
"13009","3.8207798","9.443922997","29.39061356","1",".7473556995","1.842476964","5.748889923",".8133333325","-15.875","25.625","0","1","0","0"
"1301","1.500258923","11.46189213","11.54045296","1",".5270898342","4.019932747","4.054536819",".9160000086","12.625","14.125","0","1","0","0"
"13010","3.8207798","9.263001442","29.39061356","1",".5933496952","1.444340467","4.564228058",".750666678","-15.875","25.875","0","1","0","0"
"13011","3.8207798","8.943605423","29.39061356","1",".6920269728","1.620981097","5.323284149",".8023333549","-15.875","26.125","0","1","0","0"
"13012","3.8207798","8.75874424","29.39061356","1",".56866467","1.30846262","4.374343872",".701333344","-15.875","26.375","0","1","0","0"
"13013","3.8207798","8.573239326","29.39061356","1",".7077331543","1.588885307","5.444101334",".7946666479","-15.875","26.625","0","1","0","0"
"13014","3.8207798","8.388640404","29.39061356","1",".4782171249","1.055659533","3.678593159",".6146666408","-15.875","26.875","0","0","0","1"
"13015","3.8207798","8.207037926","29.39061356","1",".7958546877","1.706777811","6.121959209",".8723333478","-15.875","27.125","0","1","0","0"
"13016","3.8207798","8.029297829","29.39061356","1",".7360774279","1.543516159","5.662134171",".8033333421","-15.875","27.375","0","1","0","0"
"13017","3.8207798","7.85395813","29.39061356","1",".6958458424","1.427892327","5.352660179",".7443333268","-15.875","27.625","0","1","0","0"
"13018","3.8207798","7.678922653","29.39061356","1",".9082934856","1.826660633","6.986872673",".8669999838","-15.875","27.875","0","1","0","0"
"13019","3.8207798","7.502191544","29.39061356","1",".6721913815","1.319289923","5.170702934",".7063333392","-15.875","28.125","0","1","0","0"
"1302","1.500258923","11.51049232","11.54045296","1",".1657357216","1.270540953","1.274890184",".6973333359","12.625","14.375","0","0","0","1"
"13020","3.8207798","7.322115898","29.39061356","1",".5799330473","1.111502171","4.461023331",".6336666942","-15.875","28.375","0","0","0","1"
"13021","3.8207798","7.137963295","29.39061356","1",".6689221859","1.251411676","5.145555496",".6723333597","-15.875","28.625","0","0","0","1"
"13022","3.8207798","7.713676929","29.39061356","1",".634505868","1.281330705","4.880814552",".6880000234","-15.875","28.875","0","0","0","1"
"13023","-.0769691467","-.1509775966","-.5920703411","0",".311319828",".6078994274","2.394767761",".4440000057","-15.875","29.125","1","0","0","0"
"13024","-.0769691467","-.1465472877","-.5920703411","0",".4271067381",".8090555668","3.28543663",".4480000138","-15.875","29.375","1","0","0","0"
"13025","-.0769691467","-.1421240568","-.5920703411","0",".5103366375",".9397000074","3.925666332",".4826666713","-15.875","29.625","1","0","0","0"
"13026","-.0769691467","-.1377310902","-.5920703411","0",".4267785549",".7643162012","3.282911777",".4339999855","-15.875","29.875","1","0","0","0"
"13027","-.0769691467","-.1333909035","-.5920703411","0",".5475633144",".9463551044","4.212025642",".5233333111","-15.875","30.125","1","0","0","0"
"13028","-.0769691467","-.1291252971","-.5920703411","0",".4393763542",".734742403","3.379817963",".4296666682","-15.875","30.375","1","0","0","0"
"13029","-.0882382393","-.1432504505","-.6787557006","0",".4324265718",".7017781138","3.326358318",".2166666687","-15.875","30.625","1","0","0","0"
"1303","1.500258923","11.58640003","11.54045296","1",".2463598251","1.90303421","1.89507556",".7903333306","12.625","14.625","0","1","0","0"
"13030","-.0882382393","-.1386046261","-.6787557006","0",".4238140583",".6636947393","3.260107994",".2226666659","-15.875","30.875","1","0","0","0"
"13031","-.0882382393","-.1341172755","-.6787557006","0",".4766381979",".7252907753","3.666447639",".2419999987","-15.875","31.125","1","0","0","0"
"13032","-.0882382393","-.12981233","-.6787557006","0",".5002106428",".736634016","3.847774029",".2776666582","-15.875","31.375","1","0","0","0"
"13033","-.0882382393","-.1257133931","-.6787557006","0",".3770258427",".5391067266","2.900198698",".0900000036","-15.875","31.625","1","0","0","0"
"13034","-.0882382393","-.1218435019","-.6787557006","0",".4057893753",".559654355","3.121456623",".1756666601","-15.875","31.875","1","0","0","0"
"13035","-.0882382393","-.1182246879","-.6787557006","0",".2677545547",".3577175438","2.059650421",".0393333323","-15.875","32.125","1","0","0","0"
"13036","-.0882382393","-.1148777306","-.6787557006","0",".2550286055",".3319430351","1.961758494",".0253333338","-15.875","32.375","1","0","0","0"
"13037","-.0882382393","-.1118217558","-.6787557006","0",".2188818455",".2770246267","1.683706522",".0476666652","-15.875","32.625","1","0","0","0"
"13038","-.0882382393","-.1090741903","-.6787557006","0",".2415690422",".2980685234","1.858223438",".0343333334","-15.875","32.875","1","0","0","0"
"13039","-.0882382393","-.1066507623","-.6787557006","0",".2825273275",".3411887288","2.173287153",".0216666665","-15.875","33.125","1","0","0","0"
"1304","1.500258923","11.69233036","11.54045296","1",".2361106873","1.839577675","1.816236019",".7676666379","12.625","14.875","0","1","0","0"
"13040","-.0882382393","-.1045664698","-.6787557006","0",".261362195",".3115919828","2.010478497",".0283333343","-15.875","33.375","1","0","0","0"
"13041","-.0882382393","-.102836892","-.6787557006","0",".3913143873",".4546587467","3.010110855",".125333339","-15.875","33.625","1","0","0","0"
"13042","-.0882382393","-.1014806256","-.6787557006","0",".3675171137",".4230904281","2.827054739",".1389999986","-15.875","33.875","1","0","0","0"
"13043","-.0882382393","-.1005226821","-.6787557006","0",".3763073683",".4293157756","2.894671917",".0520000011","-15.875","34.125","1","0","0","0"
"13044","4.188221931","4.746446609","32.21709061","1",".3092951775",".350283742","2.379193783",".0370000005","-15.875","34.375","0","0","0","1"
"13045","4.188221931","4.744686604","32.21709061","1",".3422541618",".3889464438","2.632724285",".0446666665","-15.875","34.625","0","0","0","1"
"13046","4.188221931","4.769460201","32.21709061","1",".3209341764",".3636948764","2.468724251",".0680000037","-15.875","34.875","0","0","0","1"
"13047","4.188221931","4.824863911","32.21709061","1",".5581396818",".6419703364","4.293382168",".2599999905","-15.875","35.125","0","0","0","1"
"13048","4.188221931","4.914283752","32.21709061","1",".3289797306",".3834623098","2.530613422",".1886666715","-15.875","35.375","0","0","0","1"
