cellid,MostSensitive
10959,bulkdens
10960,up
10961,up
10962,up
10963,up
10964,bulkdens
10965,bulkdens
10966,bulkdens
10967,bulkdens
10968,bulkdens
10969,bulkdens
10970,bulkdens
10971,up
10972,bulkdens
10973,bulkdens
10974,bulkdens
10975,elevm
10976,bulkdens
10977,bulkdens
10978,up
10979,bulkdens
10980,bulkdens
10981,up
10982,up
10983,bulkdens
10984,up
10985,up
10986,up
10987,up
10988,bulkdens
10989,bulkdens
10990,up
10991,up
10992,up
10993,up
10994,up
10995,up
10996,bulkdens
10997,up
10998,soilph
10999,soilph
11000,elevm
11001,bulkdens
11002,bulkdens
11003,bulkdens
11004,bulkdens
11005,bulkdens
11006,up
11007,temp_p2
11008,temp_p2
11009,bulkdens
11010,soilph
11011,soilph
11012,up
11013,up
11014,up
11015,up
11016,up
11017,up
11018,up
11019,soilph
11020,soilph
11021,soilph
11022,soilph
11023,soilph
11024,up
11025,elevm
11026,up
11027,up
11028,soilph
11029,soilph
11030,soilph
11031,soilph
11032,soilph
11033,soilph
11034,soilph
11035,soilph
11036,soilph
11037,soilph
11038,soilph
11039,soilph
11040,soilph
11041,up
11046,up
11047,up
11048,up
11049,up
11050,bulkdens
11051,up
11052,up
11053,up
11054,temp_p3
11055,temp_p3
11056,temp_p3
11057,bulkdens
11058,bulkdens
11059,up
11060,soilph
11061,bulkdens
11062,bulkdens
11063,bulkdens
11064,bulkdens
11065,bulkdens
11066,bulkdens
11067,bulkdens
11068,bulkdens
11069,bulkdens
11070,bulkdens
11071,bulkdens
11072,bulkdens
11073,bulkdens
11074,bulkdens
11075,bulkdens
11076,up
11077,bulkdens
11078,bulkdens
11079,bulkdens
11080,up
11081,up
11082,up
11083,up
11084,up
11085,up
11086,up
11087,up
11088,bulkdens
11089,bulkdens
11090,bulkdens
11091,up
11092,up
11093,up
11094,up
11095,bulkdens
11096,up
11097,bulkdens
11098,up
11099,temp_p2
11100,up
11101,up
11102,elevm
11103,soilph
11104,soilph
11105,soilph
11106,up
11107,up
11108,up
11109,up
11110,bulkdens
11111,soilph
11112,up
11113,bulkdens
11114,soilph
11115,soilph
11116,soilph
11117,soilph
11118,elevm
11119,soilph
11120,up
11121,up
11122,up
11123,soilph
11124,temp_p2
11125,soilph
11126,soilph
11127,soilph
11128,soilph
11129,soilph
11130,soilph
11131,soilph
11136,up
11137,soilph
11138,soilph
11139,up
11140,soilph
11141,up
11142,temp_p3
11143,soilph
11144,temp_p3
11145,temp_p3
11146,up
11147,up
11148,bulkdens
11149,up
11150,soilph
11151,bulkdens
11152,bulkdens
11153,up
11154,bulkdens
11155,bulkdens
11156,bulkdens
11157,bulkdens
11158,bulkdens
11159,bulkdens
11160,bulkdens
11161,bulkdens
11162,soilph
11163,soilph
11164,soilph
11165,up
11166,up
11167,up
11168,up
11169,up
11170,up
11171,up
11172,up
11173,up
11174,bulkdens
11175,bulkdens
11176,claypct
11177,up
11178,claypct
11179,claypct
11180,up
11181,bulkdens
11182,up
11183,bulkdens
11184,up
11185,up
11186,up
11187,up
11188,up
11189,soilph
11190,soilph
11191,soilph
11192,up
11193,up
11194,up
11195,up
11196,soilph
11197,soilph
11198,soilph
11199,soilph
11200,soilph
11201,bulkdens
11202,soilph
11203,soilph
11204,claypct
11205,up
11206,soilph
11207,soilph
11208,soilph
11209,up
11210,up
11211,soilph
11212,soilph
11213,soilph
11214,soilph
11215,soilph
11216,soilph
11217,soilph
11218,up
11219,soilph
11223,bulkdens
11224,up
11225,bulkdens
11226,bulkdens
11227,up
11228,up
11229,up
11230,up
11231,up
11232,up
11233,up
11234,bulkdens
11235,bulkdens
11236,up
11237,up
11238,up
11239,temp_p3
11240,bulkdens
11241,bulkdens
11242,bulkdens
11243,bulkdens
11244,soilph
11245,soilph
11246,soilph
11247,soilph
11248,soilph
11249,bulkdens
11250,bulkdens
11251,up
11252,up
11253,up
11254,up
11255,up
11256,up
11257,up
11258,bulkdens
11259,bulkdens
11260,bulkdens
11261,bulkdens
11262,claypct
11263,up
11264,temp_p1
11265,claypct
11266,up
11267,up
11268,bulkdens
11269,bulkdens
11270,up
11271,up
11272,up
11273,soilph
11274,soilph
11275,soilph
11276,soilph
11277,up
11278,up
11279,up
11280,up
11281,bulkdens
11282,soilph
11283,soilph
11284,soilph
11285,soilph
11286,soilph
11287,up
11288,soilph
11289,up
11290,soilph
11291,up
11292,soilph
11293,soilph
11294,soilph
11295,soilph
11296,soilph
11297,soilph
11298,soilph
11299,soilph
11300,soilph
11301,soilph
11302,soilph
11303,soilph
11304,soilph
11305,soilph
11306,up
11307,soilph
11311,up
11312,soilph
11313,bulkdens
11314,temp_p3
11315,up
11316,up
11317,up
11318,up
11319,up
11320,up
11321,up
11322,up
11323,up
11324,up
11325,up
11326,temp_p3
11327,up
11328,up
11329,temp_p3
11330,bulkdens
11331,bulkdens
11332,bulkdens
11333,soilph
11334,soilph
11335,soilph
11336,soilph
11337,soilph
11338,soilph
11339,soilph
11340,soilph
11341,bulkdens
11342,up
11343,bulkdens
11344,up
11345,bulkdens
11346,soilph
11347,up
11348,bulkdens
11349,claypct
11350,claypct
11351,soilph
11352,temp_p1
11353,up
11354,up
11355,up
11356,bulkdens
11357,bulkdens
11358,bulkdens
11359,up
11360,soilph
11361,soilph
11362,soilph
11363,soilph
11364,up
11365,up
11366,up
11367,up
11368,up
11369,bulkdens
11370,soilph
11371,soilph
11372,bulkdens
11373,soilph
11374,soilph
11375,soilph
11376,up
11377,up
11378,up
11379,up
11380,soilph
11381,soilph
11382,soilph
11383,soilph
11384,soilph
11385,soilph
11386,soilph
11387,soilph
11388,soilph
11389,soilph
11390,soilph
11391,soilph
11392,soilph
11393,soilph
11394,soilph
11395,soilph
11399,bulkdens
11400,bulkdens
11401,temp_p3
11402,up
11403,up
11404,up
11405,up
11406,bulkdens
11407,up
11408,up
11409,up
11410,up
11411,up
11412,up
11413,bulkdens
11414,temp_p3
11415,temp_p3
11416,temp_p3
11417,temp_p3
11418,bulkdens
11419,bulkdens
11420,bulkdens
11421,soilph
11422,soilph
11423,soilph
11424,soilph
11425,soilph
11426,soilph
11427,soilph
11428,soilph
11429,up
11430,up
11431,up
11432,up
11433,up
11434,claypct
11435,claypct
11436,bulkdens
11437,up
11438,up
11439,bulkdens
11440,bulkdens
11441,up
11442,up
11443,soilph
11444,soilph
11445,soilph
11446,up
11447,up
11448,bulkdens
11449,bulkdens
11450,bulkdens
11451,soilph
11452,soilph
11453,soilph
11454,soilph
11455,soilph
11456,soilph
11457,elevm
11458,soilph
11459,soilph
11460,soilph
11461,soilph
11462,soilph
11463,soilph
11464,soilph
11465,soilph
11466,soilph
11467,soilph
11468,soilph
11469,soilph
11470,up
11471,up
11472,soilph
11473,soilph
11474,soilph
11475,soilph
11476,soilph
11477,soilph
11478,soilph
11479,soilph
11485,up
11486,bulkdens
11487,bulkdens
11488,temp_p3
11489,up
11490,up
11491,up
11492,up
11493,up
11494,bulkdens
11495,up
11496,temp_p3
11497,up
11498,up
11499,up
11500,elevm
11501,soilph
11502,bulkdens
11503,soilph
11504,temp_p3
11505,temp_p3
11506,bulkdens
11507,bulkdens
11508,bulkdens
11509,bulkdens
11510,bulkdens
11511,bulkdens
11512,soilph
11513,soilph
11514,soilph
11515,soilph
11516,soilph
11517,soilph
11518,bulkdens
11519,bulkdens
11520,up
11521,up
11522,up
11523,up
11524,up
11525,up
11526,bulkdens
11527,claypct
11528,bulkdens
11529,bulkdens
11530,claypct
11531,up
11532,bulkdens
11533,up
11534,bulkdens
11535,up
11536,up
11537,up
11538,up
11539,up
11540,up
11541,up
11542,bulkdens
11543,up
11544,soilph
11545,soilph
11546,soilph
11547,bulkdens
11548,soilph
11549,soilph
11550,soilph
11551,soilph
11552,soilph
11553,up
11554,soilph
11555,soilph
11556,soilph
11557,soilph
11558,soilph
11559,soilph
11560,soilph
11561,soilph
11562,soilph
11563,soilph
11564,soilph
11565,soilph
11566,soilph
11567,soilph
11568,soilph
11569,soilph
11570,soilph
11571,soilph
11572,soilph
11573,soilph
11581,up
11582,up
11583,up
11584,up
11585,up
11586,up
11587,up
11588,up
11589,up
11590,up
11591,up
11592,bulkdens
11593,bulkdens
11594,soilph
11595,bulkdens
11596,bulkdens
11597,bulkdens
11598,up
11599,temp_p3
11600,bulkdens
11601,bulkdens
11602,bulkdens
11603,bulkdens
11604,bulkdens
11605,soilph
11606,soilph
11607,soilph
11608,bulkdens
11609,soilph
11610,soilph
11611,bulkdens
11612,up
11613,up
11614,up
11615,up
11616,up
11617,up
11618,up
11619,up
11620,claypct
11621,bulkdens
11622,bulkdens
11623,up
11624,up
11625,up
11626,up
11627,up
11628,up
11629,up
11630,up
11631,up
11632,up
11633,bulkdens
11634,bulkdens
11635,up
11636,soilph
11637,soilph
11638,soilph
11639,bulkdens
11640,soilph
11641,soilph
11642,soilph
11643,soilph
11644,soilph
11645,soilph
11646,up
11647,soilph
11648,up
11649,temp_p2
11650,up
11651,up
11652,up
11653,soilph
11654,soilph
11655,soilph
11656,soilph
11657,soilph
11658,soilph
11659,soilph
11660,soilph
11661,soilph
11662,soilph
11673,soilph
11674,soilph
11675,temp_p3
11676,up
11677,up
11678,soilph
11679,soilph
11680,up
11681,up
11682,up
11683,up
11684,up
11685,up
11686,up
11687,up
11688,bulkdens
11689,soilph
11690,bulkdens
11691,soilph
11692,up
11693,temp_p3
11694,temp_p3
11695,bulkdens
11696,bulkdens
11697,bulkdens
11698,bulkdens
11699,bulkdens
11700,bulkdens
11701,soilph
11702,soilph
11703,soilph
11704,soilph
11705,soilph
11706,bulkdens
11707,bulkdens
11708,up
11709,bulkdens
11710,up
11711,up
11712,up
11713,up
11714,up
11715,up
11716,up
11717,claypct
11718,up
11719,soilph
11720,up
11721,up
11722,up
11723,bulkdens
11724,up
11725,up
11726,up
11727,up
11728,up
11729,bulkdens
11730,bulkdens
11731,up
11732,soilph
11733,soilph
11734,soilph
11735,soilph
11736,soilph
11737,soilph
11738,soilph
11739,soilph
11740,bulkdens
11741,soilph
11742,soilph
11743,soilph
11744,bulkdens
11745,up
11746,up
11747,up
11748,up
11749,up
11750,up
11751,soilph
11752,soilph
11753,soilph
11754,soilph
11755,soilph
11756,soilph
11757,up
11758,soilph
11759,soilph
11760,soilph
11770,soilph
11771,soilph
11772,soilph
11773,temp_p3
11774,bulkdens
11775,bulkdens
11776,bulkdens
11777,up
11778,up
11779,up
11780,bulkdens
11781,up
11782,up
11783,up
11784,up
11785,bulkdens
11786,bulkdens
11787,up
11788,up
11789,bulkdens
11790,bulkdens
11791,temp_p3
11792,bulkdens
11793,bulkdens
11794,bulkdens
11795,bulkdens
11796,bulkdens
11797,bulkdens
11798,bulkdens
11799,up
11800,bulkdens
11801,soilph
11802,soilph
11803,soilph
11804,soilph
11805,soilph
11806,soilph
11807,bulkdens
11808,up
11809,up
11810,up
11811,bulkdens
11812,up
11813,up
11814,up
11815,up
11816,up
11817,up
11818,up
11819,up
11820,up
11821,up
11822,up
11823,bulkdens
11824,bulkdens
11825,bulkdens
11826,bulkdens
11827,up
11828,bulkdens
11829,bulkdens
11830,soilph
11831,soilph
11832,soilph
11833,soilph
11834,soilph
11835,soilph
11836,soilph
11837,soilph
11838,soilph
11839,soilph
11840,soilph
11841,soilph
11842,up
11843,up
11844,bulkdens
11845,soilph
11846,up
11847,up
11848,soilph
11849,up
11850,up
11851,soilph
11852,soilph
11853,soilph
11854,soilph
11855,soilph
11856,soilph
11857,soilph
11868,soilph
11869,bulkdens
11870,bulkdens
11871,soilph
11872,soilph
11873,soilph
11874,bulkdens
11875,up
11876,up
11877,up
11878,up
11879,up
11880,up
11881,up
11882,up
11883,up
11884,up
11885,bulkdens
11886,bulkdens
11887,bulkdens
11888,bulkdens
11889,bulkdens
11890,bulkdens
11891,bulkdens
11892,bulkdens
11893,up
11894,bulkdens
11895,soilph
11896,soilph
11897,soilph
11898,up
11899,soilph
11900,soilph
11901,up
11902,bulkdens
11903,up
11904,up
11905,up
11906,up
11907,up
11908,up
11909,up
11910,up
11911,up
11912,up
11913,up
11914,up
11915,up
11916,up
11917,bulkdens
11918,up
11919,bulkdens
11920,bulkdens
11921,bulkdens
11922,bulkdens
11923,bulkdens
11924,bulkdens
11925,soilph
11926,soilph
11927,soilph
11928,soilph
11929,soilph
11930,soilph
11931,soilph
11932,soilph
11933,soilph
11934,soilph
11935,soilph
11936,up
11937,soilph
11938,soilph
11939,soilph
11940,temp_p2
11941,bulkdens
11942,up
11943,temp_p2
11944,soilph
11945,soilph
11946,up
11947,soilph
11948,up
11949,up
11950,soilph
11951,soilph
11952,soilph
11953,soilph
11954,soilph
11955,soilph
11968,soilph
11969,soilph
11970,bulkdens
11971,up
11972,up
11973,up
11974,up
11975,up
11976,up
11977,up
11978,bulkdens
11979,up
11980,up
11981,up
11982,bulkdens
11983,bulkdens
11984,bulkdens
11985,bulkdens
11986,bulkdens
11987,up
11988,bulkdens
11989,bulkdens
11990,up
11991,soilph
11992,soilph
11993,soilph
11994,soilph
11995,soilph
11996,soilph
11997,soilph
11998,bulkdens
11999,bulkdens
12000,bulkdens
12001,bulkdens
12002,bulkdens
12003,up
12004,claypct
12005,up
12006,up
12007,up
12008,bulkdens
12009,up
12010,up
12011,up
12012,up
12013,up
12014,up
12015,bulkdens
12016,bulkdens
12017,bulkdens
12018,bulkdens
12019,soilph
12020,soilph
12021,soilph
12022,soilph
12023,soilph
12024,soilph
12025,soilph
12026,soilph
12027,elevm
12028,bulkdens
12029,soilph
12030,soilph
12031,soilph
12032,up
12033,soilph
12034,soilph
12035,soilph
12036,soilph
12037,bulkdens
12038,up
12039,bulkdens
12040,up
12041,soilph
12042,up
12043,up
12044,up
12045,up
12046,soilph
12047,soilph
12048,soilph
12049,soilph
12050,soilph
12066,up
12067,bulkdens
12068,soilph
12069,soilph
12070,up
12071,up
12072,bulkdens
12073,up
12074,bulkdens
12075,up
12076,bulkdens
12077,bulkdens
12078,up
12079,up
12080,up
12081,up
12082,bulkdens
12083,bulkdens
12084,bulkdens
12085,up
12086,up
12087,up
12088,up
12089,bulkdens
12090,bulkdens
12091,up
12092,bulkdens
12093,soilph
12094,soilph
12095,soilph
12096,soilph
12097,soilph
12098,soilph
12099,bulkdens
12100,bulkdens
12101,bulkdens
12102,bulkdens
12103,bulkdens
12104,up
12105,up
12106,up
12107,up
12108,up
12109,up
12110,up
12111,up
12112,up
12113,up
12114,up
12115,up
12116,up
12117,up
12118,soilph
12119,soilph
12120,soilph
12121,soilph
12122,soilph
12123,soilph
12124,soilph
12125,soilph
12126,soilph
12127,bulkdens
12128,soilph
12129,soilph
12130,soilph
12131,soilph
12132,soilph
12133,soilph
12134,soilph
12135,soilph
12136,bulkdens
12137,up
12138,bulkdens
12139,up
12140,up
12141,soilph
12142,soilph
12143,soilph
12144,soilph
12145,soilph
12146,soilph
12147,soilph
12148,soilph
12164,bulkdens
12165,bulkdens
12166,soilph
12167,soilph
12168,up
12169,bulkdens
12170,bulkdens
12171,bulkdens
12172,up
12173,up
12174,bulkdens
12175,soilph
12176,bulkdens
12177,bulkdens
12178,bulkdens
12179,bulkdens
12180,bulkdens
12181,up
12182,bulkdens
12183,bulkdens
12184,bulkdens
12185,bulkdens
12186,bulkdens
12187,bulkdens
12188,bulkdens
12189,soilph
12190,soilph
12191,soilph
12192,soilph
12193,soilph
12194,bulkdens
12195,bulkdens
12196,up
12197,bulkdens
12198,up
12199,up
12200,up
12201,soilph
12202,soilph
12203,up
12204,up
12205,up
12206,up
12207,up
12208,soilph
12209,soilph
12210,soilph
12211,up
12212,up
12213,up
12214,up
12215,up
12216,up
12217,up
12218,bulkdens
12219,soilph
12220,soilph
12221,soilph
12222,soilph
12223,soilph
12224,soilph
12225,soilph
12226,soilph
12227,soilph
12228,soilph
12229,soilph
12230,soilph
12231,soilph
12232,soilph
12233,soilph
12234,soilph
12235,soilph
12236,soilph
12237,soilph
12238,soilph
12239,soilph
12240,up
12241,up
12242,bulkdens
12243,bulkdens
12244,soilph
12245,soilph
12246,soilph
12247,soilph
12248,soilph
12249,soilph
12250,soilph
12251,soilph
12252,soilph
12253,soilph
12269,bulkdens
12270,soilph
12271,soilph
12272,elevm
12273,soilph
12274,soilph
12275,soilph
12276,soilph
12277,up
12278,up
12279,up
12280,up
12281,bulkdens
12282,up
12283,up
12284,bulkdens
12285,bulkdens
12286,bulkdens
12287,bulkdens
12288,up
12289,bulkdens
12290,bulkdens
12291,up
12292,up
12293,bulkdens
12294,up
12295,up
12296,bulkdens
12297,bulkdens
12298,bulkdens
12299,bulkdens
12300,soilph
12301,soilph
12302,soilph
12303,soilph
12304,soilph
12305,soilph
12306,soilph
12307,soilph
12308,bulkdens
12309,up
12310,up
12311,soilph
12312,soilph
12313,soilph
12314,up
12315,up
12316,up
12317,soilph
12318,soilph
12319,soilph
12320,soilph
12321,up
12322,up
12323,up
12324,up
12325,bulkdens
12326,soilph
12327,soilph
12328,soilph
12329,soilph
12330,soilph
12331,soilph
12332,soilph
12333,soilph
12334,soilph
12335,soilph
12336,soilph
12337,soilph
12338,soilph
12339,up
12340,bulkdens
12341,bulkdens
12342,soilph
12343,up
12344,soilph
12345,soilph
12346,soilph
12347,up
12348,up
12349,bulkdens
12350,up
12351,up
12352,soilph
12353,soilph
12354,soilph
12355,soilph
12356,soilph
12357,soilph
12358,soilph
12359,soilph
12360,soilph
12361,soilph
12378,soilph
12379,soilph
12380,soilph
12381,soilph
12382,soilph
12383,soilph
12384,soilph
12385,up
12386,up
12387,up
12388,up
12389,up
12390,up
12391,up
12392,bulkdens
12393,up
12394,up
12395,up
12396,up
12397,bulkdens
12398,bulkdens
12399,bulkdens
12400,up
12401,up
12402,bulkdens
12403,bulkdens
12404,bulkdens
12405,bulkdens
12406,bulkdens
12407,soilph
12408,soilph
12409,soilph
12410,up
12411,soilph
12412,soilph
12413,soilph
12414,soilph
12415,soilph
12416,soilph
12417,temp_p1
12418,up
12419,up
12420,up
12421,up
12422,up
12423,soilph
12424,soilph
12425,soilph
12426,up
12427,up
12428,up
12429,temp_p2
12430,soilph
12431,soilph
12432,soilph
12433,up
12434,soilph
12435,soilph
12436,bulkdens
12437,soilph
12438,soilph
12439,soilph
12440,soilph
12441,soilph
12442,soilph
12443,soilph
12444,soilph
12445,soilph
12446,soilph
12447,soilph
12448,soilph
12449,soilph
12450,soilph
12451,bulkdens
12452,bulkdens
12453,temp_p2
12454,bulkdens
12455,soilph
12456,soilph
12457,soilph
12458,soilph
12459,soilph
12460,soilph
12461,soilph
12462,temp_p2
12463,soilph
12464,soilph
12465,soilph
12466,up
12467,soilph
12468,soilph
12469,soilph
12470,soilph
12471,soilph
12472,soilph
12473,soilph
12474,soilph
12475,soilph
12476,soilph
12477,soilph
12495,soilph
12496,soilph
12497,soilph
12498,soilph
12499,soilph
12500,soilph
12501,soilph
12502,soilph
12503,soilph
12504,up
12505,up
12506,up
12507,up
12508,up
12509,bulkdens
12510,up
12511,up
12512,up
12513,up
12514,up
12515,elevm
12516,bulkdens
12517,bulkdens
12518,bulkdens
12519,soilph
12520,bulkdens
12521,bulkdens
12522,bulkdens
12523,bulkdens
12524,bulkdens
12525,soilph
12526,soilph
12527,soilph
12528,soilph
12529,soilph
12530,soilph
12531,soilph
12532,soilph
12533,temp_p1
12534,temp_p1
12535,temp_p2
12536,temp_p2
12537,temp_p2
12538,up
12539,soilph
12540,soilph
12541,soilph
12542,up
12543,up
12544,up
12545,up
12546,temp_p2
12547,soilph
12548,soilph
12549,soilph
12550,soilph
12551,soilph
12552,soilph
12553,soilph
12554,soilph
12555,soilph
12556,soilph
12557,soilph
12558,soilph
12559,soilph
12560,bulkdens
12561,bulkdens
12562,temp_p2
12563,soilph
12564,temp_p1
12565,soilph
12566,soilph
12567,up
12568,soilph
12569,bulkdens
12570,up
12571,soilph
12572,soilph
12573,soilph
12574,temp_p2
12575,soilph
12576,temp_p2
12577,soilph
12578,soilph
12579,soilph
12580,soilph
12581,soilph
12582,soilph
12583,soilph
12584,soilph
12585,soilph
12586,soilph
12587,soilph
12588,soilph
12589,soilph
12590,soilph
12591,soilph
12592,soilph
12610,up
12611,temp_p3
12612,up
12613,bulkdens
12614,soilph
12615,soilph
12616,soilph
12617,soilph
12618,soilph
12619,soilph
12620,soilph
12621,soilph
12622,soilph
12623,up
12624,temp_p3
12625,up
12626,bulkdens
12627,up
12628,up
12629,up
12630,up
12631,up
12632,up
12633,elevm
12634,bulkdens
12635,up
12636,up
12637,bulkdens
12638,bulkdens
12639,bulkdens
12640,bulkdens
12641,soilph
12642,soilph
12643,soilph
12644,soilph
12645,soilph
12646,soilph
12647,soilph
12648,soilph
12649,soilph
12650,soilph
12651,temp_p1
12652,soilph
12653,temp_p1
12654,up
12655,soilph
12656,up
12657,temp_p2
12658,soilph
12659,up
12660,temp_p2
12661,up
12662,up
12663,up
12664,soilph
12665,soilph
12666,soilph
12667,soilph
12668,soilph
12669,soilph
12670,soilph
12671,soilph
12672,soilph
12673,soilph
12674,bulkdens
12675,soilph
12676,soilph
12677,soilph
12678,bulkdens
12679,temp_p2
12680,soilph
12681,soilph
12682,soilph
12683,soilph
12684,temp_p2
12685,soilph
12686,soilph
12687,soilph
12688,soilph
12689,bulkdens
12690,bulkdens
12691,temp_p1
12692,up
12693,soilph
12694,soilph
12695,soilph
12696,soilph
12697,soilph
12698,soilph
12699,soilph
12700,soilph
12701,soilph
12702,soilph
12703,soilph
12704,soilph
12705,soilph
12706,soilph
12707,up
12708,soilph
12709,soilph
12710,soilph
12711,soilph
12731,soilph
12732,up
12733,soilph
12734,soilph
12735,soilph
12736,soilph
12737,soilph
12738,soilph
12739,soilph
12740,soilph
12741,up
12742,up
12743,up
12744,up
12745,up
12746,up
12747,up
12748,up
12749,temp_p2
12750,up
12751,up
12752,up
12753,up
12754,bulkdens
12755,bulkdens
12756,bulkdens
12757,soilph
12758,soilph
12759,soilph
12760,soilph
12761,soilph
12762,soilph
12763,soilph
12764,soilph
12765,soilph
12766,soilph
12767,temp_p2
12768,temp_p2
12769,temp_p1
12770,soilph
12771,up
12772,soilph
12773,soilph
12774,temp_p2
12775,temp_p2
12776,temp_p2
12777,up
12778,soilph
12779,soilph
12780,soilph
12781,soilph
12782,soilph
12783,soilph
12784,soilph
12785,up
12786,soilph
12787,soilph
12788,soilph
12789,temp_p2
12790,soilph
12791,soilph
12792,soilph
12793,temp_p2
12794,soilph
12795,soilph
12796,soilph
12797,soilph
12798,soilph
12799,soilph
12800,soilph
12801,soilph
12802,temp_p2
12803,soilph
12804,soilph
12805,bulkdens
12806,bulkdens
12807,up
12808,soilph
12809,soilph
12810,soilph
12811,soilph
12812,soilph
12813,soilph
12814,soilph
12815,soilph
12816,up
12817,up
12818,soilph
12819,soilph
12820,soilph
12821,up
12822,soilph
12823,soilph
12824,soilph
12825,soilph
12826,soilph
12827,soilph
12848,soilph
12849,soilph
12850,soilph
12851,soilph
12852,soilph
12853,soilph
12854,soilph
12855,soilph
12856,soilph
12857,up
12858,up
12859,up
12860,up
12861,temp_p1
12862,soilph
12863,temp_p2
12864,temp_p2
12865,temp_p2
12866,bulkdens
12867,elevm
12868,bulkdens
12869,soilph
12870,temp_p2
12871,soilph
12872,bulkdens
12873,soilph
12874,soilph
12875,soilph
12876,soilph
12877,soilph
12878,up
12879,soilph
12880,soilph
12881,soilph
12882,temp_p2
12883,soilph
12884,soilph
12885,soilph
12886,temp_p1
12887,temp_p1
12888,temp_p2
12889,soilph
12890,temp_p2
12891,temp_p2
12892,soilph
12893,soilph
12894,claypct
12895,soilph
12896,soilcec
12897,claypct
12898,up
12899,soilph
12900,soilph
12901,soilph
12902,soilph
12903,soilph
12904,soilph
12905,soilph
12906,soilph
12907,soilph
12908,soilph
12909,soilph
12910,temp_p2
12911,soilph
12912,soilph
12913,soilph
12914,soilph
12915,soilph
12916,temp_p2
12917,soilph
12918,soilph
12919,soilph
12920,soilph
12921,soilph
12922,soilph
12923,soilph
12924,temp_p2
12925,soilph
12926,soilph
12927,soilph
12928,soilph
12929,soilph
12930,up
12931,up
12932,soilph
12933,soilph
12934,up
12935,soilph
12936,soilph
12937,soilph
12938,soilph
12939,soilph
12940,soilph
12941,soilph
12942,soilph
12943,soilph
12965,up
12966,soilph
12967,soilph
12968,soilph
12969,soilph
12970,soilph
12971,soilph
12972,soilph
12973,soilph
12974,soilph
12975,soilph
12976,soilph
12977,soilph
12978,soilph
12979,soilph
12980,soilph
12981,soilph
12982,soilph
12983,soilph
12984,elevm
12985,soilph
12986,soilph
12987,soilph
12988,elevm
12989,soilph
12990,soilph
12991,soilph
12992,soilph
12993,soilph
12994,soilph
12995,soilph
12996,soilph
12997,soilph
12998,soilph
12999,soilph
13000,soilph
13001,soilph
13002,temp_p1
13003,soilph
13004,soilph
13005,soilph
13006,soilph
13007,soilph
13008,soilph
13009,temp_p2
13010,soilph
13011,soilph
13012,soilph
13013,soilph
13014,soilph
13015,up
13016,up
13017,soilph
13018,soilph
13019,soilph
13020,soilph
13021,soilph
13022,soilph
13023,soilph
13024,soilph
13025,up
13026,soilph
13027,soilph
13028,soilph
13029,soilph
13030,temp_p2
13031,temp_p2
13032,temp_p2
13033,temp_p2
13034,temp_p2
13035,temp_p2
13036,temp_p2
13037,soilph
13038,soilph
13039,temp_p2
13040,temp_p2
13041,bulkdens
13042,bulkdens
13043,bulkdens
13044,soilph
13045,soilph
13046,soilph
13047,soilph
13048,soilph
13049,up
13050,soilph
13051,up
13052,up
13053,up
13054,up
13055,soilph
13056,up
13057,soilph
13058,soilph
13059,soilph
13060,soilph
13061,soilph
13062,soilph
13063,soilph
13064,soilph
13065,soilph
13088,bulkdens
13089,soilph
13090,soilph
13091,soilph
13092,soilph
13093,soilph
13094,soilph
13095,soilph
13096,soilph
13097,soilph
13098,soilph
13099,soilph
13100,soilph
13101,soilph
13102,soilph
13103,soilph
13104,soilph
13105,soilph
13106,elevm
13107,elevm
13108,soilph
13109,elevm
13110,soilph
13111,soilph
13112,bulkdens
13113,bulkdens
13114,bulkdens
13115,soilph
13116,soilph
13117,soilph
13118,soilph
13119,soilph
13120,soilph
13121,soilph
13122,soilph
13123,soilph
13124,soilph
13125,soilph
13126,soilph
13127,soilph
13128,soilph
13129,soilph
13130,soilph
13131,soilph
13132,soilph
13133,soilph
13134,soilph
13135,soilph
13136,soilph
13137,soilph
13138,soilph
13139,soilph
13140,soilph
13141,soilph
13142,soilph
13143,soilph
13144,soilph
13145,bulkdens
13146,soilph
13147,temp_p1
13148,soilph
13149,soilph
13150,soilph
13151,soilph
13152,soilph
13153,bulkdens
13154,bulkdens
13155,bulkdens
13156,bulkdens
13157,bulkdens
13158,bulkdens
13159,bulkdens
13160,up
13161,soilph
13162,soilph
13163,up
13164,soilph
13165,bulkdens
13166,up
13167,up
13168,soilph
13169,soilph
13170,soilph
13171,soilph
13172,up
13173,soilph
13174,up
13175,soilph
13176,up
13177,up
13178,up
13179,up
13180,soilph
13181,soilph
13182,soilph
13183,soilph
13184,soilph
13185,soilph
13186,soilph
13187,soilph
13188,soilph
13189,soilph
13190,soilph
13214,up
13215,up
13216,up
13217,temp_p1
13218,bulkdens
13219,temp_p1
13220,temp_p1
13221,soilph
13222,soilph
13223,soilph
13224,soilph
13225,soilph
13226,soilph
13227,soilph
13228,soilph
13229,soilph
13230,soilph
13231,soilph
13232,soilph
13233,soilph
13234,soilph
13235,soilph
13236,bulkdens
13237,soilph
13238,soilph
13239,soilph
13240,soilph
13241,soilph
13242,soilph
13243,soilph
13244,soilph
13245,soilph
13246,soilph
13247,soilph
13248,soilph
13249,soilph
13250,soilph
13251,soilph
13252,soilph
13253,soilph
13254,soilph
13255,soilph
13256,soilph
13257,soilph
13258,soilph
